Time (ms),Linear Acceleration x (m/s^2),Linear Acceleration y (m/s^2),Linear Acceleration z (m/s^2),Absolute acceleration (m/s^2)
27.40012528,0.2009822506,-0.1418008268,-0.1502167243,0.2882124282
37.38712519,0.1048016927,-0.06681817979,0.1522492164,0.1965397869
47.37312486,0.06104507759,0.03953857988,0.3764922756,0.3834530406
57.360125239999995,-0.03814007208,0.04559132516,0.6254456681,0.6282638918
67.34712515000001,-0.05517768905,-0.03016081542,0.6640063012,0.6669772261
77.33412505999999,0.0673257181,-0.0369292599,0.5135556883,0.5192648337
87.32112497,0.07236192495,-0.01071677685,0.2680808043,0.2778820166
97.30712511,-0.0490582855,0.06194569498,0.009041549563,0.07953448386
107.29412500000001,-0.005501645207,0.0756319803,-0.1880458707,0.2027602378
117.28112490000001,-0.02349265069,0.12167588,-0.315630362,0.3390861982
127.2681248,-0.06693760917,0.1742195445,-0.3719086432,0.4161119226
137.25512519999998,-0.1215182975,0.1501649764,-0.2663465202,0.3290238374
147.2411249,-0.1955253366,0.08475802213,-0.05385636449,0.2198057951
157.2281253,-0.1933355543,0.05830375671,0.09853201568,0.224692062
167.21512520000002,-0.04349042058,0.02348534167,0.141802581,0.150169737
177.2021251,0.01353601187,-0.01259519488,0.12068887,0.1220969528
187.18912500000002,-0.02335962653,0.01151229054,-0.03405009091,0.04286739642
197.17512509999997,-0.001634589136,0.06268244416,-0.1638875145,0.1754732974
207.162125,0.00020172894,0.1040830699,-0.2295611018,0.2520548067
217.1491249,-0.004719287753,0.1017699113,-0.1511008233,0.1822384299
227.13612490000003,0.00299596712,0.0958101368,-0.07057355404,0.1190343844
237.1231252,0.02656887084,0.07963264525,-0.003945116401,0.08404062726
247.1091249,0.005624582916,0.07634007812,0.01288667858,0.07762415825
257.0961253,-0.0094214724,0.06341773152,-0.02273222029,0.06802445629
267.0831252,-0.002437704206,0.05706239283,-0.06404981554,0.08581630351
277.0701251,-0.0340389812,0.02485709846,-0.02865661919,0.05096792529
287.0561252,-0.03573788971,-0.007440581918,0.02115288734,0.04219008963
297.04312510000005,0.02531347364,0.007308727205,0.05080236375,0.05722822384
307.0301251,0.08584063411,0.008008931279,0.06637057543,0.1088017037
317.017125,0.07904675424,0.002326022387,0.1047932142,0.1312837289
327.0041249,0.07461076409,-0.01173828542,0.08911682904,0.1168176471
336.990125,0.0379028213,0.02194518507,0.05768102825,0.07242455405
346.9771249,-0.001284633279,0.03899566591,-0.03986514688,0.05578119914
356.9641248,-0.03699504107,0.03013596475,-0.1419394058,0.1497451313
366.9511252,-0.07891095266,0.01054662287,-0.2342435521,0.2474029333
376.93812510000004,-0.08938404679,-0.003874365091,-0.2705313724,0.2849416466
386.92412529999996,-0.0497143431,0.01301999509,-0.2260293835,0.2317980121
396.9111252,0.05382859021,0.05231416136,-0.2588772869,0.269539864
406.8981251,0.1057675065,0.1033252707,-0.2263562429,0.2703701642
