"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.564046625E0,-3.391820696E-1,-9.160040465E-1,-2.899829539E0,3.059921444E0
2.574033625E0,-7.886563674E-2,-1.316445056E-1,-2.433157411E0,2.437992012E0
2.584020625E0,3.150178662E-1,5.168207735E-1,-1.723471491E0,1.826661969E0
2.594007625E0,7.728457155E-1,9.255896795E-1,-1.102463860E0,1.633840053E0
2.603993625E0,8.799228521E-1,8.811043552E-1,-8.016140896E-1,1.480943706E0
2.613980625E0,1.094570850E0,9.765928951E-1,-1.046465660E0,1.801918257E0
2.623967625E0,1.714484613E0,1.385456818E0,-1.843544649E0,2.873604872E0
2.633954625E0,2.145399410E0,1.348448036E0,-2.813821090E0,3.786639653E0
2.643941625E0,1.964956966E0,1.110022848E0,-3.497109169E0,4.162088315E0
2.653927625E0,1.712454899E0,8.358284873E-1,-3.188662112E0,3.714657064E0
2.663914625E0,1.548000204E0,6.207985935E-1,-2.374286474E0,2.901539554E0
2.673901625E0,7.115668955E-1,4.422965482E-1,-1.722294447E0,1.915268087E0
2.683888625E0,-5.417658725E-1,1.063976902E-1,-1.473650957E0,1.573682901E0
2.693875625E0,-1.569575699E0,-5.106753498E-2,-1.058523204E0,1.893844540E0
2.703861625E0,-2.314992199E0,9.947370976E-2,-7.226000798E-1,2.427186597E0
2.713848625E0,-2.934029026E0,2.165618643E-1,-9.840156430E-1,3.102210849E0
2.723835625E0,-2.540186600E0,-3.968452638E-1,-1.110996702E0,2.800776285E0
2.733822625E0,-2.573325110E0,-1.774254852E0,-3.989941156E-1,3.151059934E0
2.743809625E0,-2.118214827E0,-2.485356089E0,7.210739565E-1,3.344215393E0
2.753795625E0,-2.708114833E0,-2.678773505E0,-3.258243978E-2,3.809301124E0
2.763782625E0,-4.308768483E0,-3.661233788E0,2.596222222E-2,5.654272078E0
2.773769625E0,-5.050934224E0,-3.743525163E0,2.984027106E-1,6.294041734E0
2.783756625E0,-5.996367014E0,-3.656206352E0,3.326124305E-1,7.030995185E0
2.793743625E0,-6.511637106E0,-3.357094959E0,4.256872398E-1,7.338440842E0
2.803730625E0,-6.452422938E0,-2.960760157E0,2.813908213E-1,7.104860539E0
