X[s],a: EMG RMS 1-1,a: EMG RMS 1-2,a: EMG RMS 1-3,a: EMG RMS 1-4
0.9300000000000007,3.837109e-05,8.010349e-05,1.454295e-05,3.099535e-06
0.9450000000000007,4.009279e-05,7.896304e-05,1.493104e-05,3.180289e-06
0.9600000000000007,4.011702e-05,7.563187e-05,1.420088e-05,3.241707e-06
0.9750000000000008,3.950559e-05,7.681446e-05,1.454198e-05,3.301983e-06
0.9900000000000008,3.873683e-05,7.445925e-05,1.450513e-05,3.319004e-06
1.0050000000000008,3.943171e-05,6.432219e-05,1.480122e-05,3.241707e-06
1.0200000000000007,3.847594e-05,6.408061e-05,1.442137e-05,3.224279e-06
1.0350000000000006,3.697906e-05,6.62945e-05,1.466641e-05,3.241707e-06
1.0500000000000005,3.457817e-05,6.504326e-05,1.479456e-05,3.267676e-06
1.0650000000000004,3.436034e-05,5.970527e-05,1.505786e-05,3.263362e-06
1.0800000000000003,2.953145e-05,5.77638e-05,1.487811e-05,3.24605e-06
1.0950000000000002,2.881488e-05,5.352733e-05,1.450707e-05,3.215529e-06
1.11,2.874979e-05,5.594191e-05,1.533227e-05,3.202359e-06
1.125,2.850276e-05,5.694395e-05,1.58037e-05,2.969556e-06
1.14,2.940525e-05,6.085501e-05,1.546401e-05,2.969556e-06
1.1549999999999998,2.919901e-05,6.087607e-05,1.531481e-05,3.01662e-06
1.1699999999999997,3.149355e-05,7.438127e-05,1.513345e-05,2.997883e-06
1.1849999999999996,3.162789e-05,7.283362e-05,1.52835e-05,2.945742e-06
1.1999999999999995,2.911495e-05,8.118006e-05,1.592977e-05,2.818668e-06
1.2149999999999994,2.928621e-05,8.20812e-05,1.608027e-05,2.813666e-06
1.2299999999999993,2.987009e-05,8.377997e-05,1.579211e-05,2.701278e-06
1.2449999999999992,3.03055e-05,8.246985e-05,1.651077e-05,2.696058e-06
1.2599999999999991,2.999574e-05,8.140567e-05,1.613275e-05,2.669806e-06
1.274999999999999,2.992098e-05,8.216816e-05,1.642952e-05,2.643292e-06
1.289999999999999,3.00103e-05,8.073112e-05,1.636164e-05,2.589452e-06
1.3049999999999988,2.858222e-05,8.685529e-05,1.611615e-05,2.5676e-06
1.3199999999999987,3.047146e-05,9.030663e-05,1.581261e-05,2.523327e-06
1.3349999999999986,3.080617e-05,9.045579e-05,1.571431e-05,2.523327e-06
1.3499999999999985,3.33112e-05,9.0345e-05,1.589081e-05,2.528904e-06
1.3649999999999984,3.363692e-05,8.904351e-05,1.722889e-05,2.379674e-06
1.3799999999999983,3.709126e-05,8.815026e-05,1.691118e-05,2.420756e-06
1.3949999999999982,3.665806e-05,8.578476e-05,1.695028e-05,2.367805e-06
1.4099999999999981,3.764129e-05,8.619496e-05,1.69195e-05,2.373747e-06
1.424999999999998,3.836521e-05,7.989942e-05,1.656188e-05,2.367805e-06
1.439999999999998,3.985103e-05,7.55094e-05,1.610041e-05,2.379674e-06
1.4549999999999979,3.969093e-05,6.896132e-05,1.606274e-05,2.367805e-06
1.4699999999999978,4.243599e-05,7.154454e-05,1.639948e-05,2.319723e-06
1.4849999999999977,4.496042e-05,6.901258e-05,1.631681e-05,2.379674e-06
1.4999999999999976,4.608371e-05,7.29764e-05,1.593419e-05,2.461153e-06
1.5149999999999975,5.096263e-05,9.049269e-05,1.737625e-05,2.54556e-06
1.5299999999999974,5.219761e-05,9.137507e-05,1.649882e-05,2.680338e-06
1.5449999999999973,5.192839e-05,9.110195e-05,1.654316e-05,2.727227e-06
1.5599999999999972,5.308973e-05,8.554171e-05,1.670332e-05,2.773325e-06
1.574999999999997,5.439791e-05,8.837529e-05,1.674964e-05,2.783465e-06
1.589999999999997,5.539076e-05,8.989498e-05,1.784814e-05,2.763147e-06
1.6049999999999969,5.241225e-05,8.981911e-05,1.647148e-05,2.838588e-06
1.6199999999999968,5.271562e-05,8.967753e-05,1.605309e-05,2.848496e-06
1.6349999999999967,5.004807e-05,9.572529e-05,1.596863e-05,2.912075e-06
1.6499999999999966,5.107032e-05,0.000100877,1.616415e-05,3.039879e-06
1.6649999999999965,6.72221e-05,0.0001190013,1.627272e-05,2.997883e-06
1.6799999999999964,7.574652e-05,0.0001314887,1.532492e-05,2.988471e-06
1.6949999999999963,8.021666e-05,0.0001440995,1.501571e-05,3.072146e-06
1.7099999999999962,8.042502e-05,0.0001662034,1.49866e-05,3.144655e-06
1.724999999999996,8.07395e-05,0.0001915358,1.536806e-05,3.180289e-06
1.739999999999996,7.980503e-05,0.0002812451,1.602323e-05,3.180289e-06
1.754999999999996,8.047999e-05,0.0003071213,1.699344e-05,3.158065e-06
1.7699999999999958,9.340067e-05,0.0003775708,1.732429e-05,3.162522e-06
1.7849999999999957,0.0001050898,0.000385139,1.796301e-05,3.094987e-06
1.7999999999999956,0.0001516596,0.0004423324,1.913334e-05,3.122176e-06
1.8149999999999955,0.0001913231,0.0004579915,1.941109e-05,3.117661e-06
1.8299999999999954,0.0002059528,0.0004663192,1.956722e-05,3.472492e-06
1.8449999999999953,0.0002082316,0.0004723814,1.832864e-05,3.54476e-06
1.8599999999999952,0.0002125529,0.0004760106,1.887465e-05,3.59605e-06
1.8749999999999951,0.0002141549,0.000478247,2.001211e-05,3.580347e-06
1.889999999999995,0.0002156959,0.0004837258,2.014401e-05,3.707911e-06
1.904999999999995,0.0002147767,0.0006139526,2.215292e-05,3.669723e-06
1.9199999999999948,0.0002142121,0.0006268554,2.396485e-05,3.665883e-06
1.9349999999999947,0.0002137282,0.0006343179,2.403294e-05,3.642754e-06
1.9499999999999946,0.0002222689,0.0006348272,2.469838e-05,3.681221e-06
1.9649999999999945,0.0002277832,0.0006831616,2.507816e-05,3.611685e-06
1.9799999999999944,0.0002372976,0.0006796212,2.41965e-05,3.654337e-06
1.9949999999999943,0.000270417,0.0006469236,2.378016e-05,3.627253e-06
2.0099999999999945,0.0002939314,0.0006350538,2.274218e-05,3.59605e-06
2.0249999999999946,0.0002955655,0.0006086919,2.078825e-05,3.56062e-06
2.0399999999999947,0.000287504,0.0005950266,2.041836e-05,3.56062e-06
2.054999999999995,0.0002556926,0.0005634549,1.963549e-05,3.484641e-06
2.069999999999995,0.0002446817,0.0005556902,1.916718e-05,3.504795e-06
2.084999999999995,0.0002403602,0.0005443756,1.891863e-05,3.090432e-06
2.099999999999995,0.000235082,0.0005420489,1.850153e-05,2.902385e-06
2.1149999999999953,0.0002331433,0.0005537355,1.751111e-05,2.95052e-06
2.1299999999999955,0.0002332827,0.0005680858,1.615107e-05,3.030597e-06
2.1449999999999956,0.0002323084,0.0006134957,1.593419e-05,2.773325e-06
2.1599999999999957,0.000231735,0.0005487251,1.196684e-05,2.763147e-06
2.174999999999996,0.0002279651,0.000556238,9.040516e-06,2.763147e-06
2.189999999999996,0.0002226728,0.0005849763,8.757163e-06,2.803635e-06
2.204999999999996,0.0002136443,0.0006020997,6.409116e-06,2.778399e-06
2.219999999999996,0.0002123132,0.0005654954,5.927241e-06,2.808655e-06
2.2349999999999963,0.0001920838,0.0005939816,5.917727e-06,2.803635e-06
2.2499999999999964,0.0001096265,0.0005945956,6.53104e-06,2.773325e-06
2.2649999999999966,8.534387e-05,0.0005954993,6.66131e-06,2.788521e-06
2.2799999999999967,7.911969e-05,0.0005948409,7.063642e-06,2.768241e-06
2.294999999999997,6.900727e-05,0.0005937271,8.248557e-06,2.706488e-06
2.309999999999997,6.371908e-05,0.0006075082,8.313199e-06,2.742679e-06
2.324999999999997,5.35297e-05,0.0006227389,8.340267e-06,2.742679e-06
2.339999999999997,4.937165e-05,0.0006293823,8.43766e-06,2.752932e-06
2.3549999999999973,4.892366e-05,0.0006401413,8.873813e-06,2.732388e-06
2.3699999999999974,4.718505e-05,0.0006562665,9.063859e-06,2.664524e-06
2.3849999999999976,4.636773e-05,0.000604519,9.161248e-06,2.528904e-06
2.3999999999999977,4.609227e-05,0.000545264,8.926046e-06,2.578549e-06
2.414999999999998,4.801017e-05,0.0005277199,8.851561e-06,2.605721e-06
2.429999999999998,4.793911e-05,0.0005176937,8.840414e-06,2.57308e-06
2.444999999999998,4.743248e-05,0.0004662135,8.834038e-06,2.57308e-06
2.459999999999998,4.625762e-05,0.0004711762,8.846786e-06,2.611121e-06
2.4749999999999983,4.554502e-05,0.0004655498,8.830848e-06,2.455423e-06
2.4899999999999984,4.533515e-05,0.0004369175,8.851561e-06,2.397367e-06
2.5049999999999986,4.636195e-05,0.0004413374,8.282642e-06,2.472574e-06
2.5199999999999987,4.930912e-05,0.0004490515,8.183403e-06,2.455423e-06
2.534999999999999,4.794058e-05,0.0004529677,7.480127e-06,2.478264e-06
2.549999999999999,4.713337e-05,0.0004562475,6.376062e-06,2.551088e-06
2.564999999999999,4.79952e-05,0.0004248318,6.329497e-06,2.54002e-06
2.579999999999999,5.288397e-05,0.0004478705,6.298262e-06,2.562108e-06
2.5949999999999993,5.281733e-05,0.0004352995,6.282586e-06,2.653929e-06
2.6099999999999994,5.290181e-05,0.0004154297,4.970719e-06,2.690828e-06
2.6249999999999996,5.308363e-05,0.0003849005,4.636408e-06,2.669806e-06
2.6399999999999997,5.252877e-05,0.0003960823,4.4377e-06,2.711688e-06
2.655,5.26814e-05,0.000402852,4.393035e-06,2.664524e-06
2.67,5.18608e-05,0.0003666516,4.360851e-06,2.669806e-06
2.685,5.234771e-05,0.000366211,4.559819e-06,2.696058e-06
2.7,5.158354e-05,0.0003654868,4.608983e-06,2.632612e-06
2.7150000000000003,5.085112e-05,0.0003364727,4.987693e-06,2.637958e-06
2.7300000000000004,5.23216e-05,0.000321508,5.077266e-06,2.711688e-06
2.7450000000000006,5.243617e-05,0.0003161604,5.063375e-06,2.643292e-06
2.7600000000000007,5.022957e-05,0.0003123874,5.222243e-06,2.664524e-06
2.775000000000001,4.929027e-05,0.0002938686,5.254512e-06,2.659232e-06
2.790000000000001,4.598058e-05,0.0002890628,6.167175e-06,2.675077e-06
2.805000000000001,4.431347e-05,0.0002869127,6.840758e-06,2.858369e-06
2.820000000000001,4.095315e-05,0.0002548134,6.774542e-06,2.892662e-06
2.8350000000000013,3.783874e-05,0.0002144636,7.00758e-06,2.843547e-06
2.8500000000000014,4.019315e-05,0.0002148518,7.331766e-06,2.887788e-06
2.8650000000000015,4.119118e-05,0.0002141942,7.915653e-06,2.897527e-06
2.8800000000000017,4.16966e-05,0.0002122143,8.119463e-06,2.964809e-06
2.895000000000002,4.38273e-05,0.0001833358,8.45767e-06,2.940956e-06
2.910000000000002,4.003301e-05,0.0001731862,8.81648e-06,2.964809e-06
2.925000000000002,4.111792e-05,0.0001713992,8.876988e-06,2.945742e-06
2.940000000000002,4.100952e-05,0.0001232081,9.322813e-06,2.964809e-06
2.9550000000000023,4.096863e-05,0.0001096184,9.322813e-06,2.979029e-06
2.9700000000000024,3.769925e-05,0.0001135883,9.41902e-06,2.95052e-06
2.9850000000000025,3.690661e-05,0.0001140175,9.70337e-06,2.912075e-06
3.0000000000000027,3.773399e-05,0.0001135636,9.462292e-06,3.049133e-06
3.015000000000003,3.849936e-05,0.0001130059,9.43695e-06,3.030597e-06
3.030000000000003,4.133285e-05,0.0001170255,9.368033e-06,3.11314e-06
3.045000000000003,4.302543e-05,0.0001184403,8.58824e-06,3.044509e-06
3.060000000000003,4.610205e-05,0.0001221655,8.480955e-06,2.940956e-06
3.0750000000000033,4.577886e-05,0.000122121,9.054529e-06,2.945742e-06
3.0900000000000034,4.531339e-05,0.0001244271,9.08404e-06,2.955291e-06
3.1050000000000035,4.639931e-05,0.0001268015,1.061704e-05,3.094987e-06
3.1200000000000037,6.374184e-05,0.0001390629,1.798573e-05,3.11314e-06
3.135000000000004,6.508808e-05,0.00015021,2.351807e-05,3.067557e-06
3.150000000000004,6.816188e-05,0.0001580463,2.656264e-05,3.062961e-06
3.165000000000004,7.423037e-05,0.0001647122,3.650634e-05,3.035241e-06
3.180000000000004,7.462272e-05,0.0001603184,3.853922e-05,3.039879e-06
3.1950000000000043,7.479016e-05,0.0001694839,3.852972e-05,3.122176e-06
3.2100000000000044,7.516498e-05,0.0001683221,3.946528e-05,3.158065e-06
3.2250000000000045,8.912494e-05,0.0001884955,4.297268e-05,3.135683e-06
3.2400000000000047,9.24895e-05,0.0001923521,4.369983e-05,3.184716e-06
3.255000000000005,9.891947e-05,0.0001941829,4.504837e-05,3.108612e-06
3.270000000000005,0.0001010489,0.0001999459,4.533701e-05,2.969556e-06
3.285000000000005,0.0001040023,0.0002126954,4.545617e-05,3.021286e-06
3.300000000000005,0.0001031615,0.0002148499,4.571512e-05,3.049133e-06
3.3150000000000053,0.0001044241,0.0002137491,4.57413e-05,3.081303e-06
3.3300000000000054,0.0001131171,0.0002157842,4.572529e-05,3.406967e-06
3.3450000000000055,0.0001298396,0.000213414,4.58004e-05,3.335938e-06
3.3600000000000056,0.0001332612,0.000218445,4.499706e-05,3.373728e-06
3.3750000000000058,0.0001322496,0.000206687,4.149375e-05,3.386231e-06
3.390000000000006,0.0001460787,0.0002025975,3.914884e-05,3.36955e-06
3.405000000000006,0.0001472723,0.0002246772,3.504996e-05,3.456227e-06
3.420000000000006,0.0001517201,0.0002253162,2.760597e-05,3.456227e-06
3.4350000000000063,0.0002285275,0.0002373611,2.580733e-05,3.406967e-06
3.4500000000000064,0.0002402825,0.0002423495,2.582261e-05,3.356985e-06
3.4650000000000065,0.0002538126,0.0002651877,2.34917e-05,3.398688e-06
3.4800000000000066,0.0002625349,0.0002622145,1.691284e-05,3.365367e-06
3.4950000000000068,0.0003082062,0.0003382534,1.548313e-05,3.57641e-06
3.510000000000007,0.0003135751,0.0003564793,1.192911e-05,3.532818e-06
3.525000000000007,0.00041596,0.0006959558,1.141251e-05,3.56062e-06
3.540000000000007,0.0004598272,0.0008539712,1.079729e-05,3.599965e-06
3.5550000000000073,0.0005284284,0.001244367,9.664094e-06,3.528828e-06
3.5700000000000074,0.0005356148,0.001519945,9.432471e-06,3.472492e-06
3.5850000000000075,0.0005664984,0.001542296,8.819675e-06,3.356985e-06
3.6000000000000076,0.0005868406,0.001623948,8.540542e-06,3.228645e-06
3.6150000000000078,0.001046221,0.001769469,8.319974e-06,3.658189e-06
3.630000000000008,0.001575412,0.001819458,7.876405e-06,3.961384e-06
3.645000000000008,0.001787081,0.001834017,7.573703e-06,3.947135e-06
3.660000000000008,0.00204483,0.001835059,6.898175e-06,4.035369e-06
3.6750000000000083,0.002046323,0.001860067,6.132817e-06,4.219664e-06
3.6900000000000084,0.002086676,0.001868262,5.423375e-06,4.328428e-06
3.7050000000000085,0.00214197,0.001872739,5.157098e-06,4.328428e-06
3.7200000000000086,0.002343464,0.002081814,4.744526e-06,4.456705e-06
3.7350000000000088,0.002402595,0.002164317,4.780021e-06,4.308857e-06
3.750000000000009,0.002443763,0.002299488,5.007424e-06,4.360851e-06
3.765000000000009,0.002445353,0.002327689,4.939447e-06,4.587538e-06
3.780000000000009,0.002425176,0.002196343,4.956529e-06,4.550541e-06
3.7950000000000093,0.002421098,0.002161432,4.993339e-06,4.556728e-06
3.8100000000000094,0.002415497,0.001891066,4.982041e-06,4.535037e-06
3.8250000000000095,0.002428123,0.001791682,4.936594e-06,4.52882e-06
3.8400000000000096,0.002424217,0.0017668,4.930884e-06,4.559819e-06
3.8550000000000098,0.002427275,0.001699404,4.947995e-06,4.633369e-06
3.87000000000001,0.002145863,0.001562503,5.173461e-06,4.021382e-06
3.88500000000001,0.001899621,0.00154346,5.211442e-06,4.017877e-06
3.90000000000001,0.001710285,0.001537914,5.14616e-06,4.021382e-06
3.9150000000000102,0.00150675,0.00154407,5.197909e-06,3.922073e-06
3.9300000000000104,0.001512325,0.001517129,5.173461e-06,3.603876e-06
3.9450000000000105,0.001463296,0.001550303,5.334332e-06,3.615583e-06
3.9600000000000106,0.001477122,0.001529912,5.487926e-06,3.592131e-06
3.9750000000000107,0.001108401,0.001079002,5.539025e-06,3.504795e-06
3.990000000000011,0.0009745726,0.0009715481,5.386888e-06,3.939991e-06
4.0050000000000106,0.0009458312,0.0006910565,5.299891e-06,3.797995e-06
4.02000000000001,0.0009383122,0.0006381146,5.436346e-06,3.730636e-06
4.03500000000001,0.0009415194,0.0006356384,5.554263e-06,3.688867e-06
4.05000000000001,0.0009337183,0.0006530392,5.972226e-06,3.73441e-06
4.065000000000009,0.0009180406,0.0006508448,6.507271e-06,3.662038e-06
4.080000000000009,0.0009141649,0.000695434,8.17996e-06,3.572469e-06
4.095000000000009,0.0009113434,0.0007436766,8.174792e-06,3.631134e-06
4.110000000000008,0.0009487544,0.0007019386,8.067247e-06,3.775675e-06
4.125000000000008,0.0009750963,0.0006944126,8.192006e-06,3.812802e-06
4.140000000000008,0.0008817987,0.0007008237,8.512456e-06,3.84957e-06
4.155000000000007,0.0008567183,0.0007181166,9.210321e-06,3.856882e-06
4.170000000000007,0.0008556401,0.0007175233,9.360511e-06,4.007346e-06
4.185000000000007,0.0008067121,0.0006706619,9.263696e-06,4.045829e-06
4.200000000000006,0.0007668242,0.0006127974,9.277373e-06,4.196231e-06
4.215000000000006,0.0007927823,0.0006089828,9.674292e-06,4.155752e-06
4.230000000000006,0.001124542,0.001200191,1.472201e-05,4.544346e-06
4.245000000000005,0.001464458,0.001350476,1.705798e-05,4.965048e-06
4.260000000000005,0.001676696,0.001654993,1.975351e-05,4.976383e-06
4.275000000000005,0.001683069,0.001672868,1.975565e-05,4.987693e-06
4.2900000000000045,0.00170368,0.001691689,2.000155e-05,4.970719e-06
4.305000000000004,0.001713931,0.001715337,2.015589e-05,4.967884e-06
4.320000000000004,0.001718624,0.001726058,1.945893e-05,5.14616e-06
4.3350000000000035,0.001715019,0.001713021,1.94459e-05,5.124215e-06
4.350000000000003,0.001697236,0.001684916,1.944373e-05,5.132455e-06
4.365000000000003,0.001662778,0.001682215,1.943068e-05,4.919443e-06
4.380000000000003,0.001652793,0.001680707,1.94343e-05,4.993339e-06
4.395000000000002,0.001679069,0.001676378,1.936023e-05,4.973552e-06
4.410000000000002,0.001696021,0.001677871,1.970996e-05,5.052234e-06
4.425000000000002,0.001688217,0.001674577,1.98389e-05,4.967884e-06
4.440000000000001,0.001684487,0.001672556,1.985877e-05,4.794733e-06
4.455000000000001,0.001675476,0.001671185,1.991897e-05,4.747494e-06
4.470000000000001,0.001643591,0.001672394,1.995713e-05,4.777073e-06
4.485,0.001381542,0.001291208,1.682097e-05,4.259536e-06
4.5,0.00089755,0.001007438,1.337433e-05,3.556662e-06
4.515,0.0006717056,0.0005214069,1.086751e-05,3.552699e-06
4.529999999999999,0.0006709342,0.0005176115,1.090504e-05,3.496747e-06
4.544999999999999,0.0006360273,0.0004701042,1.052777e-05,3.552699e-06
4.559999999999999,0.000618609,0.0004199215,1.016147e-05,3.57641e-06
4.574999999999998,0.0005994309,0.0003994833,1.006536e-05,3.439886e-06
4.589999999999998,0.0005899569,0.0003657238,1.072135e-05,3.504795e-06
4.604999999999998,0.0005715107,0.0003710696,1.130711e-05,3.512824e-06
4.619999999999997,0.000528754,0.0003994286,1.142978e-05,3.707911e-06
4.634999999999997,0.0004868133,0.0007439739,1.132951e-05,3.615583e-06
4.649999999999997,0.0004073355,0.001171855,1.115535e-05,3.607783e-06
4.6649999999999965,0.0003092437,0.00152326,1.002469e-05,3.427579e-06
4.679999999999996,0.0002753081,0.001662408,1.083766e-05,3.536803e-06
4.694999999999996,0.0002645592,0.001672465,1.085584e-05,3.552699e-06
4.7099999999999955,0.000268798,0.001671526,1.076855e-05,3.548731e-06
4.724999999999995,0.0002711137,0.00167499,1.054515e-05,3.548731e-06
4.739999999999995,0.0002545967,0.001688525,1.037276e-05,3.532818e-06
4.754999999999995,0.0002360857,0.001696959,1.033194e-05,3.642754e-06
4.769999999999994,0.0002311026,0.001699348,1.020573e-05,3.65048e-06
4.784999999999994,0.0002214697,0.001699923,1.024156e-05,3.592131e-06
4.799999999999994,0.0002093008,0.001700083,1.041748e-05,3.635012e-06
4.814999999999993,0.0002015179,0.001698547,1.059181e-05,3.592131e-06
4.829999999999993,0.0001989179,0.001694898,1.059181e-05,3.552699e-06
4.844999999999993,0.0002013993,0.001693957,9.33791e-06,3.460301e-06
4.859999999999992,0.0001984353,0.001692196,9.221021e-06,3.452149e-06
4.874999999999992,0.000208347,0.001683835,9.113456e-06,3.202359e-06
4.889999999999992,0.0002818576,0.001338374,9.187351e-06,3.189136e-06
4.904999999999991,0.0002718364,0.001149406,9.048304e-06,3.211145e-06
4.919999999999991,0.0003297996,0.0006208735,8.563602e-06,3.197958e-06
4.934999999999991,0.0003753744,0.0003957007,7.896054e-06,3.166973e-06
4.94999999999999,0.0004483268,0.0006325589,7.912094e-06,3.219907e-06
4.96499999999999,0.0004840427,0.0007560289,7.894269e-06,3.259043e-06
4.97999999999999,0.000486559,0.0009100701,7.180339e-06,3.415227e-06
4.9949999999999894,0.000516853,0.000917033,6.576178e-06,3.390388e-06
5.009999999999989,0.000691579,0.0009072886,6.774542e-06,3.219907e-06
5.024999999999989,0.0007238644,0.0009089208,7.27777e-06,3.284874e-06
5.0399999999999885,0.0007275526,0.0009135951,7.023643e-06,3.314757e-06
5.054999999999988,0.0007920896,0.0009168562,6.663425e-06,3.365367e-06
5.069999999999988,0.0008710966,0.0009196115,6.997522e-06,3.228645e-06
5.0849999999999875,0.0008722919,0.000920381,7.506446e-06,3.228645e-06
5.099999999999987,0.0008995882,0.0009240824,7.358615e-06,3.254718e-06
5.114999999999987,0.0009362794,0.0009299266,7.750201e-06,3.184716e-06
5.129999999999987,0.0009506866,0.0009308196,8.062008e-06,3.184716e-06
5.144999999999986,0.0009481725,0.0009279057,8.065501e-06,3.276286e-06
5.159999999999986,0.000958981,0.0009278533,8.186846e-06,3.40283e-06
5.174999999999986,0.0009962176,0.0009223497,8.145445e-06,3.40283e-06
5.189999999999985,0.00101318,0.0008747337,8.128133e-06,3.356985e-06
5.204999999999985,0.000988326,0.0006901074,8.100356e-06,3.373728e-06
5.219999999999985,0.0009896773,0.0005319985,8.026986e-06,3.276286e-06
5.234999999999984,0.001001935,0.0003535192,7.912094e-06,3.297714e-06
5.249999999999984,0.0009762746,0.0003080629,7.894269e-06,3.435788e-06
5.264999999999984,0.0008671398,0.0003415275,7.396802e-06,3.548731e-06
5.279999999999983,0.000861017,0.0003259483,7.325999e-06,3.476546e-06
5.294999999999983,0.0008578303,0.0003278068,7.647739e-06,3.415227e-06
5.309999999999983,0.0007710868,0.0003323643,7.530803e-06,3.306247e-06
5.324999999999982,0.0007277515,0.0003368718,6.853102e-06,3.361178e-06
5.339999999999982,0.0007343215,0.0003457789,6.809799e-06,3.419349e-06
5.354999999999982,0.0007020352,0.0003517197,7.498936e-06,3.4111e-06
5.3699999999999815,0.0006552566,0.0003353166,7.283574e-06,3.528828e-06
