X[s],a: EMG RMS 1-1,X[s].1,a: EMG RMS 1-2,X[s].2,a: EMG RMS 1-3,X[s].3,a: EMG RMS 1-4
76.0050000000025,0.0002775135,76.0050000000025,2.064273e-05,76.0050000000025,8.645458e-06,76.0050000000025,9.453355e-06
76.0200000000025,0.0002455291,76.0200000000025,2.011181e-05,76.0200000000025,9.0374e-06,76.0200000000025,9.617337e-06
76.0350000000025,0.000237822,76.0350000000025,1.988783e-05,76.0350000000025,9.439935e-06,76.0350000000025,9.642205e-06
76.0500000000025,0.0002418274,76.0500000000025,1.983961e-05,76.0500000000025,9.096438e-06,76.0500000000025,9.548246e-06
76.0650000000025,0.0002434628,76.0650000000025,1.929609e-05,76.0650000000025,8.996782e-06,76.0650000000025,9.30012e-06
76.0800000000025,0.0002397348,76.0800000000025,1.576086e-05,76.0800000000025,9.266738e-06,76.0800000000025,9.073179e-06
76.0950000000025,0.0002360458,76.0950000000025,1.628138e-05,76.0950000000025,9.101082e-06,76.0950000000025,9.048304e-06
76.1100000000025,0.000208257,76.1100000000025,1.749823e-05,76.1100000000025,8.744285e-06,76.1100000000025,9.187351e-06
76.1250000000025,0.0001748166,76.1250000000025,1.70918e-05,76.1250000000025,8.900759e-06,76.1250000000025,8.122932e-06
76.1400000000025,0.0001767816,76.1400000000025,1.633493e-05,76.1400000000025,8.802089e-06,76.1400000000025,9.583589e-06
76.1550000000025,0.0001899436,76.1550000000025,1.647148e-05,76.1550000000025,8.70068e-06,76.1550000000025,9.908794e-06
76.1700000000025,0.0001920421,76.1700000000025,1.664503e-05,76.1700000000025,8.647087e-06,76.1700000000025,1.00289e-05
76.1850000000025,0.0001932578,76.1850000000025,1.65389e-05,76.1850000000025,8.643829e-06,76.1850000000025,9.775687e-06
76.2000000000025,0.0001882908,76.2000000000025,1.6826e-05,76.2000000000025,8.832443e-06,76.2000000000025,9.874615e-06
76.2150000000025,0.0001877245,76.2150000000025,1.712145e-05,76.2150000000025,9.31979e-06,76.2150000000025,1.019192e-05
76.2300000000025,0.0001834749,76.2300000000025,1.794889e-05,76.2300000000025,9.339419e-06,76.2300000000025,1.01933e-05
76.2450000000025,0.000180275,76.2450000000025,1.877587e-05,76.2450000000025,9.37705e-06,76.2450000000025,1.016701e-05
76.2600000000025,0.0001770525,76.2600000000025,1.834324e-05,76.2600000000025,9.277373e-06,76.2600000000025,1.017117e-05
76.2750000000025,0.0001775885,76.2750000000025,1.840381e-05,76.2750000000025,8.932356e-06,76.2750000000025,1.038768e-05
76.29000000000251,0.0001768318,76.29000000000251,1.844815e-05,76.29000000000251,8.363879e-06,76.29000000000251,1.070557e-05
76.30500000000251,0.0001652102,76.30500000000251,1.864034e-05,76.30500000000251,8.367247e-06,76.30500000000251,1.130836e-05
76.32000000000251,0.0001460162,76.32000000000251,1.893575e-05,76.32000000000251,8.034001e-06,76.32000000000251,1.148265e-05
76.33500000000251,0.000148307,76.33500000000251,1.918114e-05,76.33500000000251,7.954708e-06,76.33500000000251,1.156821e-05
76.35000000000251,0.000148692,76.35000000000251,1.846799e-05,76.35000000000251,7.993573e-06,76.35000000000251,1.155968e-05
76.36500000000251,0.0001530883,76.36500000000251,1.778014e-05,76.36500000000251,8.058511e-06,76.36500000000251,1.157673e-05
76.38000000000251,0.0001612234,76.38000000000251,1.779677e-05,76.38000000000251,8.145445e-06,76.38000000000251,1.149492e-05
76.39500000000251,0.0001425039,76.39500000000251,1.754165e-05,76.39500000000251,8.202317e-06,76.39500000000251,1.050366e-05
76.41000000000251,0.0001213245,76.41000000000251,1.75095e-05,76.41000000000251,8.103833e-06,76.41000000000251,1.020711e-05
76.42500000000251,0.0001195062,76.42500000000251,1.764893e-05,76.42500000000251,8.477633e-06,76.42500000000251,1.024431e-05
76.44000000000251,0.0001198977,76.44000000000251,1.646207e-05,76.44000000000251,8.328435e-06,76.44000000000251,1.021401e-05
76.45500000000251,0.0001196383,76.45500000000251,1.568201e-05,76.45500000000251,8.301328e-06,76.45500000000251,9.841749e-06
76.47000000000251,0.0001171168,76.47000000000251,1.51827e-05,76.47000000000251,8.079462e-06,76.47000000000251,9.570351e-06
76.48500000000251,0.0001145798,76.48500000000251,1.401416e-05,76.48500000000251,8.160995e-06,76.48500000000251,9.61001e-06
76.50000000000252,0.00011744,76.50000000000252,1.325371e-05,76.50000000000252,8.42262e-06,76.50000000000252,9.456335e-06
76.51500000000252,0.0001186287,76.51500000000252,1.327708e-05,76.51500000000252,9.12427e-06,76.51500000000252,9.402554e-06
76.53000000000252,0.0001184337,76.53000000000252,1.29983e-05,76.53000000000252,9.207261e-06,76.53000000000252,9.079387e-06
76.54500000000252,0.0001213285,76.54500000000252,1.231949e-05,76.54500000000252,9.442919e-06,76.54500000000252,8.968555e-06
76.56000000000252,0.0001203319,76.56000000000252,1.256966e-05,76.56000000000252,9.807338e-06,76.56000000000252,8.37566e-06
76.57500000000252,0.0001197349,76.57500000000252,1.225874e-05,76.57500000000252,9.969736e-06,76.57500000000252,8.345331e-06
76.59000000000252,0.0001189536,76.59000000000252,1.173265e-05,76.59000000000252,9.805902e-06,76.59000000000252,7.860292e-06
76.60500000000252,0.0001200582,76.60500000000252,1.126717e-05,76.60500000000252,9.904527e-06,76.60500000000252,7.818965e-06
76.62000000000252,0.0001146946,76.62000000000252,1.141128e-05,76.62000000000252,9.769921e-06,76.62000000000252,7.480127e-06
76.63500000000252,0.0001116744,76.63500000000252,1.144333e-05,76.63500000000252,9.549722e-06,76.63500000000252,7.396802e-06
