X[s],a: EMG RMS 1-1,X[s].1,a: EMG RMS 1-2,X[s].2,a: EMG RMS 1-3,X[s].3,a: EMG RMS 1-4
355.00499999979803,7.775606e-06,355.00499999979803,4.312125e-06,355.00499999979803,5.624828e-06,355.00499999979803,4.178435e-05
355.019999999798,7.678988e-06,355.019999999798,4.444044e-06,355.019999999798,5.689569e-06,355.019999999798,4.167126e-05
355.034999999798,7.845942e-06,355.034999999798,4.4377e-06,355.034999999798,5.976941e-06,355.034999999798,4.270436e-05
355.049999999798,8.186846e-06,355.049999999798,4.440873e-06,355.049999999798,5.901041e-06,355.049999999798,4.299366e-05
355.064999999798,7.910313e-06,355.064999999798,4.440873e-06,355.064999999798,5.934367e-06,355.064999999798,4.179345e-05
355.07999999979796,8.11252e-06,355.07999999979796,4.434525e-06,355.07999999979796,5.865124e-06,355.07999999979796,4.159716e-05
355.09499999979795,8.233172e-06,355.09499999979795,4.66971e-06,355.09499999979795,5.733962e-06,355.09499999979795,4.162154e-05
355.10999999979794,8.262207e-06,355.10999999979794,4.550541e-06,355.10999999979794,5.743781e-06,355.10999999979794,4.068639e-05
355.1249999997979,8.37566e-06,355.1249999997979,4.516361e-06,355.1249999997979,5.592176e-06,355.1249999997979,4.073414e-05
355.1399999997979,8.301328e-06,355.1399999997979,4.434525e-06,355.1399999997979,5.597212e-06,355.1399999997979,3.981001e-05
355.1549999997979,8.37566e-06,355.1549999997979,4.519479e-06,355.1549999997979,5.56693e-06,355.1549999997979,4.020191e-05
355.1699999997979,8.181682e-06,355.1699999997979,4.347911e-06,355.1699999997979,5.48022e-06,355.1699999997979,3.990084e-05
355.18499999979787,8.499207e-06,355.18499999979787,4.360851e-06,355.18499999979787,5.214144e-06,355.18499999979787,3.803147e-05
355.19999999979785,8.238303e-06,355.19999999979785,4.360851e-06,355.19999999979785,5.189773e-06,355.19999999979785,3.857393e-05
355.21499999979784,8.484277e-06,355.21499999979784,4.308857e-06,355.21499999979784,5.669728e-06,355.21499999979784,3.809031e-05
355.2299999997978,8.440998e-06,355.2299999997978,4.20629e-06,355.2299999997978,5.599728e-06,355.2299999997978,3.767683e-05
355.2449999997978,8.495891e-06,355.2449999997978,4.172666e-06,355.2449999997978,7.398706e-06,355.2449999997978,3.736107e-05
355.2599999997978,8.319974e-06,355.2599999997978,4.155752e-06,355.2599999997978,7.582997e-06,355.2599999997978,3.615622e-05
355.2749999997978,8.429308e-06,355.2749999997978,4.073587e-06,355.2749999997978,7.438582e-06,355.2749999997978,3.649747e-05
355.2899999997978,8.145445e-06,355.2899999997978,4.028382e-06,355.2899999997978,7.375824e-06,355.2899999997978,3.502181e-05
355.30499999979776,7.98652e-06,355.30499999979776,4.052786e-06,355.30499999979776,7.354785e-06,355.30499999979776,3.462824e-05
355.31999999979774,8.129866e-06,355.31999999979774,4.108022e-06,355.31999999979774,7.442368e-06,355.31999999979774,3.519835e-05
355.33499999979773,8.109047e-06,355.33499999979773,3.860533e-06,355.33499999979773,7.693649e-06,355.33499999979773,3.491103e-05
355.3499999997977,8.173069e-06,355.3499999997977,4.05626e-06,355.3499999997977,7.678988e-06,355.3499999997977,3.504232e-05
355.3649999997977,8.330127e-06,355.3649999997977,4.042345e-06,355.3649999997977,7.607108e-06,355.3649999997977,3.464207e-05
355.3799999997977,8.429308e-06,355.3799999997977,4.007346e-06,355.3799999997977,7.597844e-06,355.3799999997977,3.487187e-05
355.3949999997977,8.270727e-06,355.3949999997977,3.812802e-06,355.3949999997977,7.629297e-06,355.3949999997977,3.506683e-05
355.40999999979766,8.313199e-06,355.40999999979766,3.904074e-06,355.40999999979766,7.545752e-06,355.40999999979766,3.483832e-05
355.42499999979765,8.462665e-06,355.42499999979765,3.939991e-06,355.42499999979765,7.579281e-06,355.42499999979765,3.642793e-05
355.43999999979764,8.43432e-06,355.43999999979764,3.972038e-06,355.43999999979764,7.735647e-06,355.43999999979764,3.63691e-05
355.4549999997976,8.499207e-06,355.4549999997976,4.038859e-06,355.4549999997976,7.688155e-06,355.4549999997976,3.670414e-05
355.4699999997976,8.609537e-06,355.4699999997976,4.094283e-06,355.4699999997976,7.364355e-06,355.4699999997976,3.648009e-05
355.4849999997976,9.119637e-06,355.4849999997976,4.094283e-06,355.4849999997976,6.251117e-06,355.4849999997976,3.746499e-05
355.4999999997976,8.938661e-06,355.4999999997976,4.080498e-06,355.4999999997976,5.181623e-06,355.4999999997976,3.824054e-05
355.51499999979757,8.843601e-06,355.51499999979757,4.031877e-06,355.51499999979757,5.257193e-06,355.51499999979757,3.796548e-05
355.52999999979755,8.865873e-06,355.52999999979755,4.031877e-06,355.52999999979755,5.121465e-06,355.52999999979755,3.885846e-05
355.54499999979754,9.221021e-06,355.54499999979754,4.125132e-06,355.54499999979754,5.197909e-06,355.54499999979754,3.815941e-05
355.5599999997975,9.066966e-06,355.5599999997975,4.282623e-06,355.5599999997975,5.088352e-06,355.5599999997975,3.83788e-05
355.5749999997975,8.979542e-06,355.5749999997975,4.252917e-06,355.5749999997975,5.001795e-06,355.5749999997975,3.816568e-05
355.5899999997975,8.897593e-06,355.5899999997975,4.450379e-06,355.5899999997975,4.806471e-06,355.5899999997975,3.787558e-05
355.6049999997975,8.846786e-06,355.6049999997975,4.285911e-06,355.6049999997975,4.864733e-06,355.6049999997975,3.774295e-05
355.61999999979747,8.451005e-06,355.61999999979747,4.246287e-06,355.61999999979747,4.838602e-06,355.61999999979747,3.826631e-05
355.63499999979746,8.400851e-06,355.63499999979746,4.242968e-06,355.63499999979746,5.00461e-06,355.63499999979746,3.750632e-05
355.64999999979744,8.634045e-06,355.64999999979744,4.405843e-06,355.64999999979744,5.200618e-06,355.64999999979744,3.857028e-05
355.66499999979743,8.838821e-06,355.66499999979743,4.165909e-06,355.66499999979743,5.358047e-06,355.66499999979743,3.760273e-05
355.6799999997974,8.650345e-06,355.6799999997974,4.162526e-06,355.6799999997974,5.273245e-06,355.6799999997974,3.706315e-05
355.6949999997974,8.387425e-06,355.6949999997974,4.138769e-06,355.6949999997974,5.038274e-06,355.6949999997974,3.669378e-05
355.7099999997974,8.260502e-06,355.7099999997974,4.05626e-06,355.7099999997974,5.055022e-06,355.7099999997974,3.650596e-05
355.7249999997974,7.770169e-06,355.7249999997974,4.262842e-06,355.7249999997974,5.418178e-06,355.7249999997974,3.53963e-05
355.73999999979736,8.048017e-06,355.73999999979736,4.20294e-06,355.73999999979736,5.423375e-06,355.73999999979736,3.536644e-05
355.75499999979735,8.55208e-06,355.75499999979735,4.376973e-06,355.75499999979735,5.399948e-06,355.75499999979735,3.507085e-05
355.76999999979734,8.705536e-06,355.76999999979734,4.584466e-06,355.76999999979734,5.334332e-06,355.76999999979734,3.544641e-05
355.7849999997973,8.779654e-06,355.7849999997973,4.675739e-06,355.7849999997973,5.684616e-06,355.7849999997973,3.50813e-05
355.7999999997973,8.853152e-06,355.7999999997973,4.575239e-06,355.7999999997973,5.946224e-06,355.7999999997973,3.504594e-05
355.8149999997973,8.957552e-06,355.8149999997973,4.424985e-06,355.8149999997973,5.972226e-06,355.8149999997973,3.472492e-05
355.8299999997973,9.070073e-06,355.8299999997973,4.450379e-06,355.8299999997973,6.014533e-06,355.8299999997973,3.517994e-05
355.84499999979727,9.066966e-06,355.84499999979727,4.35115e-06,355.84499999979727,6.11902e-06,355.84499999979727,3.473547e-05
355.85999999979725,9.40555e-06,355.85999999979725,4.402644e-06,355.85999999979725,6.158032e-06,355.85999999979725,3.641361e-05
355.87499999979724,9.797278e-06,355.87499999979724,4.447213e-06,355.87499999979724,6.171741e-06,355.87499999979724,3.606338e-05
355.8899999997972,1.000641e-05,355.8899999997972,4.383405e-06,355.8899999997972,6.217223e-06,355.8899999997972,3.597421e-05
355.9049999997972,9.94427e-06,355.9049999997972,4.252917e-06,355.9049999997972,6.079758e-06,355.9049999997972,3.56157e-05
355.9199999997972,9.790087e-06,355.9199999997972,4.370531e-06,355.9199999997972,5.984008e-06,355.9199999997972,3.557573e-05
355.9349999997972,9.890295e-06,355.9349999997972,4.494475e-06,355.9349999997972,6.016875e-06,355.9349999997972,3.605517e-05
355.94999999979717,1.007655e-05,355.94999999979717,4.759348e-06,355.94999999979717,6.03324e-06,355.94999999979717,3.56809e-05
355.96499999979716,9.910215e-06,355.96499999979716,4.52882e-06,355.96499999979716,5.965146e-06,355.96499999979716,3.695543e-05
355.97999999979714,9.787209e-06,355.97999999979714,4.447213e-06,355.97999999979714,5.711809e-06,355.97999999979714,3.748829e-05
355.99499999979713,9.503884e-06,355.99499999979713,4.587538e-06,355.99499999979713,5.75603e-06,355.99499999979713,3.805443e-05
356.0099999997971,9.365025e-06,356.0099999997971,4.519479e-06,356.0099999997971,5.804769e-06,356.0099999997971,3.818303e-05
356.0249999997971,9.207261e-06,356.0249999997971,4.216325e-06,356.0249999997971,5.679657e-06,356.0249999997971,3.777466e-05
356.0399999997971,9.017113e-06,356.0399999997971,4.376973e-06,356.0399999997971,5.216845e-06,356.0399999997971,3.901186e-05
356.0549999997971,8.842007e-06,356.0549999997971,4.376973e-06,356.0549999997971,5.00461e-06,356.0549999997971,3.908437e-05
356.06999999979706,8.845193e-06,356.06999999979706,4.440873e-06,356.06999999979706,4.896482e-06,356.06999999979706,3.900717e-05
356.08499999979705,8.862694e-06,356.08499999979705,4.338181e-06,356.08499999979705,4.873412e-06,356.08499999979705,3.987718e-05
356.09999999979703,8.883333e-06,356.09999999979703,4.321914e-06,356.09999999979703,4.732634e-06,356.09999999979703,4.002914e-05
356.114999999797,8.607901e-06,356.114999999797,4.4218e-06,356.114999999797,4.66971e-06,356.114999999797,3.996469e-05
356.129999999797,8.299631e-06,356.129999999797,4.463023e-06,356.129999999797,4.456705e-06,356.129999999797,3.969768e-05
356.144999999797,8.198881e-06,356.144999999797,4.684768e-06,356.144999999797,4.4218e-06,356.144999999797,4.014229e-05
356.159999999797,8.263912e-06,356.159999999797,4.809401e-06,356.159999999797,4.434525e-06,356.159999999797,4.046037e-05
356.17499999979697,8.527336e-06,356.17499999979697,4.753424e-06,356.17499999979697,4.645514e-06,356.17499999979697,4.096656e-05
356.18999999979695,9.0374e-06,356.18999999979695,4.624239e-06,356.18999999979695,4.785911e-06,356.18999999979695,4.087775e-05
356.20499999979694,9.401056e-06,356.20499999979694,4.771172e-06,356.20499999979694,4.711753e-06,356.20499999979694,4.042972e-05
356.2199999997969,9.489051e-06,356.2199999997969,4.815255e-06,356.2199999997969,4.587538e-06,356.2199999997969,4.040358e-05
356.2349999997969,9.40555e-06,356.2349999997969,4.905105e-06,356.2349999997969,4.702775e-06,356.2349999997969,4.054072e-05
356.2499999997969,9.489051e-06,356.2499999997969,4.69378e-06,356.2499999997969,4.910845e-06,356.2499999997969,4.050491e-05
356.2649999997969,9.456335e-06,356.2649999997969,4.812329e-06,356.2649999997969,4.95937e-06,356.2649999997969,4.128341e-05
356.27999999979687,9.460803e-06,356.27999999979687,4.806471e-06,356.27999999979687,4.916579e-06,356.27999999979687,4.111587e-05
356.29499999979686,9.494987e-06,356.29499999979686,4.684768e-06,356.29499999979686,5.08004e-06,356.29499999979686,4.043774e-05
356.30999999979684,9.536437e-06,356.30999999979684,4.651575e-06,356.30999999979684,5.093886e-06,356.30999999979684,3.980151e-05
356.32499999979683,9.716427e-06,356.32499999979683,4.593675e-06,356.32499999979683,5.154366e-06,356.32499999979683,3.949168e-05
356.3399999997968,9.554146e-06,356.3399999997968,4.648545e-06,356.3399999997968,5.132455e-06,356.3399999997968,3.950595e-05
356.3549999997968,9.814517e-06,356.3549999997968,4.565993e-06,356.3549999997968,5.165286e-06,356.3549999997968,3.984785e-05
356.3699999997968,9.834591e-06,356.3699999997968,4.590608e-06,356.3699999997968,5.428567e-06,356.3699999997968,3.944029e-05
356.3849999997968,9.672836e-06,356.3849999997968,4.522595e-06,356.3849999997968,5.647323e-06,356.3849999997968,4.015949e-05
356.39999999979676,9.834591e-06,356.39999999979676,4.402644e-06,356.39999999979676,5.627332e-06,356.39999999979676,3.994565e-05
356.41499999979675,9.815953e-06,356.41499999979675,4.399444e-06,356.41499999979675,5.679657e-06,356.41499999979675,3.987117e-05
356.42999999979673,9.526091e-06,356.42999999979673,4.360851e-06,356.42999999979673,5.536481e-06,356.42999999979673,3.940849e-05
356.4449999997967,8.803689e-06,356.4449999997967,4.232997e-06,356.4449999997967,5.802342e-06,356.4449999997967,4.052056e-05
356.4599999997967,9.046747e-06,356.4599999997967,4.376973e-06,356.4599999997967,5.814468e-06,356.4599999997967,3.95195e-05
356.4749999997967,9.028043e-06,356.4749999997967,4.34467e-06,356.4749999997967,5.884307e-06,356.4749999997967,3.958432e-05
356.4899999997967,9.104177e-06,356.4899999997967,4.354386e-06,356.4899999997967,5.862722e-06,356.4899999997967,3.845763e-05
356.50499999979667,9.088692e-06,356.50499999979667,4.354386e-06,356.50499999979667,5.738873e-06,356.50499999979667,3.831377e-05
356.51999999979665,9.162785e-06,356.51999999979665,4.547444e-06,356.51999999979665,5.584614e-06,356.51999999979665,3.986517e-05
356.53499999979664,9.158172e-06,356.53499999979664,4.621192e-06,356.53499999979664,5.554263e-06,356.53499999979664,3.913984e-05
356.5499999997966,9.661178e-06,356.5499999997966,4.621192e-06,356.5499999997966,5.472503e-06,356.5499999997966,4.258709e-05
356.5649999997966,9.931514e-06,356.5649999997966,4.666692e-06,356.5649999997966,5.438937e-06,356.5649999997966,4.349563e-05
356.5799999997966,1.038633e-05,356.5799999997966,4.73561e-06,356.5799999997966,5.392116e-06,356.5799999997966,4.363661e-05
