Time (s),Linear Acceleration x (m/s^2),Linear Acceleration y (m/s^2),Linear Acceleration z (m/s^2),Absolute acceleration (m/s^2)
0.004631541669,-0.9850590786,-0.5746685936,-1.730892777,2.072818175
0.01466854149,-0.7227684796,-0.5039969525,-1.61553306,1.840204953
0.02470454155,-0.4753233764,-0.3650235468,-0.9754588276,1.144855636
0.0347415416,0.05001708269,-0.4266863827,-0.1026057708,0.4416909802
0.04477854166,0.322773613,-0.3224530394,0.5510509586,0.7154131163
0.05481454148,0.2247815877,-0.1258822207,1.03185113,1.06352708
0.06485154154,0.2559504631,-0.08122937366,1.206198143,1.235727645
0.0748885416,0.2276870692,-0.007802232206,0.7012343538,0.7373139733
0.08492454165,0.1623242614,0.07212993667,-0.2109517533,0.2757762423
0.09496154147,0.04795973986,0.06887435317,-1.040604411,1.043983407
0.1049975415,-0.1392195734,0.05225481212,-1.516154952,1.523429845
0.1150345416,-0.2565293375,-0.001866577417,-1.615065867,1.635312979
0.1250715416,-0.2151865992,-0.1124523358,-1.457538369,1.477622719
0.1351075415,-0.03177376986,-0.2087589012,-1.119995567,1.139728003
0.1451445415,0.1685436523,-0.2554885331,-0.5495809686,0.6290632674
0.1551805416,0.2952852675,-0.1724067615,-0.04781677544,0.3452592137
0.1652175416,0.3818775612,0.003554522395,0.356732195,0.5225906288
0.1752545414,0.5223522395,0.152112684,0.678692168,0.8698351508
0.1852905415,0.5991007456,0.2170169239,0.7140982282,0.9570550288
0.1953275416,0.5650787213,0.1745197991,0.4919262528,0.7692610479
0.2053635416,0.4888362917,0.1641295892,0.1786213285,0.5457151465
0.2154005417,0.2828277746,0.03475570366,-0.1261460763,0.3116285314
0.2254375415,0.1035334316,-0.05271111421,-0.3513568497,0.3700665735
0.2354735415,-0.02282548338,-0.01675680444,-0.2507555044,0.2523491949
0.2455105416,-0.08170811445,0.2316174214,0.3464352483,0.4246648409
0.2555465417,0.2457830322,0.6351988238,1.628544284,1.765231806
0.2655845415,1.159470412,0.7612425739,2.969980339,3.277902547
0.2756215415,2.369834989,0.3853790932,3.315117506,4.09324309
0.2856575416,2.98682032,-0.5199615323,2.225993484,3.761183672
0.2956945417,2.88657127,-1.135976592,0.4355397981,3.132480076
0.3057305415,2.205510103,-1.061790262,-0.8509914869,2.591497614
0.3157675415,1.201087969,-0.8545018628,-1.230300366,1.920006441
0.3258045416,0.3368923,-0.6902969907,-1.09014787,1.33357742
0.3358405416,-0.208101528,-0.4167479434,-0.572363475,0.7379600543
0.3458775415,-0.2868170375,-0.07913782462,0.2750881076,0.4052163314
0.3559135415,0.4092814144,0.3256132402,0.9534604329,1.087484278
0.3659505416,1.618716284,0.5058154365,1.049665841,1.994464851
0.3759875416,2.455388232,0.2722693476,0.8374423188,2.608519045
0.3860235414,2.925524544,0.1069513484,0.5315317833,2.975341742
0.3960605415,2.289225566,-0.0972951103,-0.2334500849,2.303154136
0.4060975416,1.437908097,-0.2458119028,-0.6500004655,1.597029678
0.4161335416,1.142803801,0.03626758349,-0.8821875519,1.444150526
0.4261705414,0.6877611995,-0.2757188029,-1.478901756,1.654142295
0.4362065415,0.4402400824,-0.3753842282,-1.484314524,1.593083254
0.4462435415,0.0510599336,-0.2134963153,-0.5636867917,0.6049219723
0.4562805416,0.2392265493,0.2271499293,0.9784619576,1.032576503
0.4663165417,0.8167288497,0.3746602698,1.749731922,1.966971817
0.4763535415,1.223323176,0.2808610636,1.776202852,2.174925079
0.4863895415,1.219591191,0.1517832664,1.560891414,1.986661229
0.4964265416,1.131499963,-0.06801985569,1.240045336,1.680068839
0.5064635416,0.8035676444,-0.2998914848,0.8060322458,1.177006305
0.5164995415,0.3468252575,-0.1328475702,0.9394212681,1.010172537
0.5265365415,0.397382623,0.09312904224,1.393307875,1.451858396
0.5365725416,0.7429834735,0.09447667927,2.000317272,2.135935269
0.5466095416,0.8658486772,0.2356524387,2.412043115,2.573553573
0.5566465415,0.8160970581,0.5052310073,2.314040272,2.505205612
0.5666825415,0.450275951,0.785164264,1.635850965,1.869556026
0.5767195416,0.4283722812,0.8244245164,0.7684001505,1.20566056
0.5867555416,0.08120905459,0.5686563402,0.2950855851,0.645786688
0.5967925414,-0.2165832067,0.2107131869,0.297292909,0.4239002315
0.6068295415,-0.6040132838,-0.2090671957,0.3769091821,0.7420253843
0.6168655416,-0.5554305232,-0.5115667579,0.1577496922,0.7714198463
0.6269025416,-0.2333840114,-0.6831011148,-0.2659711289,0.769308697
0.6369385417,0.1657054138,-0.3745096309,-0.2951060504,0.5047804759
0.6469755415,1.364848891,0.3554944856,-0.5106841207,1.499995699
0.6570125415,0.5028307253,0.3893318841,-0.5174429172,0.8198568332
0.6670485416,-0.2275730485,0.06140892059,-0.9347709775,0.9640318088
0.6770855417,-0.1744572338,-0.5715939814,-1.281151847,1.413684923
0.6871225415,0.03731634557,-1.35668384,-1.508538954,2.029205097
0.6971585415,0.1286869839,-1.958779529,-1.661730741,2.571911087
0.7071955416,-0.3386739466,-2.363540753,-1.298687062,2.718016376
0.7172315416,-1.723377059,-2.917130865,-0.5463217306,3.431930711
0.7272685415,-2.20334254,-3.244779595,0.3073407644,3.934179878
0.7373045415,-1.042402138,-3.028477054,0.879171558,3.321327764
0.7473415416,0.6954169589,-2.708727913,1.259632924,3.067162656
0.7573785416,2.087900669,-2.557894308,1.365993192,3.573246408
0.7674145414,2.886122788,-2.24040804,0.3219675744,3.667805346
0.7774515415,3.058538175,-1.931758084,-0.265954172,3.627268488
0.7874885416,1.963232768,-1.003031154,0.02151950777,2.204726171
0.7975245416,1.238383557,-0.5501014439,0.1272149473,1.361025009
0.8075615414,1.590244729,-0.9035227261,-0.2314708024,1.843586274
0.8175975415,1.27222461,-1.0489948,-0.6352877015,1.767069895
0.8276345416,0.6225457415,-1.187628921,-1.136793448,1.757932023
0.8376715416,-0.1260335174,-1.240247942,-1.429116223,1.896436813
0.8477075417,-0.4099161297,-1.128117349,-1.453527179,1.885052054
0.8577445415,-0.5404730532,-0.7397803688,-1.279505271,1.573696239
0.8677805415,-1.028698896,-0.5209164557,-1.098952022,1.592881326
0.8778175416,-1.04449281,-0.509311633,-1.011725013,1.540763146
0.8878545417,-0.8175068218,-0.6635768963,-1.071464846,1.502227885
0.8978905415,-0.53237349,-0.9353874933,-1.240845235,1.642579737
0.9079275415,-0.3465115544,-1.115335116,-0.992976501,1.532985653
0.9179635416,-0.04177894056,-1.170943745,-0.8092482144,1.423986449
0.9280005416,0.3284829806,-0.975778378,-0.5253372431,1.155864927
0.9380375415,0.8371537587,-0.6460902131,-0.09625335574,1.061849183
0.9480735415,1.081823481,-0.6280336457,0.1806818873,1.263888543
0.9581105416,1.332468327,-0.5972976105,0.4075205255,1.516017565
0.9681465416,1.263922587,-0.6815363999,0.6324588186,1.569074991
0.9781835414,0.834756985,-1.073313809,0.8868290716,1.62335688
0.9882205415,0.7055724031,-1.355163271,1.11947341,1.894075137
0.9982565416,0.3153172436,-1.481684154,1.276200424,1.98078278
1.008293542,-0.7295290303,-1.170117241,1.188484588,1.820407257
1.018330541,-0.977908811,-0.9669998069,0.6671216977,1.52854363
1.028366541,-1.005670806,-0.853595252,-0.02999797046,1.319431129
1.038403542,-1.268667603,-0.6694075204,-0.6065147227,1.557396553
1.048439542,-1.564612875,-0.5983758736,-0.9460987884,1.923842522
1.058476542,-1.701700846,-0.5028857988,-1.23119499,2.159750217
1.068513541,-1.729216673,-0.4681612315,-1.359678199,2.249019797
1.078549542,-1.808602127,-0.5968297967,-0.9869035828,2.145046886
1.088586542,-1.918547177,-0.688238917,-0.2105605745,2.04910513
1.098622542,-1.999154261,-0.5690226318,0.3840123796,2.113733669
1.108659541,-2.111427233,-0.5282208706,0.404106921,2.213694797
1.118696542,-1.885743128,-0.0715894438,0.5121172732,1.955355797
1.128732542,-1.680810206,0.3761043859,0.1718941069,1.730931842
1.138769542,-1.355219258,0.917705367,-0.2571219528,1.656778222
1.148805541,-1.393503172,1.482671749,-0.2179526246,2.046379718
1.158842542,-1.301220514,1.58451095,-0.4216292721,2.093232194
1.168879542,-1.209056409,1.378897558,-0.7382881594,1.976928244
1.178915542,-1.352844265,1.160923299,-0.6644120979,1.902465229
1.188952541,-1.290850477,0.8480147425,-0.4128110862,1.598698518
1.198988541,-1.174129089,0.7746506048,0.02989155114,1.406967015
1.209025542,-0.9805150612,0.8093205006,0.2896049899,1.303948047
1.219062542,-0.776770659,0.8939071262,0.3712280273,1.241069239
1.229098542,-0.6645525773,0.9717367094,0.424699645,1.25150795
1.239135541,-0.5724281232,0.9908467989,0.2815960586,1.178451389
1.249171542,-0.6406903095,0.9015736299,-0.03991660237,1.106757615
1.259207792,-0.8447358432,0.7886778559,-0.3614520675,1.210883563
1.269244791,-1.044006395,0.572849342,-0.4965572476,1.290222779
1.279280792,-1.184508043,0.3712361769,-0.322457571,1.282518806
1.289317792,-1.259696804,0.2558047213,-0.1052873039,1.289712181
1.299353792,-1.198303379,0.2180936338,0.06057949305,1.219494033
1.309390791,-1.006668999,0.2689031421,0.1880324221,1.058795337
1.319427792,-0.9162059216,0.3176013488,0.2202190053,0.9943843914
1.329463792,-1.051316072,0.1509236526,0.1155573535,1.068361799
1.339500792,-1.176887513,0.06709081535,-0.03881615639,1.179437192
1.349536791,-1.176629943,0.1036210485,-0.280339492,1.213995707
1.359573792,-1.138847136,0.1094060095,-0.2802055907,1.177903921
1.369610792,-1.07018416,0.09765590178,0.0139473635,1.074721052
1.379646792,-0.8955029775,0.1355025898,0.4503297454,1.011475859
1.389683792,-0.6153281578,0.3054455722,0.8102258688,1.06225783
1.399720791,-0.3570903004,0.4459938157,0.9336997676,1.094632003
1.409756792,-0.1796737542,0.4565694554,0.9362918383,1.057062312
1.419793792,-0.1331212564,0.4131025333,0.8345918012,0.9407010399
1.429829792,-0.1484695397,0.3975728036,0.626101141,0.7563795193
1.439866791,-0.1271438671,0.3747626327,0.3332825214,0.5173875074
1.449903792,-0.1035115045,0.3576171711,0.02147448421,0.3729153069
1.459939792,-0.1568035031,0.2863277534,-0.1115800774,0.344994253
1.469976792,-0.2666942468,0.1891353166,-0.169907223,0.3684649965
1.480012791,-0.3500524089,0.04975768559,-0.2759716219,0.4485229675
1.490049792,-0.3876341816,-0.1066777535,-0.3972855592,0.5652222725
1.500086792,-0.3842268628,-0.2261555007,-0.4214866,0.6135369154
1.510122792,-0.2927009809,-0.3541279548,-0.2693215835,0.5325547746
1.520159791,-0.2642949149,-0.5377164199,-0.08113245606,0.6046265175
1.530195792,-0.1896406439,-0.7444561679,0.1706083041,0.7869471095
1.540232792,-0.2117647903,-0.894083639,0.5207091719,1.056109806
1.550269792,-0.2031350309,-0.9976914033,0.6847580695,1.227006761
1.560305791,-0.1426530585,-1.039088228,0.6614013666,1.2399621
1.570342791,-0.08878538327,-1.090315977,0.5787182289,1.237572851
1.580378792,-0.05424860302,-1.13321751,0.4769100183,1.230677863
1.590415792,-0.03131079828,-1.105269939,0.3773003608,1.168313984
1.600452792,-0.01897392243,-1.112994988,0.3121641326,1.156098741
1.610488791,-0.05398595341,-1.191084772,0.3497395098,1.242543819
1.620525792,-0.1215162053,-1.274771073,0.3598727345,1.330156329
1.630561792,-0.09155805071,-1.258288503,0.3210940003,1.301834932
1.640598792,0.002977146395,-1.167213368,0.2981647289,1.20469835
1.650635791,0.05778853479,-1.102066249,0.2528593326,1.132178155
1.660671792,0.105500371,-1.041522863,0.1163578373,1.053299268
1.670708792,0.1050411361,-0.9608236854,-0.1149773097,0.973363024
1.680745792,0.1163581114,-0.9029565695,-0.2903259516,0.9555934986
1.690781791,0.01719990461,-0.8822345489,-0.3233650589,0.9397864636
1.700818792,-0.09756502326,-0.8664826615,-0.3872377038,0.9540776571
1.710854792,-0.1098090746,-0.8278191175,-0.5272685784,0.9876004647
1.720891792,-0.08697192416,-0.7753482507,-0.5340969568,0.9455096958
1.730928791,-0.1055426811,-0.7794451024,-0.4891663671,0.926260039
1.740964792,-0.109093019,-0.8357286461,-0.4165305001,0.9401283498
1.751001792,-0.1083544061,-0.8248972638,-0.2968274707,0.8833474517
1.761037792,-0.1413969395,-0.8670451637,-0.2141308844,0.9042192466
1.771074791,-0.1733320834,-0.9785698387,-0.1865127307,1.011152777
1.781111791,-0.2454370597,-1.030171809,-0.1843182707,1.074926291
1.791147792,-0.312537258,-1.009271156,-0.2813481367,1.093373028
1.801184792,-0.4002538251,-1.002480419,-0.4394533396,1.165456714
1.811220792,-0.4078513682,-0.9166317451,-0.6256169915,1.182350673
1.821257791,-0.346301347,-0.7523537828,-0.7912458068,1.145439114
1.831294792,-0.2604311479,-0.6109796931,-0.8104287672,1.047814561
1.841330792,-0.2785082719,-0.5328258818,-0.6588841403,0.8919633334
1.851367792,-0.3304913895,-0.5487932025,-0.4328448164,0.7731449882
1.861403791,-0.333890376,-0.5413227998,-0.2388798094,0.6793943774
1.871440792,-0.3176389172,-0.5318106224,-0.09418636501,0.6265685048
1.881477792,-0.2485402136,-0.4995945473,0.02552894354,0.5585863196
1.891513792,-0.1459943768,-0.4365239576,0.1098036933,0.4732064821
1.901550791,-0.07454401447,-0.330816714,0.03373317182,0.3407850279
1.911586792,-0.06554726919,-0.2684648202,-0.1714812934,0.3252316685
1.921623792,-0.05262415515,-0.1978484536,-0.3392905354,0.3962718508
1.931660792,-0.03360890022,-0.1165291242,-0.4246546215,0.4416334934
1.941696791,0.09505447553,0.01902294768,-0.3976194352,0.4092657341
1.951733792,0.16953386,0.1718833261,-0.2865509892,0.3746959792
1.961769792,0.2785550131,0.2273796701,-0.1220044935,0.3797097656
1.971806792,0.2943664507,0.2259108495,0.1633665276,0.4054330297
1.981843792,0.2401813813,0.1801365613,0.4271250701,0.5220843822
1.991879791,0.2279045856,0.1249945037,0.5847180569,0.6398900938
2.001916792,0.155854098,0.1557949315,0.658401745,0.6943021088
2.011952792,0.1741871473,0.1512877697,0.5927264035,0.6360453922
2.021989792,0.1872766694,0.2259643698,0.4537953901,0.5404282593
