X[s],a: EMG RMS 1-1,X[s].1,a: EMG RMS 1-2,X[s].2,a: EMG RMS 1-3,X[s].3,a: EMG RMS 1-4
270.01499999987533,0.00174795,270.01499999987533,4.729657e-06,270.01499999987533,5.132455e-06,270.01499999987533,8.985815e-06
270.0299999998753,0.001663561,270.0299999998753,4.726678e-06,270.0299999998753,4.867628e-06,270.0299999998753,9.13507e-06
270.0449999998753,0.001418509,270.0449999998753,4.732634e-06,270.0449999998753,4.782967e-06,270.0449999998753,9.274335e-06
270.0599999998753,0.001232986,270.0599999998753,4.717728e-06,270.0599999998753,4.738583e-06,270.0599999998753,9.340927e-06
270.0749999998753,0.001221735,270.0749999998753,4.450379e-06,270.0749999998753,4.618143e-06,270.0749999998753,9.214908e-06
270.08999999987526,0.001220763,270.08999999987526,3.838577e-06,270.08999999987526,4.535037e-06,270.08999999987526,8.784466e-06
270.10499999987525,0.001226361,270.10499999987525,3.382069e-06,270.10499999987525,4.331681e-06,270.10499999987525,6.79323e-06
270.11999999987523,0.001233615,270.11999999987523,3.340158e-06,270.11999999987523,4.312125e-06,270.11999999987523,6.753716e-06
270.1349999998752,0.001148286,270.1349999998752,3.259043e-06,270.1349999998752,4.045829e-06,270.1349999998752,7.061647e-06
270.1499999998752,0.0009944941,270.1499999998752,2.637958e-06,270.1499999998752,3.86418e-06,270.1499999998752,7.127172e-06
270.1649999998752,0.000844545,270.1649999998752,2.605721e-06,270.1649999998752,3.635012e-06,270.1649999998752,7.345202e-06
270.1799999998752,0.0007432655,270.1799999998752,2.478264e-06,270.1799999998752,3.627253e-06,270.1799999998752,7.392992e-06
270.19499999987517,0.0007527272,270.19499999987517,2.483942e-06,270.19499999987517,3.524834e-06,270.19499999987517,7.30096e-06
270.20999999987515,0.000780676,270.20999999987515,2.489606e-06,270.20999999987515,3.314757e-06,270.20999999987515,7.339447e-06
270.22499999987514,0.0008451583,270.22499999987514,2.611121e-06,270.22499999987514,3.297714e-06,270.22499999987514,7.146909e-06
270.2399999998751,0.0008151123,270.2399999998751,2.621889e-06,270.2399999998751,3.144655e-06,270.2399999998751,7.027653e-06
270.2549999998751,0.0007948592,270.2549999998751,2.616511e-06,270.2549999998751,3.058359e-06,270.2549999998751,7.051666e-06
270.2699999998751,0.0008392927,270.2699999998751,2.664524e-06,270.2699999998751,3.126685e-06,270.2699999998751,6.904299e-06
270.2849999998751,0.0008453912,270.2849999998751,2.706488e-06,270.2849999998751,3.171418e-06,270.2849999998751,6.912455e-06
270.29999999987507,0.0008489414,270.29999999987507,2.763147e-06,270.29999999987507,3.323245e-06,270.29999999987507,6.987449e-06
270.31499999987506,0.0009813054,270.31499999987506,2.798606e-06,270.31499999987506,3.40283e-06,270.31499999987506,6.914493e-06
270.32999999987504,0.001099289,270.32999999987504,2.773325e-06,270.32999999987504,3.588207e-06,270.32999999987504,7.059652e-06
270.34499999987503,0.001119164,270.34499999987503,2.813666e-06,270.34499999987503,4.155752e-06,270.34499999987503,7.065636e-06
270.359999999875,0.001096361,270.359999999875,2.783465e-06,270.359999999875,4.553636e-06,270.359999999875,7.067629e-06
270.374999999875,0.001089818,270.374999999875,2.752932e-06,270.374999999875,5.066156e-06,270.374999999875,6.96726e-06
270.389999999875,0.001120494,270.389999999875,2.773325e-06,270.389999999875,5.178904e-06,270.389999999875,6.19907e-06
270.404999999875,0.001150573,270.404999999875,2.823661e-06,270.404999999875,5.275916e-06,270.404999999875,5.946224e-06
270.41999999987496,0.001165729,270.41999999987496,2.848496e-06,270.41999999987496,5.392116e-06,270.41999999987496,6.05887e-06
270.43499999987495,0.001170645,270.43499999987495,2.921734e-06,270.43499999987495,5.477649e-06,270.43499999987495,6.132817e-06
270.44999999987493,0.00125747,270.44999999987493,2.863294e-06,270.44999999987493,5.446701e-06,270.44999999987493,6.221753e-06
270.4649999998749,0.001237057,270.4649999998749,2.892662e-06,270.4649999998749,5.587136e-06,270.4649999998749,6.148874e-06
270.4799999998749,0.001372688,270.4799999998749,2.940956e-06,270.4799999998749,5.503306e-06,270.4799999998749,6.189974e-06
270.4949999998749,0.001425775,270.4949999998749,2.969556e-06,270.4949999998749,6.100575e-06,270.4949999998749,6.180865e-06
270.5099999998749,0.001420699,270.5099999998749,2.960054e-06,270.5099999998749,6.983416e-06,270.5099999998749,6.356147e-06
270.52499999987486,0.001404337,270.52499999987486,2.897527e-06,270.52499999987486,7.28164e-06,270.52499999987486,6.148874e-06
270.53999999987485,0.001423791,270.53999999987485,2.882905e-06,270.53999999987485,7.306746e-06,270.53999999987485,5.874723e-06
270.55499999987484,0.001617684,270.55499999987484,2.892662e-06,270.55499999987484,7.237009e-06,270.55499999987484,5.836232e-06
270.5699999998748,0.001607628,270.5699999998748,2.863294e-06,270.5699999998748,7.523317e-06,270.5699999998748,5.843468e-06
270.5849999998748,0.001695998,270.5849999998748,2.863294e-06,270.5849999998748,7.632989e-06,270.5849999998748,5.731505e-06
270.5999999998748,0.001686706,270.5999999998748,2.95052e-06,270.5999999998748,7.3106e-06,270.5999999998748,5.60727e-06
270.6149999998748,0.001716524,270.6149999998748,2.95052e-06,270.6149999998748,6.898175e-06,270.6149999998748,5.61731e-06
270.62999999987477,0.001739293,270.62999999987477,2.969556e-06,270.62999999987477,6.57832e-06,270.62999999987477,5.599728e-06
270.64499999987476,0.001753694,270.64499999987476,2.912075e-06,270.64499999987476,6.559019e-06,270.64499999987476,5.358047e-06
270.65999999987474,0.001750926,270.65999999987474,2.848496e-06,270.65999999987474,6.511599e-06,270.65999999987474,5.173461e-06
270.67499999987473,0.001887518,270.67499999987473,2.833621e-06,270.67499999987473,6.496438e-06,270.67499999987473,4.925167e-06
270.6899999998747,0.001948705,270.6899999998747,2.788521e-06,270.6899999998747,6.50294e-06,270.6899999998747,4.699779e-06
270.7049999998747,0.00184913,270.7049999998747,2.868209e-06,270.7049999998747,6.358363e-06,270.7049999998747,4.696781e-06
270.7199999998747,0.00186084,270.7199999998747,2.887788e-06,270.7199999998747,6.180865e-06,270.7199999998747,4.66971e-06
270.7349999998747,0.001811299,270.7349999998747,2.737538e-06,270.7349999998747,6.123622e-06,270.7349999998747,4.687774e-06
270.74999999987466,0.001816534,270.74999999987466,2.768241e-06,270.74999999987466,5.410373e-06,270.74999999987466,4.627284e-06
270.76499999987465,0.001810811,270.76499999987465,2.892662e-06,270.76499999987465,4.066665e-06,270.76499999987465,4.444044e-06
270.77999999987463,0.001810666,270.77999999987463,3.076727e-06,270.77999999987463,3.73818e-06,270.77999999987463,4.279333e-06
270.7949999998746,0.001768432,270.7949999998746,3.081303e-06,270.7949999998746,3.654337e-06,270.7949999998746,4.094283e-06
270.8099999998746,0.001659221,270.8099999998746,3.035241e-06,270.8099999998746,3.623367e-06,270.8099999998746,4.101159e-06
270.8249999998746,0.001501125,270.8249999998746,3.062961e-06,270.8249999998746,2.974296e-06,270.8249999998746,4.216325e-06
270.8399999998746,0.001411567,270.8399999998746,3.030597e-06,270.8399999998746,2.659232e-06,270.8399999998746,4.182782e-06
270.85499999987456,0.001407785,270.85499999987456,2.988471e-06,270.85499999987456,2.773325e-06,270.85499999987456,4.216325e-06
270.86999999987455,0.001430173,270.86999999987455,3.035241e-06,270.86999999987455,2.763147e-06,270.86999999987455,4.209638e-06
270.88499999987454,0.001392609,270.88499999987454,3.058359e-06,270.88499999987454,2.803635e-06,270.88499999987454,4.289197e-06
270.8999999998745,0.001360349,270.8999999998745,3.271984e-06,270.8999999998745,2.783465e-06,270.8999999998745,4.226336e-06
270.9149999998745,0.001329305,270.9149999998745,4.209638e-06,270.9149999998745,2.783465e-06,270.9149999998745,4.269446e-06
270.9299999998745,0.001094733,270.9299999998745,4.69378e-06,270.9299999998745,2.813666e-06,270.9299999998745,4.209638e-06
270.9449999998745,0.001017355,270.9449999998745,4.800605e-06,270.9449999998745,2.788521e-06,270.9449999998745,4.412233e-06
270.95999999987447,0.001009233,270.95999999987447,4.815255e-06,270.95999999987447,2.722057e-06,270.95999999987447,4.269446e-06
270.97499999987446,0.0009401733,270.97499999987446,5.124215e-06,270.97499999987446,2.843547e-06,270.97499999987446,4.269446e-06
270.98999999987444,0.0008506146,270.98999999987444,5.14616e-06,270.98999999987444,2.931361e-06,270.98999999987444,4.249604e-06
271.0049999998744,0.0008260823,271.0049999998744,5.865124e-06,271.0049999998744,2.916909e-06,271.0049999998744,4.29248e-06
271.0199999998744,0.0008124104,271.0199999998744,5.896265e-06,271.0199999998744,2.882905e-06,271.0199999998744,4.289197e-06
271.0349999998744,0.0008146956,271.0349999998744,5.972226e-06,271.0349999998744,2.878015e-06,271.0349999998744,4.282623e-06
271.0499999998744,0.0007996244,271.0499999998744,6.128222e-06,271.0499999998744,2.882905e-06,271.0499999998744,4.256228e-06
271.0649999998744,0.0006831611,271.0649999998744,6.123622e-06,271.0649999998744,2.931361e-06,271.0649999998744,4.299038e-06
271.07999999987436,0.0006459445,271.07999999987436,6.123622e-06,271.07999999987436,2.988471e-06,271.07999999987436,4.399444e-06
271.09499999987435,0.0006250966,271.09499999987435,6.144291e-06,271.09499999987435,2.926552e-06,271.09499999987435,4.428167e-06
271.10999999987433,0.0006152673,271.10999999987433,6.125922e-06,271.10999999987433,2.921734e-06,271.10999999987433,4.472482e-06
271.1249999998743,0.0005709171,271.1249999998743,6.105191e-06,271.1249999998743,2.863294e-06,271.1249999998743,4.4218e-06
271.1399999998743,0.0006404033,271.1399999998743,6.102884e-06,271.1399999998743,2.940956e-06,271.1399999998743,4.409039e-06
271.1549999998743,0.0006291036,271.1549999998743,5.941484e-06,271.1549999998743,2.95052e-06,271.1549999998743,4.47563e-06
