"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.117727708E0,1.383820183E0,-7.115459186E-1,3.214461781E0,3.571277144E0
2.127764708E0,4.049764019E-1,-1.235716642E0,2.848107993E0,3.130929678E0
2.137801708E0,-6.220025352E-1,-1.447363045E0,2.823005311E0,3.232817026E0
2.147837708E0,-2.620748368E0,-1.578189232E0,7.731247008E-1,3.155427873E0
2.157874708E0,-2.330466270E0,-1.291020777E0,-5.628538558E-1,2.722978543E0
2.167910708E0,-9.778015146E-1,-1.363699329E0,-4.817199379E-2,1.678717428E0
2.177947708E0,-2.231677562E-1,-1.476340676E0,4.536883861E-2,1.493801851E0
2.187984708E0,1.225889519E0,-1.792218960E0,-5.107978490E-1,2.230643036E0
2.198020708E0,1.485890933E0,-1.920232637E0,-1.407936731E0,2.806679726E0
2.208057708E0,1.130910272E0,-1.483090117E0,-5.578442538E-1,1.946716350E0
2.218094708E0,1.777097476E-1,-8.935522002E-1,6.796686530E-1,1.136646720E0
2.228130708E0,-4.180779657E-1,-5.329509026E-1,1.521499307E0,1.665468700E0
2.238167708E0,-4.197479305E-1,-3.935947967E-1,2.039966657E0,2.119568152E0
2.248204708E0,-3.616862485E-1,-3.339186984E-1,1.503235529E0,1.581782442E0
2.258240708E0,1.722385079E-2,8.107632279E-2,9.397978288E-1,9.434458067E-1
2.268277708E0,1.034888173E0,1.228763133E-1,7.270562428E-1,1.270709605E0
2.278313708E0,1.512646038E0,1.736377466E-1,4.244806668E-1,1.580642888E0
2.288350708E0,9.965894955E-1,4.830677211E-2,7.387669002E-1,1.241491321E0
2.298387708E0,3.304612398E-2,-4.273560351E-1,2.002389525E0,2.047752191E0
2.308423708E0,6.296147329E-1,-4.707909071E-1,3.205200377E0,3.300207303E0
2.318460708E0,1.523872692E0,3.361938500E-1,2.819270695E0,3.222344106E0
2.328497708E0,3.057012051E-1,1.910805756E-1,1.697980409E0,1.735829047E0
2.338533708E0,3.500593525E-1,-1.896708119E-1,1.062007560E0,1.134185445E0
2.348570708E0,6.314840877E-1,-6.903006452E-1,5.956159513E-1,1.109074161E0
2.358607708E0,1.628613281E-1,-6.483457035E-1,2.968945675E-1,7.314522183E-1
2.368643708E0,9.113061011E-2,-2.675697577E-1,-6.017091885E-2,2.889963716E-1
2.378680708E0,4.802218813E-1,2.031094676E-1,-2.258229768E-1,5.682099330E-1
2.388716708E0,4.195982417E-1,6.735109502E-1,-1.447191721E-1,8.066122509E-1
