Time (s),Linear Acceleration x (m/s^2),Linear Acceleration y (m/s^2),Linear Acceleration z (m/s^2),Absolute acceleration (m/s^2)
0.002181875054,-0.135267952,-0.01219487987,-0.3144539022,0.3425308608
0.01221987512,-0.2631122059,-0.02736423835,-0.3081219524,0.4060984758
0.02225787495,-0.2863573001,-0.0491962067,-0.2647174859,0.3930599413
0.03229587502,-0.1026781301,-0.0460763517,-0.0768411845,0.136273241
0.04233387508,0.1330314651,-0.03272957034,0.2119451952,0.2523675123
0.05237187515,0.06487800054,-0.05655405052,0.2358883739,0.2510992642
0.06240987498,-0.1720061541,-0.1749204064,0.03065344334,0.2472304577
0.07244887506,-0.322925129,-0.2656017311,-0.08254689753,0.4261911646
0.08248687512,-0.2762840094,-0.2835279056,-0.003813554049,0.395898308
0.09252487496,-0.2020305102,-0.2674566141,0.09390452921,0.3480911203
0.102562875,-0.1248051636,-0.2179872693,0.02773392856,0.2527131758
0.1126008751,-0.1177079594,-0.1405004791,-0.129416424,0.2243750413
0.1226388752,-0.1567773733,-0.08486071385,-0.2074504405,0.2735254482
0.132676875,-0.09779519342,-0.06764278337,-0.2587293524,0.2847460689
0.1427148751,-0.02629280917,-0.008772870004,-0.2681778681,0.2696064614
0.1527528751,-0.01284816004,0.04334869869,-0.1706644374,0.1765517915
0.162790875,0.04967692092,0.01768548846,-0.04633392155,0.07019547892
0.172828875,0.1457536177,-0.02236647695,0.07366263807,0.1648349496
0.1828668751,0.130157047,-0.01408491924,0.05609526336,0.1424286502
0.1929058749,0.06038258806,0.005931123197,-0.07538347363,0.09676726337
0.202943875,0.05538424194,0.04106930785,-0.1018345231,0.1229811872
0.2129818751,0.06046554543,0.0329408741,-0.1086547154,0.1286352617
0.2230198751,0.02364453211,0.0167182859,-0.1246357405,0.1279555892
0.233057,-0.003482528552,-0.06193860523,-0.0902248764,0.1094945074
0.243095,0.02549524896,-0.11009927,0.01951625168,0.1146854004
0.2531330001,-0.005004193336,-0.1247734424,0.05451709986,0.1362555249
0.2631709999,0.05355830267,-0.1237746649,0.008838066459,0.1351546184
0.273209,0.07569805384,-0.06994030058,-0.08459517717,0.1333348604
0.2832470001,0.01963663124,-0.01376931578,-0.1553967726,0.1572365997
0.2932850001,0.009427831247,0.003764218166,-0.2175918514,0.2178285269
0.303323,0.02506138556,0.01174230538,-0.2126813596,0.2144745102
0.313362,0.08456060551,-0.02044822477,-0.1977575111,0.2160478167
0.3234000001,0.1359189664,-0.08181584939,-0.2097524893,0.2629903143
0.3334379999,0.1767702462,-0.03931653187,-0.1825629365,0.2571434141
0.343476,0.1532881205,0.01415099278,-0.05843707323,0.164658404
0.3535140001,0.1225022377,-0.05022158906,-0.03595452905,0.1371923264
0.3635520001,0.114078081,-0.1980544766,-0.1420662904,0.2691137587
0.37359,-5.956850946e-05,-0.1884904783,-0.1768174624,0.2584435702
0.383628,0.02473408766,-0.0944637423,-0.1752018768,0.2005763479
0.3936660001,0.05191136129,-0.06874907658,-0.2322870737,0.2477468659
0.4037039999,0.1295382654,-0.0221186281,-0.2479628742,0.2806331821
0.413742,0.431742397,0.03541468486,0.09458105206,0.4433974207
0.4237800001,0.07506626219,-0.07614061497,-0.01783225358,0.1083989217
0.4338180001,0.05320111088,-0.03620208554,0.06866385341,0.09410459054
0.443857,0.1378633118,-0.03405718066,0.1965044528,0.2424462503
0.453895,0.180025318,-0.01798004195,0.3353460038,0.3810371889
0.4639330001,0.1484371242,0.04271734558,0.3462253332,0.379117835
0.4739709999,0.01325388372,0.07905245528,0.3191492164,0.3290610558
0.484009,-0.271529346,0.2976243731,0.3239065111,0.5169370185
0.4940470001,-0.9630699664,0.9732585935,0.2587550801,1.393445457
0.5040850001,-0.7827820352,0.9360991725,-0.03100310683,1.220651698
0.514123,-0.4559778634,0.6139707267,-0.1858075565,0.7870198937
0.524161,-0.3349065124,0.1727279198,-0.2254113328,0.4390985941
0.5341990001,-0.2946402466,-0.3029333525,-0.3318961465,0.5373421099
0.5442369999,-0.2688159455,-0.611618538,-0.4510776043,0.8061080906
0.554276,-0.1781664151,-0.7371352346,-0.4128906083,0.8634756974
0.5643140001,-0.1191804345,-0.7028131751,-0.2720627582,0.7629996589
0.5743520001,-0.07414686061,-0.6421179072,-0.05976088285,0.6491413766
0.58439,-0.005178951994,-0.55011365,0.05184375286,0.5525754466
0.594428,0.07572575502,-0.392227206,-0.03881030917,0.4013512317
0.6044660001,0.2297645118,-0.1962834281,-0.1943064845,0.3592685972
