X[s],a: EMG RMS 1-1,X[s].1,a: EMG RMS 1-2,X[s].2,a: EMG RMS 1-3,X[s].3,a: EMG RMS 1-4
863.0099999993361,5.436606e-05,863.0099999993361,0.003140873,863.0099999993361,9.3453e-05,863.0099999993361,4.076042e-05
863.024999999336,5.662244e-05,863.024999999336,0.003231808,863.024999999336,9.530423e-05,863.024999999336,3.47233e-05
863.039999999336,5.581486e-05,863.039999999336,0.003291975,863.039999999336,9.328975e-05,863.039999999336,3.312844e-05
863.054999999336,5.526855e-05,863.054999999336,0.003335139,863.054999999336,9.18482e-05,863.054999999336,3.21474e-05
863.069999999336,5.632011e-05,863.069999999336,0.003316602,863.069999999336,8.177911e-05,863.069999999336,2.75738e-05
863.084999999336,5.659034e-05,863.084999999336,0.00333875,863.084999999336,7.057218e-05,863.084999999336,2.841763e-05
863.099999999336,5.757033e-05,863.099999999336,0.003484134,863.099999999336,6.873606e-05,863.099999999336,3.037793e-05
863.114999999336,5.450709e-05,863.114999999336,0.003863486,863.114999999336,7.127666e-05,863.114999999336,2.982101e-05
863.129999999336,4.956927e-05,863.129999999336,0.004149796,863.129999999336,7.088923e-05,863.129999999336,3.122898e-05
863.1449999993359,4.975081e-05,863.1449999993359,0.004365415,863.1449999993359,7.009489e-05,863.1449999993359,3.187722e-05
863.1599999993359,4.885653e-05,863.1599999993359,0.004509422,863.1599999993359,0.0001745224,863.1599999993359,3.179536e-05
863.1749999993359,5.065433e-05,863.1749999993359,0.004678691,863.1749999993359,0.0001985551,863.1749999993359,3.06503e-05
863.1899999993359,5.571609e-05,863.1899999993359,0.004836426,863.1899999993359,0.0002112867,863.1899999993359,3.028691e-05
863.2049999993359,5.569434e-05,863.2049999993359,0.004950577,863.2049999993359,0.0002150229,863.2049999993359,3.05315e-05
863.2199999993359,6.367927e-05,863.2199999993359,0.005134259,863.2199999993359,0.0002153494,863.2199999993359,2.919033e-05
863.2349999993359,7.420227e-05,863.2349999993359,0.005229549,863.2349999993359,0.0002160807,863.2349999993359,2.913865e-05
863.2499999993358,7.507835e-05,863.2499999993358,0.005173566,863.2499999993358,0.0002169844,863.2499999993358,2.88398e-05
863.2649999993358,8.336583e-05,863.2649999993358,0.005169996,863.2649999993358,0.0002199621,863.2649999993358,2.862851e-05
863.2799999993358,8.984483e-05,863.2799999993358,0.005169996,863.2799999993358,0.0002199673,863.2799999993358,2.825556e-05
863.2949999993358,9.134053e-05,863.2949999993358,0.005003935,863.2949999993358,0.000226524,863.2949999993358,2.763861e-05
863.3099999993358,0.0001045214,863.3099999993358,0.004862077,863.3099999993358,0.0002289622,863.3099999993358,2.494524e-05
863.3249999993358,0.0001088666,863.3249999993358,0.00466944,863.3249999993358,0.0002334722,863.3249999993358,2.335096e-05
863.3399999993358,0.0001091908,863.3399999993358,0.004416494,863.3399999993358,0.0002372247,863.3399999993358,1.971639e-05
863.3549999993357,0.0001122574,863.3549999993357,0.004331969,863.3549999993357,0.0002381728,863.3549999993357,1.674459e-05
863.3699999993357,0.0001149802,863.3699999993357,0.004192546,863.3699999993357,0.0002381791,863.3699999993357,1.548949e-05
863.3849999993357,0.0001149982,863.3849999993357,0.004006163,863.3849999993357,0.0002385029,863.3849999993357,1.205597e-05
863.3999999993357,0.0001148774,863.3999999993357,0.00376693,863.3999999993357,0.0001895948,863.3999999993357,1.14544e-05
863.4149999993357,0.0001150119,863.4149999993357,0.003576298,863.4149999993357,0.0001686573,863.4149999993357,1.130337e-05
863.4299999993357,0.0001137526,863.4299999993357,0.003446921,863.4299999993357,0.0001437706,863.4299999993357,1.22966e-05
863.4449999993357,0.0001113518,863.4449999993357,0.003399429,863.4449999993357,0.0001271042,863.4449999993357,1.252812e-05
863.4599999993357,0.0001109812,863.4599999993357,0.003433388,863.4599999993357,0.0001231055,863.4599999993357,1.625453e-05
863.4749999993356,0.0001032794,863.4749999993356,0.003545878,863.4749999993356,0.000121108,863.4749999993356,2.439826e-05
863.4899999993356,9.806993e-05,863.4899999993356,0.003699571,863.4899999993356,0.0001203746,863.4899999993356,2.492095e-05
863.5049999993356,9.614685e-05,863.5049999993356,0.003653421,863.5049999993356,0.0001140236,863.5049999993356,2.723609e-05
863.5199999993356,8.558172e-05,863.5199999993356,0.003628275,863.5199999993356,0.0001101874,863.5199999993356,3.553452e-05
863.5349999993356,8.065047e-05,863.5349999993356,0.003667589,863.5349999993356,0.0001052855,863.5349999993356,3.655108e-05
863.5499999993356,7.416961e-05,863.5499999993356,0.003769978,863.5499999993356,8.43559e-05,863.5499999993356,3.756787e-05
863.5649999993356,5.552919e-05,863.5649999993356,0.003752028,863.5649999993356,7.919461e-05,863.5649999993356,5.148815e-05
863.5799999993355,4.868727e-05,863.5799999993355,0.003763335,863.5799999993355,6.777161e-05,863.5799999993355,7.080413e-05
863.5949999993355,4.833563e-05,863.5949999993355,0.003798539,863.5949999993355,5.377047e-05,863.5949999993355,8.793218e-05
863.6099999993355,3.982663e-05,863.6099999993355,0.003827208,863.6099999993355,5.124792e-05,863.6099999993355,0.0001007726
863.6249999993355,3.477154e-05,863.6249999993355,0.003843782,863.6249999993355,4.903899e-05,863.6249999993355,0.000102047
863.6399999993355,3.589306e-05,863.6399999993355,0.003853328,863.6399999993355,4.695851e-05,863.6399999993355,0.0001021675
863.6549999993355,3.558364e-05,863.6549999993355,0.003857362,863.6549999993355,4.640144e-05,863.6549999993355,0.0001026927
863.6699999993355,3.536285e-05,863.6699999993355,0.003859328,863.6699999993355,4.505306e-05,863.6699999993355,0.0001034808
863.6849999993354,3.515911e-05,863.6849999993354,0.003779211,863.6849999993354,4.116312e-05,863.6849999993354,0.0001037179
863.6999999993354,3.480353e-05,863.6999999993354,0.003750246,863.6999999993354,4.13257e-05,863.6999999993354,0.0001036663
863.7149999993354,3.423878e-05,863.7149999993354,0.003736205,863.7149999993354,3.963837e-05,863.7149999993354,0.0001027335
863.7299999993354,3.320362e-05,863.7299999993354,0.003736205,863.7299999993354,4.088878e-05,863.7299999993354,0.0001012444
863.7449999993354,3.248826e-05,863.7449999993354,0.003734474,863.7449999993354,4.044958e-05,863.7449999993354,0.0001011564
863.7599999993354,3.2182e-05,863.7599999993354,0.003682259,863.7599999993354,3.895332e-05,863.7599999993354,0.0001001872
863.7749999993354,3.114044e-05,863.7749999993354,0.00369832,863.7749999993354,3.645923e-05,863.7749999993354,9.79095e-05
863.7899999993354,3.539192e-05,863.7899999993354,0.003601319,863.7899999993354,3.474398e-05,863.7899999993354,9.771781e-05
863.8049999993353,3.68604e-05,863.8049999993353,0.003540751,863.8049999993353,3.360718e-05,863.8049999993353,9.731551e-05
863.8199999993353,3.820995e-05,863.8199999993353,0.003536006,863.8199999993353,3.475493e-05,863.8199999993353,7.804322e-05
863.8349999993353,3.904074e-05,863.8349999993353,0.003533091,863.8349999993353,3.728974e-05,863.8349999993353,7.029297e-05
863.8499999993353,3.720502e-05,863.8499999993353,0.003520116,863.8499999993353,3.781789e-05,863.8499999993353,4.753602e-05
863.8649999993353,3.905048e-05,863.8649999993353,0.003503362,863.8649999993353,3.857795e-05,863.8649999993353,2.317535e-05
863.8799999993353,3.915063e-05,863.8799999993353,0.003489382,863.8799999993353,3.895802e-05,863.8799999993353,2.233152e-05
863.8949999993353,4.330641e-05,863.8949999993353,0.003480016,863.8949999993353,3.812285e-05,863.8949999993353,2.238193e-05
863.9099999993352,4.279695e-05,863.9099999993352,0.003474057,863.9099999993352,3.839054e-05,863.9099999993352,2.044663e-05
863.9249999993352,4.658958e-05,863.9249999993352,0.003469947,863.9249999993352,3.896598e-05,863.9249999993352,1.826166e-05
863.9399999993352,4.997174e-05,863.9399999993352,0.003217857,863.9399999993352,3.799775e-05,863.9399999993352,1.73803e-05
863.9549999993352,5.509803e-05,863.9549999993352,0.002954056,863.9549999993352,3.718836e-05,863.9549999993352,1.857826e-05
863.9699999993352,5.588523e-05,863.9699999993352,0.002661996,863.9699999993352,3.649206e-05,863.9699999993352,1.870371e-05
863.9849999993352,5.693851e-05,863.9849999993352,0.002303812,863.9849999993352,3.554641e-05,863.9849999993352,1.872253e-05
863.9999999993352,5.822409e-05,863.9999999993352,0.001941504,863.9999999993352,3.648087e-05,863.9999999993352,1.85555e-05
864.0149999993351,5.99156e-05,864.0149999993351,0.001724672,864.0149999993351,3.656032e-05,864.0149999993351,1.855778e-05
864.0299999993351,5.987703e-05,864.0299999993351,0.00111521,864.0299999993351,3.597382e-05,864.0299999993351,1.842905e-05
864.0449999993351,5.896336e-05,864.0449999993351,0.00062994,864.0449999993351,3.634934e-05,864.0449999993351,1.7723e-05
864.0599999993351,5.830122e-05,864.0599999993351,0.001055036,864.0599999993351,3.742022e-05,864.0599999993351,1.723379e-05
864.0749999993351,5.732881e-05,864.0749999993351,0.001572116,864.0749999993351,3.615895e-05,864.0749999993351,1.664587e-05
864.0899999993351,5.881985e-05,864.0899999993351,0.001813188,864.0899999993351,3.414072e-05,864.0899999993351,1.602499e-05
864.1049999993351,5.852261e-05,864.1049999993351,0.001807661,864.1049999993351,3.33847e-05,864.1049999993351,1.566043e-05
864.119999999335,5.729882e-05,864.119999999335,0.001828597,864.119999999335,3.091435e-05,864.119999999335,1.534513e-05
864.134999999335,5.66197e-05,864.134999999335,0.001840008,864.134999999335,3.052873e-05,864.134999999335,1.473827e-05
864.149999999335,5.636786e-05,864.149999999335,0.001839957,864.149999999335,3.098217e-05,864.149999999335,1.343738e-05
864.164999999335,5.645452e-05,864.164999999335,0.001838624,864.164999999335,3.050703e-05,864.164999999335,1.219653e-05
864.179999999335,5.433599e-05,864.179999999335,0.001837759,864.179999999335,3.085369e-05,864.179999999335,1.170019e-05
864.194999999335,5.155978e-05,864.194999999335,0.001836962,864.194999999335,3.050749e-05,864.194999999335,1.120071e-05
864.209999999335,4.492594e-05,864.209999999335,0.001836904,864.209999999335,2.994592e-05,864.209999999335,9.281926e-06
