"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
5.492458586E-3,-2.661541468E-1,3.202069046E-1,-4.403128803E-1,6.060081882E-1
1.548045827E-2,-1.563859022E-1,2.369627266E-1,-2.523862928E-1,3.798772500E-1
2.546845842E-2,-5.633941202E-2,1.474685329E-1,-2.317216480E-1,2.803854841E-1
3.545645857E-2,-2.465857087E-1,7.813758530E-2,-3.866851419E-1,4.652261740E-1
4.544445826E-2,-5.144955551E-1,2.724144682E-2,-5.057040471E-1,7.219309911E-1
5.543245841E-2,-3.960096602E-1,1.005256969E-1,-4.599045610E-1,6.151758057E-1
6.541945832E-2,-2.209449737E-1,1.183111363E-1,-3.204484677E-1,4.068186658E-1
7.540745847E-2,-8.404625153E-2,1.557941640E-1,-2.133450186E-1,2.772213753E-1
8.539545862E-2,8.611453962E-2,1.924878542E-1,-2.245687491E-1,3.080558570E-1
9.538345831E-2,1.787975307E-1,1.838833109E-1,-2.541141450E-1,3.610479576E-1
1.053714585E-1,1.525722203E-1,8.221484877E-2,-7.857079089E-2,1.902917049E-1
1.153584584E-1,9.363069680E-2,-3.158673204E-2,1.727442920E-1,1.990100989E-1
1.253464585E-1,1.153714851E-1,-7.922173217E-2,2.495884001E-1,2.861486186E-1
1.353344587E-1,-4.871742938E-2,-1.117434705E-1,2.413338858E-1,2.703738811E-1
1.453224584E-1,-1.862337454E-1,-4.526603725E-2,2.852862364E-1,3.436862796E-1
1.553104585E-1,-5.717323411E-2,3.024062991E-2,2.824392271E-1,2.897502224E-1
1.652984587E-1,-4.624420334E-2,7.927492356E-2,2.275689554E-1,2.453786244E-1
1.752854586E-1,6.020720813E-2,1.691584139E-1,1.300970399E-1,2.217311812E-1
1.852734587E-1,1.506896544E-1,2.044628788E-1,9.687666893E-2,2.718410008E-1
1.952614584E-1,2.403775006E-1,1.643545791E-1,1.581443793E-1,3.313659837E-1
2.052494586E-1,2.387754366E-1,3.830297185E-2,2.567793059E-1,3.527271449E-1
2.152374587E-1,2.246633643E-1,8.931499483E-2,3.244239897E-1,4.046006928E-1
2.252244586E-1,3.645686334E-1,2.071895085E-1,2.888811046E-1,5.092053353E-1
2.352124583E-1,3.914496360E-1,3.348326913E-1,2.205610675E-1,5.603507233E-1
2.452004584E-1,4.253085229E-1,2.981655694E-1,1.226552886E-1,5.336987599E-1
2.551884586E-1,3.064746456E-1,2.632158844E-1,4.827578187E-2,4.068659009E-1
2.651764583E-1,3.027556702E-2,2.684400792E-1,-2.961614728E-3,2.701582078E-1
2.751644584E-1,-2.049032472E-2,2.308367084E-1,-7.922392488E-2,2.449119630E-1
2.851514583E-1,8.376940414E-2,2.600354376E-1,-1.414646119E-1,3.076491155E-1
2.951394585E-1,1.532226317E-1,2.942887193E-1,-1.426890188E-1,3.611691864E-1
3.051274586E-1,1.613304905E-1,2.677174182E-1,-1.937317032E-1,3.677391956E-1
3.151154583E-1,7.395459685E-2,1.804448192E-1,-2.335582584E-1,3.042680977E-1
3.251034585E-1,1.436887465E-2,1.325978210E-1,-2.740619212E-1,3.047926892E-1
3.350904584E-1,6.616584979E-2,1.716703960E-1,-3.342549133E-1,3.815429093E-1
3.450784585E-1,7.758458488E-2,1.451932351E-1,-3.571432543E-1,3.932578638E-1
3.550664587E-1,7.964342605E-2,7.292245366E-2,-3.357547241E-1,3.526924926E-1
3.650544584E-1,4.482800771E-2,-1.070435151E-2,-2.656898779E-1,2.696576434E-1
3.750424585E-1,4.969252568E-2,-5.892652173E-2,-2.320023143E-1,2.444724032E-1
3.850304587E-1,3.552311417E-2,-1.302317817E-1,-2.072662532E-1,2.473489607E-1
3.950174586E-1,-3.607457969E-2,-1.803693536E-1,-2.482528961E-1,3.089724574E-1
4.050054583E-1,-2.652995031E-2,-1.755073207E-1,-2.727240783E-1,3.253998782E-1
4.149934584E-1,-1.124810968E-1,-1.975633836E-1,-3.096708798E-1,3.841605673E-1
4.249814586E-1,-2.353670580E-1,-2.660153485E-1,-2.127141041E-1,4.140158303E-1
4.349694583E-1,-2.286068727E-1,-3.711515385E-1,-3.933831275E-2,4.376780433E-1
4.449564586E-1,-1.391006191E-1,-4.473413431E-1,2.169083118E-2,4.689709497E-1
4.549444583E-1,-2.274778850E-2,-3.788337931E-1,2.808300734E-2,3.805537544E-1
4.649324585E-1,8.056520306E-2,-3.683315360E-1,-4.886342704E-2,3.801927233E-1
4.749204586E-1,-5.450814631E-2,-4.318328096E-1,-5.742082715E-2,4.390305967E-1
4.849084583E-1,-2.049774703E-1,-5.845136236E-1,-2.156511605E-2,6.197878619E-1
4.948964585E-1,-4.726039825E-1,-7.696695080E-1,1.063976902E-1,9.094317700E-1
5.048834584E-1,-6.338454127E-1,-8.179989380E-1,2.067136914E-1,1.055278551E0
5.148714585E-1,-5.355357008E-1,-7.919275191E-1,2.273491001E-1,9.826674390E-1
5.248594587E-1,-3.138567188E-1,-7.357897172E-1,3.401869136E-1,8.692638748E-1
5.348474584E-1,-2.181391964E-2,-6.721012596E-1,5.823078346E-1,8.895382873E-1
5.448354585E-1,4.562725813E-2,-7.603989668E-1,7.995792586E-1,1.104362000E0
5.548224584E-1,-6.614201508E-1,-1.111317860E0,8.875558805E-1,1.568521419E0
5.648104586E-1,-1.053152025E0,-1.645987698E0,1.213620599E0,2.300278167E0
