X[s],a: EMG RMS 1-1,X[s].1,a: EMG RMS 1-2,X[s].2,a: EMG RMS 1-3,X[s].3,a: EMG RMS 1-4
404.00999999975346,0.001912947,404.00999999975346,2.818918e-05,404.00999999975346,0.0002616689,404.00999999975346,8.624903e-05
404.02499999975345,0.001924559,404.02499999975345,3.099081e-05,404.02499999975345,0.0002555788,404.02499999975345,8.826173e-05
404.03999999975343,0.001972681,404.03999999975343,7.669057e-05,404.03999999975343,0.0002479755,404.03999999975343,8.537341e-05
404.0549999997534,0.001874122,404.0549999997534,0.0002111007,404.0549999997534,0.0002425096,404.0549999997534,8.259751e-05
404.0699999997534,0.001765657,404.0699999997534,0.0002388578,404.0699999997534,0.0002352692,404.0699999997534,8.244149e-05
404.0849999997534,0.001782344,404.0849999997534,0.0002750733,404.0849999997534,0.0002314653,404.0849999997534,8.269297e-05
404.0999999997534,0.001750234,404.0999999997534,0.0003258069,404.0999999997534,0.0002198268,404.0999999997534,8.335063e-05
404.11499999975337,0.001709577,404.11499999975337,0.0003405969,404.11499999975337,0.0002172717,404.11499999975337,8.370041e-05
404.12999999975335,0.001684652,404.12999999975335,0.0003412918,404.12999999975335,0.0002177445,404.12999999975335,8.383208e-05
404.14499999975334,0.001678665,404.14499999975334,0.0003425067,404.14499999975334,0.0002098024,404.14499999975334,8.413769e-05
404.1599999997533,0.001570253,404.1599999997533,0.0003448671,404.1599999997533,0.0002163228,404.1599999997533,8.382284e-05
404.1749999997533,0.00132399,404.1749999997533,0.0003462398,404.1749999997533,0.0002102695,404.1749999997533,8.284257e-05
404.1899999997533,0.001209978,404.1899999997533,0.0003466714,404.1899999997533,0.0002068591,404.1899999997533,8.190647e-05
404.2049999997533,0.001176017,404.2049999997533,0.0003467505,404.2049999997533,0.0002030001,404.2049999997533,8.041783e-05
404.21999999975327,0.001275986,404.21999999975327,0.0003467548,404.21999999975327,0.0001981598,404.21999999975327,7.888468e-05
404.23499999975326,0.001339835,404.23499999975326,0.0003467417,404.23499999975326,0.000179815,404.23499999975326,4.413669e-05
404.24999999975324,0.001398175,404.24999999975324,0.0003462926,404.24999999975324,0.0001563064,404.24999999975324,3.259389e-05
404.26499999975323,0.001428651,404.26499999975323,0.0003453577,404.26499999975323,0.0001492873,404.26499999975323,3.141427e-05
404.2799999997532,0.001421408,404.2799999997532,0.0003448254,404.2799999997532,0.0001518295,404.2799999997532,2.591301e-05
404.2949999997532,0.001343279,404.2949999997532,0.000324509,404.2949999997532,0.0001546588,404.2949999997532,2.267456e-05
404.3099999997532,0.001198783,404.3099999997532,0.0002437264,404.3099999997532,0.0001541909,404.3099999997532,2.239577e-05
404.3249999997532,0.001168213,404.3249999997532,0.000229992,404.3249999997532,0.0001498841,404.3249999997532,2.168116e-05
404.33999999975316,0.001154601,404.33999999975316,0.000178184,404.33999999975316,0.0001297883,404.33999999975316,1.959743e-05
404.35499999975315,0.001159675,404.35499999975315,9.231586e-05,404.35499999975315,0.0001244804,404.35499999975315,1.616502e-05
404.36999999975313,0.001149213,404.36999999975313,5.242891e-05,404.36999999975313,0.0001252682,404.36999999975313,1.385544e-05
404.3849999997531,0.001129183,404.3849999997531,5.01018e-05,404.3849999997531,0.0001169856,404.3849999997531,1.345205e-05
404.3999999997531,0.001142623,404.3999999997531,4.345318e-05,404.3999999997531,0.0001131413,404.3999999997531,1.234691e-05
404.4149999997531,0.001100956,404.4149999997531,3.049364e-05,404.4149999997531,0.0001016271,404.4149999997531,1.120951e-05
