Time (ms),Linear Acceleration x (m/s^2),Linear Acceleration y (m/s^2),Linear Acceleration z (m/s^2),Absolute acceleration (m/s^2)
12.35891668,-0.09371516165,0.1943016605,-0.09933016062,0.2374913632
22.39591668,-0.1088102422,0.1454722935,0.1301911801,0.2234985467
32.43191667,-0.009933838098,0.04266932532,0.3226160306,0.3255771117
42.46791668,0.002773644732,-0.03937018007,0.3169249356,0.3193730092
52.50491668,-0.01551146285,-0.08547562167,0.1338334107,0.1595558498
62.54091667,-0.08300573037,-0.08353843912,-0.1114362359,0.1621316032
72.57791667000001,-0.0719431501,-0.03258682519,-0.2669867903,0.2784235339
82.61391667,-0.04957884758,-0.002847155482,-0.3901694977,0.3933171816
92.65091667,-0.0553390722,0.02383895203,-0.4964519978,0.5000952855
102.68691670000001,0.04754264153,0.04977413088,-0.4022603703,0.4081068149
112.72391669999999,0.1035519417,0.08617070943,-0.266092751,0.2982511491
122.7599167,0.09996586259,0.1389488474,-0.07857137561,0.1883438795
132.7969167,0.1375289607,0.08859321088,0.14536412,0.2188462918
142.8329167,0.2237566987,-0.04276814327,0.1950525892,0.2999027957
152.8699167,0.2710286964,-0.09161929116,0.2037661099,0.3512424751
162.90591669999998,0.2273994227,-0.1072499219,0.2324695069,0.3424253419
172.9429167,0.1815789598,-0.1394118007,0.165639925,0.2825653085
182.97891669999998,0.1481128869,-0.1378828999,-0.01744633734,0.2031095666
193.01591670000002,0.1125273081,-0.05368957266,-0.1436467928,0.1902087441
203.0519167,0.07867900092,0.05174537346,-0.2980466151,0.3125695981
213.0889167,0.02207880308,0.09325446501,-0.418382898,0.429218031
223.1249167,-0.0292752272,0.1369089,-0.3977194226,0.4216418207
233.1619167,0.02949540228,0.1485631317,-0.2282238436,0.2739107622
243.19791669999998,0.07444363422,0.09422422573,-0.06206059277,0.1351723957
253.23491669999999,0.06751775346,0.02155561432,0.02350697637,0.07467174485
263.27091670000004,0.01627461014,-0.02469630003,0.07047415137,0.07642889625
273.3069167,-0.02743650628,-0.05775689587,0.04930840015,0.08074614061
283.34391669999997,-0.08026920604,-0.08586168408,-0.07410234869,0.1389479482
293.3799167,-0.1486178397,-0.09190828979,-0.1431667364,0.2259006649
303.4169167,-0.1925969596,-0.06734779134,-0.1542705989,0.2557904055
313.45291669999995,-0.1795603365,-0.04544075936,-0.09929156899,0.2101561151
323.4899167,-0.1807481253,0.005183118135,-0.005795760155,0.180915285
333.5259167,-0.2553200236,-0.01207552359,0.06448835671,0.263615024
343.5629167,-0.1728808793,-0.07568928301,0.1397554708,0.2348366615
353.59891669999996,-0.07056869354,-0.1087748757,0.2225730944,0.2575862893
363.6359167,0.07160604442,-0.09845103174,0.1618474209,0.2025206629
373.6719167,0.1900844293,-0.08378738433,0.03090838194,0.2100184376
383.70891670000003,0.2436146836,-0.03129064366,-0.1284949028,0.277196967
393.7449167,0.1768949381,0.09785213068,-0.2660664386,0.3341529714
403.7819167,0.03891267199,0.2116608743,-0.3757093334,0.4329803979
413.8179167,-0.09343709914,0.2464382127,-0.2829473501,0.3866800837
423.8549167,-0.1833049117,0.2157346295,-0.1668888903,0.3286244402
433.8909167,-0.4043353278,0.1349728869,-0.2083012104,0.4744408623
443.92791669999997,-0.4927928102,0.2138063639,-0.4566488314,0.7050433109
453.9639167,-0.8954905522,0.04178120635,0.002820112109,0.896469158
464.0009167,-1.097721914,-0.001478980109,-0.07244758666,1.100111013
474.03691669999995,-0.7283854611,0.1602749585,-0.3910091579,0.8420935838
484.0739167,-0.4360007049,0.2065193445,-0.5466626233,0.7291000467
494.1099167,-0.4316508881,0.1566904691,-0.6617837745,0.8055011834
504.1459167,-0.6092675187,0.0566876594,-0.7446189398,0.963783049
514.1829167000001,-0.691011959,-0.01174617916,-0.3539693856,0.7764855608
524.2189167,-0.5173210393,-0.0590598017,0.3933837122,0.652579392
534.2559167000001,-0.1838883176,0.112823634,0.0001701539755,0.2157408508
544.2919167,0.03956504767,0.02612207048,-0.1514329451,0.158681103
554.3289166999999,0.6115085372,-0.08620476946,-0.8002820939,1.010853789
564.3649167,1.208143951,-0.2588696124,-1.14644837,1.685517472
574.4019167,1.562180141,-0.3041693808,-1.312937896,2.063184849
584.4379167,1.518990852,-0.2194006144,-1.198019643,1.946977376
594.4749167,1.490056782,-0.3381259894,-0.6700026208,1.668383023
604.5109167,1.735464131,-0.3631945012,-0.2242512453,1.787186229
614.5479167,1.957103571,-0.2340412019,0.07229263544,1.972373164
624.5839167,1.94174966,-0.2775731377,0.1762473589,1.969391205
634.6209167,1.808825199,-0.4943721431,0.201903187,1.88600565
644.6569167,1.526188189,-0.7774430888,0.2620821458,1.732730561
654.6939167,1.248321193,-1.030564157,0.5546329629,1.711135882
664.7299167,0.8414558476,-0.9768173551,0.962450527,1.608891266
674.7669167,0.5306682958,-0.6677132166,1.288688908,1.545370143
684.8029167000001,0.3709957832,-0.3262275268,1.55409695,1.630729775
694.8389167,0.3476398478,-0.1010326962,1.682650325,1.721154608
704.8759167000001,0.2740077249,-0.05775265207,1.603048085,1.627322576
714.9119167,0.1423102563,-0.0964087455,1.435323628,1.445579735
724.9489166999999,-0.05420544326,-0.09977226494,1.25417981,1.259309228
734.9846666999999,-0.2847296546,-0.1048840196,1.023401903,1.067437628
