Time (ms),Linear Acceleration x (m/s^2),Linear Acceleration y (m/s^2),Linear Acceleration z (m/s^2),Absolute acceleration (m/s^2)
251358.9972,-0.7956410126,6.018041473,-0.1447808602,6.07213548
251369.0363,-1.583365772,5.76859633,0.2533773959,5.987315833
251379.0742,-2.414115953,5.341531486,0.9960588607,5.9457588
251389.1123,-3.166849658,4.684091608,2.540571639,6.198722062
251399.1503,-3.352385027,4.001566005,4.766655755,7.069089259
251409.18819999998,-3.934231809,3.511455898,6.372036002,8.271115115
251419.22629999998,-5.815761141,4.0964669,6.001444151,9.307064554
251429.2652,-7.563946474,5.382742077,4.718417395,10.41396472
251439.3033,-6.699701688,5.480934954,3.132092054,9.20525129
251449.3413,-3.685665794,4.581002272,-0.3442744097,5.889672235
251459.3793,-1.462910206,2.665236323,-2.614645921,4.00998307
251469.4173,2.631624774,-3.144571767,-6.772051626,7.916720519
251479.4552,4.518702236,-11.89507734,-8.866251208,15.50876995
251489.4943,2.179539548,-16.52443492,-3.619407778,17.05600934
251499.53220000002,-4.658483142,-13.48712447,0.1099978209,14.26941103
251509.57030000002,-8.524432336,-6.598519714,-0.3180677739,10.78459903
251519.6083,-5.082247818,-1.184254712,1.251937111,5.366474507
251529.6463,0.810769733,1.194180946,-2.35139901,2.759074663
251539.6843,4.461871685,1.134634656,-6.888002497,8.284942555
251549.72319999998,6.92768755,-0.8664953792,-8.302129968,10.84753571
251559.76129999998,7.407189639,-2.662905623,-6.177191573,10.00575936
251569.7992,5.940767595,-4.287974907,-5.039545602,8.892495054
251579.8373,5.469834015,-6.14354611,-2.910412707,8.725408018
251589.87529999999,3.037896919,-7.386327943,-2.788194498,8.459354983
251599.9129,-0.01479871809,-7.951452565,-2.831380278,8.440529081
251609.9519,-2.690923727,-8.050155904,-1.874368247,8.692487383
251619.98990000002,-4.272980307,-7.832183983,-0.4632120386,8.93398187
251630.0279,-4.526174101,-7.00771839,1.282765093,8.440370567
251640.0659,-4.210118354,-5.723268129,2.022599841,7.387273161
251650.10390000002,-3.338861879,-4.470921421,2.1859671,5.992961635
251660.14190000002,-1.631396702,-3.545893659,2.059337897,4.413126966
251670.1799,-0.2709877476,-2.797613193,2.321684191,3.645585196
251680.2189,-0.04416898996,-1.957954195,2.268286979,2.996775158
251690.2569,-0.3731185783,-1.250034719,2.784542327,3.074976462
251700.29489999998,-1.197465619,-0.7386746603,3.865039367,4.113161007
251710.3329,-2.526504115,-0.2758166707,4.286335933,4.983169033
251720.3709,-3.457145205,0.03477222204,4.732572042,5.860912916
251730.4099,-4.133603736,0.6282230955,4.676252246,6.272852555
251740.4479,-4.328894307,1.345013382,4.846540123,6.636063447
251750.4859,-3.967772315,2.136867299,5.304248469,6.960206234
251760.5239,-3.813789399,3.021149324,5.584787351,7.40690101
251770.5619,-4.221830619,3.950607521,5.462508624,7.954253832
251780.5999,-4.786047753,4.495140004,5.438780622,8.526011459
251790.6389,-4.825896528,4.788017095,5.046692653,8.466610404
251800.67690000002,-4.262859362,5.042975578,4.032933978,7.73744978
251810.7149,-3.279637478,5.548597764,2.551236668,6.931938234
251820.7529,-2.661480657,6.334772281,1.423860746,7.017136066
251830.79090000002,-2.537622011,7.13877028,0.8819770521,7.627545484
251840.8289,-2.472558289,7.663794698,0.6124145633,8.076035243
251850.8669,-2.933019797,7.95851834,0.4558588725,8.494022993
251860.9059,-3.60649888,7.726426563,-0.002710769176,8.526693905
251870.94389999998,-4.060598325,6.852615733,-0.4758653402,7.979551927
251880.98189999998,-3.347237431,5.657399245,-0.6623807752,6.606732394
251891.0199,-1.63423918,3.445710974,-0.01545828402,3.81364665
251901.0579,-0.8045140162,0.8028197855,0.9879537427,1.505926628
251911.0959,-1.91092387,-2.565284604,1.061518148,3.370331721
251921.1349,-3.541015912,-8.534316469,-0.2477827799,9.243091885
251931.1729,-3.029346828,-16.82630795,-1.954546437,17.20819088
251941.21089999998,1.004418186,-20.82957374,-2.844076338,21.04682324
251951.2489,7.92740706,-15.15814878,-0.6768473715,17.11932766
251961.2869,10.92798646,-7.490396102,2.077639098,13.41057441
251971.3259,9.691312047,-4.046683706,1.445301024,10.6012298
251981.3639,8.689303937,-2.792237263,0.05801987439,9.127100205
251991.4019,6.555045666,-3.141743469,-0.6620331582,7.299141292
252001.4399,3.456727421,-4.549050747,-2.032653252,6.064198744
252011.4779,0.5160463098,-6.692967449,-3.431153162,7.538894421
252021.5159,-1.870100949,-9.022428584,-1.207829517,9.293026807
252031.5539,-3.314921624,-10.39152782,4.855451572,11.93934528
252041.59290000002,-4.005664611,-10.79565345,5.782830791,12.88536435
252051.6309,-2.223752831,-10.09938806,2.735018165,10.69687058
252061.6689,0.6971962667,-8.038594204,0.2419171456,8.072397619
252071.70690000002,3.330162099,-5.303100661,-1.827777632,6.523314135
252081.7449,5.179043795,-2.507179068,-3.685670764,6.83319914
252091.7829,6.092301112,0.114842239,-4.456473244,7.549137391
252101.8219,5.994388901,1.984846124,-4.964621719,8.032420634
252111.8599,4.927893019,3.505629732,-5.792092196,8.3738821
252121.89789999998,3.544456413,5.471249626,-6.216084913,9.007633173
252131.9359,2.015748659,7.101352193,-5.819812676,9.400141766
252141.9739,0.28743655,6.424803615,-4.735497404,7.986592322
252152.01189999998,-0.3841452576,5.590883659,-4.395322185,7.122106765
252162.0509,-0.04633918405,4.815001411,-4.493720884,6.586342938
252172.0889,0.6255788384,4.090631379,-4.799535525,6.337204054
252182.12689999997,1.295708344,3.75208227,-4.548047365,6.036697467
252192.1649,1.327279508,3.855321295,-4.343919897,5.957752366
252202.2029,0.9036710992,4.384532318,-4.063266994,6.045732691
252212.2409,0.4414612734,5.112277363,-3.564094872,6.247642767
252222.2799,-0.1333166631,5.574755284,-3.074169536,6.36758888
252232.3179,-0.7448018114,6.047454137,-2.491488065,6.582852274
252242.3559,-1.150072182,6.621295788,-1.924916257,6.990674255
252252.3939,-1.367129013,7.123740013,-1.060940735,7.330914592
252262.4319,-1.856080641,7.375285476,-0.07862867832,7.605659318
252272.4699,-2.903596608,7.182385831,1.132630815,7.82945669
252282.50890000002,-3.866987075,6.866842593,2.504750134,8.269273817
252292.5469,-4.151554103,6.56533618,3.224930052,8.410660763
252302.5849,-3.625354396,6.249825101,3.001758787,7.823941725
252312.62290000002,-3.032640857,5.662744185,2.216204075,6.795229413
252322.6609,-2.684686794,4.99371571,1.998763082,6.011638182
252332.6999,-1.895442197,4.375068015,2.386099604,5.331734481
252342.7379,-0.6737762676,3.783202906,1.760636979,4.226871332
252352.7759,0.04463625558,2.912692244,-0.2219035882,2.921473893
252362.81389999998,2.139938841,0.9969122618,-3.549220725,4.262644725
252372.8519,4.974896446,-1.927708887,-7.10485526,8.885078755
252382.8899,7.518220662,-6.641497918,-4.744488375,11.09699538
252392.92789999998,9.45693284,-11.69558671,0.07858248532,15.04082785
252402.9669,4.545493886,-12.09796286,3.941304308,13.51133227
252413.0049,-8.760776793,-9.507441089,9.230929184,15.88561298
252423.0429,-18.80965777,-7.593372586,1.649324704,20.35148163
252433.0809,-15.9759696,-4.746747447,-9.830399766,19.34941796
252443.1189,-7.58632026,-1.819557617,-12.20204798,14.48285261
252453.1569,-2.767993537,-0.9392312336,-7.403794745,7.959907045
252463.1959,0.4715873345,-2.342605675,0.7903014815,2.516897374
252473.2339,1.583402464,-4.689940578,4.014516711,6.37330765
252483.2719,1.374823364,-5.543841054,2.578510129,6.26681956
252493.30990000002,0.9154907341,-6.117196802,0.514844707,6.206712904
252503.3479,0.8870134782,-7.618976959,-2.614738892,8.103854779
252513.3859,2.005345877,-8.904324768,-3.866540932,9.912545104
252523.4249,2.095518714,-8.067695796,-2.939165513,8.838416603
252533.46289999998,1.911059233,-5.785725748,-0.4100723965,6.106957441
252543.50089999998,1.660508088,-4.152169815,1.365248695,4.675650253
252553.5389,1.937174652,-3.651163421,1.576891004,4.423824725
252563.5769,2.958012258,-4.107501181,2.432728225,5.616010068
252573.6159,3.337819321,-4.408150976,3.944626404,6.792121194
252583.6539,2.230581501,-4.109827203,4.733042743,6.653410185
252593.6919,0.08889258832,-3.182248301,4.88977502,5.834766995
252603.73010000002,-2.131004734,-1.966180058,4.712434816,5.532999828
252613.7681,-3.716775028,-0.6748756903,4.532011376,5.899915332
252623.8061,-4.45142505,1.045509641,3.660015521,5.85696073
252633.84410000002,-4.963788491,2.727333754,3.063700681,6.439239664
252643.8831,-5.032691495,4.309971548,3.03462774,7.287853179
252653.92109999998,-4.572423822,5.683150383,2.395351653,7.677432346
252663.9591,-3.931920112,6.739909481,1.500678542,7.945968265
252673.9971,-3.360634571,7.440111802,1.522680445,8.304678445
252684.03509999998,-2.872647588,8.005515336,1.955888373,8.727306531
252694.0731,-2.533979781,8.253305132,2.753902917,9.062123394
