Time (s),Linear Acceleration x (m/s^2),Linear Acceleration y (m/s^2),Linear Acceleration z (m/s^2),Absolute acceleration (m/s^2)
3.039367125,0.04965040288,-0.06987229016,0.3026875502,0.314590293
3.049403125,0.1359080303,-0.1040362921,0.5628576565,0.5883054345
3.059439125,0.04771216967,-0.04872554239,-0.06988416731,0.09764438774
3.069475125,0.03657176661,-0.04082803711,-0.2292406744,0.235702587
3.079511125,-0.001669304695,-0.02503920268,-0.2442452145,0.2455310022
3.089547125,-0.004651788957,-0.02095795579,-0.2284881377,0.2294944534
3.099583125,-0.01039399798,-0.02286056668,-0.131627841,0.1340019747
3.109619125,0.02756909418,-0.03311618093,0.03625916898,0.05631575027
3.119655125,0.09254972935,-0.08681635167,0.3246298116,0.3485499188
3.129691125,0.0586647766,-0.08093058094,0.08132307529,0.1288594487
3.139727125,0.02149456345,-0.05431043733,-0.1507955986,0.1617125611
3.149763125,0.02510694359,-0.05101783365,-0.159188692,0.1690391009
3.159799125,-0.003936730443,-0.04052372608,-0.143230471,0.1489047953
3.169835125,-0.005329268262,-0.03505756617,-0.09151360273,0.09814363724
3.179871125,-0.007633987141,-0.03304890141,0.007836438417,0.0348126042
3.189907125,0.04343152815,-0.0519918336,0.1488718647,0.1635612439
3.199943125,0.0495619272,-0.04902963415,0.03964119852,0.08019796925
3.209979125,0.04040286231,-0.04693015482,-0.09341102421,0.1120734141
3.220015125,0.04831728796,-0.02940170065,-0.1130313563,0.1263926732
3.230051125,0.04145003468,-0.02987583674,-0.1099229765,0.121217704
3.240086125,0.03387043978,-0.04305520501,-0.05607070506,0.07838929349
3.250122125,0.02379336203,-0.04814279426,0.01906777024,0.05698624902
3.260158125,0.01252157934,-0.04472151529,0.0385536164,0.06035880397
3.270194125,0.01711605074,-0.05143477667,-0.02040385902,0.05792074678
3.280230125,0.002861104289,-0.06349820383,-0.06965378702,0.09429664815
3.290266125,0.03017401733,-0.06169748068,-0.080002774,0.1054395291
3.300302125,0.02368545349,-0.06214599866,-0.05771961987,0.08806066304
3.310338125,0.02519580071,-0.05380567644,-0.001440169215,0.05943023875
3.320374125,0.02316671866,-0.03584299341,0.01548459649,0.04540032774
3.330410125,0.003432376116,-0.03251991112,-0.03974060118,0.05146495125
3.340446125,0.01344287898,-0.02961004425,-0.07881169617,0.08525695965
3.350482125,0.01101631874,-0.03512561314,-0.06655359328,0.07605622102
3.360518125,0.02633394753,-0.04077712979,-0.04995451748,0.06965418095
3.370554125,0.05735446125,-0.05130653992,-0.01208677948,0.07789727532
3.380590125,0.07447038066,-0.05985206287,-0.01058404505,0.09612558991
3.390626125,0.04135336376,-0.05446268421,-0.03138551474,0.07524184474
3.400662125,0.02188744838,-0.04847476993,-0.05324006796,0.07525535564
3.410698125,-0.01373812796,-0.03637647875,-0.059680776,0.07123046673
3.420734125,0.006014284422,-0.03383611936,-0.04576498747,0.05723188507
3.430770125,-0.002901869203,-0.02531815141,-0.03274616182,0.041493864
3.440806125,0.00325913979,-0.0483587027,-0.03065110445,0.05734698181
3.450842125,0.03169636734,-0.04074274085,-0.04682157934,0.06969139779
