Time (ms),Linear Acceleration x (m/s^2),Linear Acceleration y (m/s^2),Linear Acceleration z (m/s^2),Absolute acceleration (m/s^2)
11.7465416,0.3863471729,0.1415616757,-1.716531431,1.76515835
21.734541749999998,0.0310943234,0.1042868453,-1.353331046,1.357699349
31.72254143,-0.2738654548,-0.008727554083,-0.6881804448,0.7407231481
41.710541580000005,-0.3645493376,-0.04754780352,0.1528690213,0.3981531751
51.698541729999995,-0.2747252879,-0.005284128785,0.7934560543,0.8396870941
61.68754166,-0.3162966523,0.1124469271,1.087784425,1.138403636
71.67554181000001,-0.33424088,0.2299163201,1.101503162,1.173834612
81.66354150000001,-0.1670444262,0.2395308968,0.8856999743,0.9326003085
91.65154165,0.006413226128,0.1340719771,0.5316697776,0.5483513262
101.6395418,0.1120703664,0.03679535866,0.1820097899,0.2168899008
111.6285417,0.1442981726,0.04776239634,-0.1060731697,0.1853502804
121.6165419,0.1094037437,-0.008563247323,-0.2637357384,0.2856554709
131.6045416,-0.01423329234,-0.0966562289,-0.23903593,0.2582308832
141.5925417,-0.09696291536,-0.08335907578,-0.1376715231,0.1878935623
151.58054190000001,-0.198341648,0.03924212605,-0.07458298981,0.215504005
161.5685415,-0.3301054367,0.1385874894,-0.07583955646,0.3659613776
171.55754149999999,-0.2270242873,0.1358524543,-0.06024269342,0.2713394525
181.5455416,-0.05032727748,0.09547713786,-0.0002344733477,0.1079294848
191.53354180000002,0.05005976737,0.02639842451,0.02549152136,0.06206991853
201.5215415,0.06619720548,-0.006322594285,0.04729344964,0.08160095337
211.50954159999998,0.08424375951,-0.02419051588,0.10033939,0.1332298212
221.49854150000002,0.08356957555,-0.01529923975,0.1065619969,0.1362842613
231.4865417,0.05167769194,-0.05759448946,0.0481763792,0.09115192029
241.4745418,0.0280385685,-0.0613171193,-0.03034354091,0.07393700641
251.46254150000001,-0.01815268099,-0.03145100355,-0.09635334313,0.1029691807
261.4505417,-0.05090410531,-0.02744098306,-0.1326212829,0.1446811673
271.4395416,-0.1481538266,-0.01629385114,-0.1189890844,0.1907182427
281.4275417,-0.1043268988,-0.02475447983,-0.03798643649,0.1137534854
291.4155414,-0.006864338815,-0.07608104646,0.03115630388,0.08249945485
301.4035416,0.01990538388,-0.1129123655,0.0708787787,0.1347932782
311.3915417,-0.01719373763,-0.09892348677,0.0616249752,0.1178096703
321.38054170000004,-0.04626258552,-0.06313355684,-0.07260663092,0.1067604593
331.3685418,-0.05958078861,-0.02290559024,-0.1600570035,0.1723159331
341.3565415,-0.03185475379,-0.01006627411,-0.207260406,0.2099355404
351.3445416,-0.01687594146,-0.03205209732,-0.1854625708,0.188966927
361.3325418,-0.08524831116,-0.100235602,-0.05876100898,0.1441086626
371.3205415,-0.1359182355,-0.1185359251,0.01095651269,0.1806781045
381.3095419,-0.0890142104,-0.05682791948,0.07328958571,0.1285468998
391.29754160000005,-0.1404659075,-0.05140111864,0.1271576446,0.1963206885
401.2855417,-0.2046522555,-0.1295389232,0.1810245341,0.3023785049
411.2735419,-0.1938872391,-0.09122679681,0.2124199891,0.3017231209
421.2615415,-0.1534917498,-0.06274237812,0.2027837777,0.2619495825
431.2505415,-0.1393982059,-0.05110583425,0.180445075,0.2336751831
441.23854159999996,-0.1302022898,-0.1039994547,0.1629238933,0.2330508912
451.2265418,-0.1054668134,-0.1242007077,0.1032425326,0.1928939736
461.2145415,-0.1310056973,-0.1670727852,0.0512292105,0.2184038467
471.2025416,-0.1936802477,-0.1895839807,-0.09367765725,0.2867570881
481.19154149999997,-0.2224169737,-0.1594439229,-0.2511168623,0.3714180304
491.1795417,-0.2530707094,-0.1506274912,-0.3489559829,0.4566220572
501.1675418,-0.2994633955,-0.152397151,-0.3652474952,0.4962952242
511.15554149999997,-0.2802760497,-0.1611346453,-0.3195778173,0.4545866466
521.1435417,-0.1763388678,-0.1788020074,-0.2109453213,0.3279687222
531.1325416,-0.0926500091,-0.2076229334,-0.1259958029,0.2599350861
541.1205417,0.01359974653,-0.2314447823,-0.09411327481,0.2502178029
551.1085414,-0.01954314888,-0.2776544505,-0.0967538774,0.2946781997
561.0965416,-0.07154009879,-0.2955250034,-0.1656878722,0.346273713
571.0845417,-0.1194016054,-0.293994787,-0.2012325114,0.3757448627
581.0725419,-0.1528707755,-0.2901636913,-0.2961415923,0.4418871852
591.0615418,-0.1765718794,-0.2984813556,-0.3348220932,0.4820524685
601.0495415,-0.1929016909,-0.3062385643,-0.3711303788,0.5183925913
611.0375416,-0.1489689285,-0.3306001112,-0.3675413579,0.5163088464
621.0255418,-0.1189762205,-0.3427702135,-0.383310129,0.527800545
631.0134167,-0.08996379822,-0.3329737884,-0.3542833811,0.4944509509
641.0024166000001,-0.04340125054,-0.3389809254,-0.3526566857,0.4910788881
650.9904168,-0.008925189972,-0.342033172,-0.3334824961,0.4777833452
660.9784164,-0.01511505246,-0.3339654762,-0.2563846189,0.4213009339
670.9664166,0.007860704362,-0.3177663499,-0.1652978629,0.3582745139
680.9544167,0.06777390718,-0.277192082,-0.08634641826,0.298134964
690.9434167000001,0.09342330337,-0.1999595726,0.01662831187,0.2213328828
700.9314168000001,0.0388898313,-0.08290547803,0.1206660658,0.1514794927
710.9194165,-0.042749286,0.06638387784,0.2575587398,0.2693897272
720.9074167,-0.1895158607,0.2132472239,0.5003146684,0.5759387184
730.8954168,-0.3134563673,0.305047925,0.8247866052,0.9335856013
740.8844167000001,-0.344259207,0.345952853,1.053877006,1.161401964
750.8724169,-0.3111911559,0.2184540233,1.032697222,1.100466105
760.8604166,-0.2528941235,0.07331297457,0.7505012387,0.7953504506
770.8484167,-0.1232824025,-0.01840498835,0.4878068894,0.5034807402
780.8364169,0.1061643863,0.02808037609,0.3371703351,0.3546029036
790.8254168,0.2147363636,-0.01508683965,0.2344090283,0.3182560465
800.8134165,0.101897673,-0.1065190199,0.03721226513,0.1520335162
810.8014166,-0.08207034945,-0.1893500921,-0.1486297899,0.2543222643
820.7894167999999,-0.01555447072,-0.1366962075,-0.1467534184,0.2011575515
830.7774165000001,0.1644880235,0.0368419902,0.09378056824,0.1928948862
840.7654166,0.2118887696,0.1868819824,0.3849368244,0.47749145
850.7544165,0.1587954667,0.1788287584,0.6145996678,0.659491074
860.7424166999999,0.03014561266,0.1518932672,0.714457832,0.7310474104
870.7304168,-0.05580699563,0.1811796315,0.6355625206,0.6632346472
880.7184165,-0.0863230294,0.2154014844,0.4175140017,0.4776687205
890.7064167,0.03102532625,0.1549629092,0.02947113633,0.1607626262
900.6954165999999,0.2733351123,0.022203632,-0.2165872997,0.3494497722
910.6834168,0.5716296494,0.005325790197,-0.29985282,0.6455234572
920.6714164,0.6188350984,0.404427056,-0.2244225687,0.7725824306
930.6594166,0.5506200188,1.148107664,-0.2305925506,1.294027255
940.6474167,0.4442337307,1.400377305,-0.279824937,1.495560831
950.6364167,0.3196652332,1.193110905,-0.3189486569,1.275706761
960.6244168,0.2523903859,0.9120103982,-0.4817614532,1.061865326
970.6124165,0.09764440835,0.560033159,-0.6417067748,0.8572975881
980.6004167,-0.1797314224,0.3139134733,-0.4727047008,0.5952266687
990.5884168,-0.6029721871,0.6347494653,-0.1151924872,0.8830354756
1000.577417,-0.7698055288,0.4700579587,1.21454212,1.512834293
1010.565417,-0.4309286839,-0.05418176204,1.5861011,1.644491378
1020.5534169999999,-0.2822190794,-0.1313667628,0.5562111264,0.6373975622
1030.541417,-1.045859304,-0.1103319892,0.4406134272,1.140234635
1040.529417,-0.9428565073,-0.2493586046,0.5550282347,1.122147249
1050.517417,-0.3530984429,-0.149583617,-0.3144954175,0.4959446909
1060.506416,-0.1863384837,0.1303597261,-0.9556619096,0.9823468706
1070.4944169999999,-0.1195378456,0.2283192994,-1.364572903,1.388696585
1080.482417,0.06775110304,0.23963717,-1.403481445,1.425403926
1090.4704160000001,0.6958101842,0.06319392934,-1.200070846,1.388637937
1100.458417,1.087879735,-0.08354867175,-0.9061202055,1.418279424
1110.447417,1.174638674,0.1297058612,-0.7390038586,1.393817179
1120.435417,1.00303342,0.3090003504,-0.3982538581,1.122569995
1130.423417,0.3695346737,0.2333012733,-0.2928601348,0.5260726354
1140.411417,0.05546931893,0.09757965043,-0.3497389251,0.367309065
1150.399417,-0.02415484786,0.1282253462,-0.3122810769,0.3384444815
1160.3884170000001,0.02678755671,0.2142497291,-0.5654111356,0.6052357159
1170.376417,-0.1264840454,0.1125166552,-0.9009185225,0.9166855489
1180.364416,-1.47205876,0.42785758,-1.010119953,1.835854411
1190.3524169999998,-0.1707796276,-0.5045902987,-0.349865225,0.6373246632
1200.3404170000001,0.7050689578,-0.8866856687,-0.4099599838,1.204741009
1210.3294170000001,-0.1172583085,-0.7505942094,-0.7120025861,1.04119588
1220.317417,0.2099682516,-0.4311320208,0.002903142571,0.4795517848
1230.305417,0.4569900164,-0.06582020625,0.3740656811,0.5942199159
1240.2934169999999,-0.7275582263,0.07539918803,0.8309928399,1.107056959
1250.2814170000001,0.516262072,0.2675972396,1.234871719,1.364933322
1260.2704170000002,0.3768594807,0.9586830197,0.1473855025,1.040585742
1270.258417,0.01237592429,0.7489320653,0.08444899678,0.7537798319
1280.246417,0.03466200203,0.3380079487,-0.105891906,0.3558987546
1290.234417,0.1498113661,0.2543703993,-0.7866750383,0.8402412519
1300.2224170000002,0.3869798416,0.2721072701,-1.225176451,1.313336629
1310.2114170000002,0.7255554087,0.2176153133,-1.277873898,1.485512967
1320.199416,1.287441258,0.08576396249,-0.9847143853,1.623121336
1330.187417,1.731436276,0.1658912091,-0.7701864749,1.902256207
1340.175417,1.930124956,0.1976154238,-0.9356305182,2.154028475
1350.163416,1.730784019,-0.5636914694,-0.1727635878,1.828444325
1360.151417,0.1621446057,-0.8709219407,1.154818075,1.455472667
1370.140417,-0.8222160231,0.4148395218,-0.9951013792,1.355860528
1380.1284170000001,-0.09121027842,0.3325184365,-0.4772637749,0.5887856454
1390.116417,0.1946492775,0.07782179911,-0.01100621402,0.2099183422
1400.104417,0.6027328898,-0.06073393263,0.8459482634,1.040482586
1410.092417,0.754997309,0.007830518112,1.091079916,1.32685253
1420.081417,0.8277989446,0.2199381197,0.9778696346,1.299943419
1430.069417,1.227691046,-0.01278113633,0.7952792162,1.462825244
1440.0574159999999,1.494085806,-0.3516085723,0.5346004021,1.625336449
1450.0454169999998,1.15622126,-0.4939903931,0.2508321029,1.282104073
1460.033417,0.3990370926,-0.2617140636,0.3259308171,0.5778890464
1470.0224170000001,0.05143985644,0.1105897783,0.5003813267,0.5150316786
1480.010417,0.2290694971,0.3531638586,0.426392414,0.5991727933
1489.998417,0.3793398696,0.5304445667,0.07383746982,0.6562942533
1499.9864169999998,0.2573957486,0.8470829156,-0.2370040226,0.9165003786
1509.974417,0.3299099936,0.8277065586,-0.2910802424,0.9373721024
1519.963417,0.3734808134,1.104092309,0.04379272163,1.166372817
1529.951417,0.2665828939,1.295489366,0.4709651542,1.403982661
1539.939417,0.3142702266,0.5942406131,0.9176129079,1.13749775
1549.9274169999999,0.3531906096,-0.01452828437,0.730019027,0.8110995361
1559.915417,0.609082966,-0.001321470737,0.2488370329,0.6579541585
1569.904417,1.148994029,0.3337038133,0.09766428888,1.200451509
1579.8924160000001,1.162402206,0.7106070019,0.09755845428,1.36589123
1589.880417,1.064467264,0.7055734263,0.1432602918,1.285086739
1599.868417,1.018270386,0.4224486863,0.2351294053,1.127219282
1609.8564159999999,0.9572475283,-0.01735080846,0.6405958039,1.151949159
1619.844417,0.8762264617,-0.5197219426,0.9210633498,1.37340504
1629.832417,0.7131264941,-0.8226407502,1.081447213,1.534540737
1639.820416,0.727857019,-0.8361071071,1.046698964,1.524608034
1649.808417,1.009521782,-0.9047860171,0.6835857028,1.518242859
1659.796417,1.173264432,-1.071556721,0.3088166016,1.618688026
1669.784416,0.9849490048,-1.123069594,0.2417379284,1.513224068
1679.773417,0.9859489518,-1.089008832,0.03048036575,1.469341561
1689.761417,1.089448543,-0.9426096086,-0.6682993269,1.588091619
1699.749417,0.9833104688,-0.6189111122,-1.238940797,1.698506621
1709.7374169999998,0.4512541171,-0.2840656301,-1.43130659,1.527403718
1719.725417,-0.3866559058,-0.1445000477,-1.266754248,1.33230979
1729.714416,0.2217160387,-0.01670798019,-1.073802563,1.096580641
1739.702417,0.3268211288,-0.204454181,-0.6889604634,0.7894808943
1749.690417,0.4176085074,-0.3400990592,-0.1149375486,0.5507039818
1759.6784169999999,0.5553571406,-0.2756535333,0.1345695752,0.6344410096
1769.6664170000001,0.3983240247,-0.3309073824,0.3542371881,0.627411914
1779.655416,0.3202783138,-0.511280829,0.5545171881,0.8194361453
1789.643417,0.3839479141,-0.6067114815,0.7387606144,1.030185453
1799.631417,0.5476917698,-0.6163936666,0.792106517,1.143389768
1809.619416,0.5666049543,-0.5723557274,0.7572834241,1.105491039
1819.6074170000002,0.4560867678,-0.537133489,0.8578830153,1.110176019
1829.596417,0.2681426021,-0.594216274,0.9736812741,1.17177159
1839.584417,-0.002022332624,-0.6334463402,1.002761816,1.186081623
1849.572417,-0.2971839681,-0.5452292515,1.158545675,1.314466176
1859.560417,-0.4752916552,-0.3757147421,1.442478281,1.564547
1869.548417,-0.5487743452,-0.4617403675,1.62656734,1.777661037
1879.536417,-0.5584574074,-0.6589181272,1.692072528,1.899778201
1889.525417,-0.4855007841,-0.7836525395,1.664440341,1.902678103
1899.513416,-0.2921149803,-0.8022322134,1.468648079,1.698774519
1909.501417,-0.06562056039,-0.7453139544,1.27537012,1.478637174
1919.489417,0.06952902205,-0.6727745665,1.076360135,1.27122423
1929.477416,0.06152235657,-0.6023401031,0.8728325915,1.062278369
1939.466417,-0.01516815249,-0.5457362781,0.636038484,0.8382142395
1949.4544170000001,-0.2133822946,-0.5240615999,0.3755654919,0.6791332733
1959.442417,-0.4363095841,-0.5635966714,0.1601388645,0.7305146933
1969.430417,-0.5751221182,-0.5138691721,0.02133648992,0.7715453472
1979.418417,-0.5798901937,-0.4125595828,-0.05434636116,0.7137447534
1989.407416,-0.612833699,-0.2799317218,-0.113141284,0.6831748397
1999.395417,-0.6686142725,-0.1611111834,-0.1302975994,0.6999852308
2009.383417,-0.6608476353,-0.1074949202,-0.2070732951,0.7008238755
2019.3714169999998,-0.6032509166,-0.02476032704,-0.3528958368,0.699328402
2029.3594170000001,-0.4358430494,0.04569313981,-0.3301314569,0.5486654769
