Time (s),Linear Acceleration x (m/s^2),Linear Acceleration y (m/s^2),Linear Acceleration z (m/s^2),Absolute acceleration (m/s^2),Labels
0.2714395416,-0.1481538266,-0.01629385114,-0.1189890844,0.1907182427,freestyle
0.2814275417,-0.1043268988,-0.02475447983,-0.03798643649,0.1137534854,freestyle
0.2914155414,-0.006864338815,-0.07608104646,0.03115630388,0.08249945485,freestyle
0.3014035416,0.01990538388,-0.1129123655,0.0708787787,0.1347932782,freestyle
0.3113915417,-0.01719373763,-0.09892348677,0.0616249752,0.1178096703,freestyle
0.3213805417,-0.04626258552,-0.06313355684,-0.07260663092,0.1067604593,freestyle
0.3313685418,-0.05958078861,-0.02290559024,-0.1600570035,0.1723159331,freestyle
0.3413565415,-0.03185475379,-0.01006627411,-0.207260406,0.2099355404,freestyle
0.3513445416,-0.01687594146,-0.03205209732,-0.1854625708,0.188966927,freestyle
0.3613325418,-0.08524831116,-0.100235602,-0.05876100898,0.1441086626,freestyle
0.3713205415,-0.1359182355,-0.1185359251,0.01095651269,0.1806781045,freestyle
0.3813095419,-0.0890142104,-0.05682791948,0.07328958571,0.1285468998,freestyle
0.3912975416,-0.1404659075,-0.05140111864,0.1271576446,0.1963206885,freestyle
0.4012855417,-0.2046522555,-0.1295389232,0.1810245341,0.3023785049,freestyle
0.4112735419,-0.1938872391,-0.09122679681,0.2124199891,0.3017231209,freestyle
0.4212615415,-0.1534917498,-0.06274237812,0.2027837777,0.2619495825,freestyle
0.4312505415,-0.1393982059,-0.05110583425,0.180445075,0.2336751831,freestyle
0.4412385416,-0.1302022898,-0.1039994547,0.1629238933,0.2330508912,freestyle
0.4512265418,-0.1054668134,-0.1242007077,0.1032425326,0.1928939736,freestyle
0.4612145415,-0.1310056973,-0.1670727852,0.0512292105,0.2184038467,freestyle
0.4712025416,-0.1936802477,-0.1895839807,-0.09367765725,0.2867570881,freestyle
0.4811915415,-0.2224169737,-0.1594439229,-0.2511168623,0.3714180304,freestyle
0.4911795417,-0.2530707094,-0.1506274912,-0.3489559829,0.4566220572,freestyle
0.5011675418,-0.2994633955,-0.152397151,-0.3652474952,0.4962952242,freestyle
0.5111555415,-0.2802760497,-0.1611346453,-0.3195778173,0.4545866466,freestyle
0.5211435417,-0.1763388678,-0.1788020074,-0.2109453213,0.3279687222,freestyle
0.5311325416,-0.0926500091,-0.2076229334,-0.1259958029,0.2599350861,freestyle
0.5411205417,0.01359974653,-0.2314447823,-0.09411327481,0.2502178029,freestyle
0.5511085414,-0.01954314888,-0.2776544505,-0.0967538774,0.2946781997,freestyle
0.5610965416,-0.07154009879,-0.2955250034,-0.1656878722,0.346273713,freestyle
0.5710845417,-0.1194016054,-0.293994787,-0.2012325114,0.3757448627,freestyle
0.5810725419,-0.1528707755,-0.2901636913,-0.2961415923,0.4418871852,freestyle
0.5910615418,-0.1765718794,-0.2984813556,-0.3348220932,0.4820524685,freestyle
0.6010495415,-0.1929016909,-0.3062385643,-0.3711303788,0.5183925913,freestyle
0.6110375416,-0.1489689285,-0.3306001112,-0.3675413579,0.5163088464,freestyle
0.6210255418,-0.1189762205,-0.3427702135,-0.383310129,0.527800545,freestyle
0.6310134167,-0.08996379822,-0.3329737884,-0.3542833811,0.4944509509,freestyle
0.6410024166,-0.04340125054,-0.3389809254,-0.3526566857,0.4910788881,freestyle
0.6509904168,-0.008925189972,-0.342033172,-0.3334824961,0.4777833452,freestyle
0.6609784164,-0.01511505246,-0.3339654762,-0.2563846189,0.4213009339,freestyle
0.6709664166,0.007860704362,-0.3177663499,-0.1652978629,0.3582745139,freestyle
0.6809544167,0.06777390718,-0.277192082,-0.08634641826,0.298134964,freestyle
0.6909434167,0.09342330337,-0.1999595726,0.01662831187,0.2213328828,freestyle
0.7009314168,0.0388898313,-0.08290547803,0.1206660658,0.1514794927,freestyle
0.7109194165,-0.042749286,0.06638387784,0.2575587398,0.2693897272,freestyle
0.7209074167,-0.1895158607,0.2132472239,0.5003146684,0.5759387184,freestyle
0.7308954168,-0.3134563673,0.305047925,0.8247866052,0.9335856013,freestyle
0.7408844167,-0.344259207,0.345952853,1.053877006,1.161401964,freestyle
0.7508724169,-0.3111911559,0.2184540233,1.032697222,1.100466105,freestyle
0.7608604166,-0.2528941235,0.07331297457,0.7505012387,0.7953504506,freestyle
0.7708484167,-0.1232824025,-0.01840498835,0.4878068894,0.5034807402,freestyle
0.7808364169,0.1061643863,0.02808037609,0.3371703351,0.3546029036,freestyle
0.7908254168,0.2147363636,-0.01508683965,0.2344090283,0.3182560465,freestyle
0.8008134165,0.101897673,-0.1065190199,0.03721226513,0.1520335162,freestyle
0.8108014166,-0.08207034945,-0.1893500921,-0.1486297899,0.2543222643,freestyle
0.8207894168,-0.01555447072,-0.1366962075,-0.1467534184,0.2011575515,freestyle
0.8307774165,0.1644880235,0.0368419902,0.09378056824,0.1928948862,freestyle
0.8407654166,0.2118887696,0.1868819824,0.3849368244,0.47749145,freestyle
0.8507544165,0.1587954667,0.1788287584,0.6145996678,0.659491074,freestyle
0.8607424167,0.03014561266,0.1518932672,0.714457832,0.7310474104,freestyle
0.8707304168,-0.05580699563,0.1811796315,0.6355625206,0.6632346472,freestyle
0.8807184165,-0.0863230294,0.2154014844,0.4175140017,0.4776687205,freestyle
0.8907064167,0.03102532625,0.1549629092,0.02947113633,0.1607626262,freestyle
0.9006954166,0.2733351123,0.022203632,-0.2165872997,0.3494497722,freestyle
0.9106834168,0.5716296494,0.005325790197,-0.29985282,0.6455234572,freestyle
0.9206714164,0.6188350984,0.404427056,-0.2244225687,0.7725824306,freestyle
0.9306594166,0.5506200188,1.148107664,-0.2305925506,1.294027255,freestyle
0.9406474167,0.4442337307,1.400377305,-0.279824937,1.495560831,freestyle
0.9506364167,0.3196652332,1.193110905,-0.3189486569,1.275706761,freestyle
0.9606244168,0.2523903859,0.9120103982,-0.4817614532,1.061865326,freestyle
0.9706124165,0.09764440835,0.560033159,-0.6417067748,0.8572975881,freestyle
0.9806004167,-0.1797314224,0.3139134733,-0.4727047008,0.5952266687,freestyle
0.9905884168,-0.6029721871,0.6347494653,-0.1151924872,0.8830354756,freestyle
1.000577417,-0.7698055288,0.4700579587,1.21454212,1.512834293,freestyle
1.010565417,-0.4309286839,-0.05418176204,1.5861011,1.644491378,freestyle
1.020553417,-0.2822190794,-0.1313667628,0.5562111264,0.6373975622,freestyle
1.030541417,-1.045859304,-0.1103319892,0.4406134272,1.140234635,freestyle
1.040529417,-0.9428565073,-0.2493586046,0.5550282347,1.122147249,freestyle
1.050517417,-0.3530984429,-0.149583617,-0.3144954175,0.4959446909,freestyle
1.060506416,-0.1863384837,0.1303597261,-0.9556619096,0.9823468706,freestyle
1.070494417,-0.1195378456,0.2283192994,-1.364572903,1.388696585,freestyle
1.080482417,0.06775110304,0.23963717,-1.403481445,1.425403926,freestyle
1.090470416,0.6958101842,0.06319392934,-1.200070846,1.388637937,freestyle
1.100458417,1.087879735,-0.08354867175,-0.9061202055,1.418279424,freestyle
1.110447417,1.174638674,0.1297058612,-0.7390038586,1.393817179,freestyle
1.120435417,1.00303342,0.3090003504,-0.3982538581,1.122569995,freestyle
1.130423417,0.3695346737,0.2333012733,-0.2928601348,0.5260726354,freestyle
1.140411417,0.05546931893,0.09757965043,-0.3497389251,0.367309065,freestyle
1.150399417,-0.02415484786,0.1282253462,-0.3122810769,0.3384444815,freestyle
1.160388417,0.02678755671,0.2142497291,-0.5654111356,0.6052357159,freestyle
1.170376417,-0.1264840454,0.1125166552,-0.9009185225,0.9166855489,freestyle
1.180364416,-1.47205876,0.42785758,-1.010119953,1.835854411,freestyle
1.190352417,-0.1707796276,-0.5045902987,-0.349865225,0.6373246632,freestyle
1.200340417,0.7050689578,-0.8866856687,-0.4099599838,1.204741009,freestyle
1.210329417,-0.1172583085,-0.7505942094,-0.7120025861,1.04119588,freestyle
1.220317417,0.2099682516,-0.4311320208,0.002903142571,0.4795517848,freestyle
1.230305417,0.4569900164,-0.06582020625,0.3740656811,0.5942199159,freestyle
1.240293417,-0.7275582263,0.07539918803,0.8309928399,1.107056959,freestyle
1.250281417,0.516262072,0.2675972396,1.234871719,1.364933322,freestyle
1.260270417,0.3768594807,0.9586830197,0.1473855025,1.040585742,freestyle
1.270258417,0.01237592429,0.7489320653,0.08444899678,0.7537798319,freestyle
1.280246417,0.03466200203,0.3380079487,-0.105891906,0.3558987546,freestyle
1.290234417,0.1498113661,0.2543703993,-0.7866750383,0.8402412519,freestyle
1.300222417,0.3869798416,0.2721072701,-1.225176451,1.313336629,freestyle
1.310211417,0.7255554087,0.2176153133,-1.277873898,1.485512967,freestyle
1.320199416,1.287441258,0.08576396249,-0.9847143853,1.623121336,freestyle
1.330187417,1.731436276,0.1658912091,-0.7701864749,1.902256207,freestyle
1.340175417,1.930124956,0.1976154238,-0.9356305182,2.154028475,freestyle
1.350163416,1.730784019,-0.5636914694,-0.1727635878,1.828444325,freestyle
1.360151417,0.1621446057,-0.8709219407,1.154818075,1.455472667,freestyle
1.370140417,-0.8222160231,0.4148395218,-0.9951013792,1.355860528,freestyle
1.380128417,-0.09121027842,0.3325184365,-0.4772637749,0.5887856454,freestyle
1.390116417,0.1946492775,0.07782179911,-0.01100621402,0.2099183422,freestyle
1.400104417,0.6027328898,-0.06073393263,0.8459482634,1.040482586,freestyle
1.410092417,0.754997309,0.007830518112,1.091079916,1.32685253,freestyle
1.420081417,0.8277989446,0.2199381197,0.9778696346,1.299943419,freestyle
1.430069417,1.227691046,-0.01278113633,0.7952792162,1.462825244,freestyle
1.440057416,1.494085806,-0.3516085723,0.5346004021,1.625336449,freestyle
1.450045417,1.15622126,-0.4939903931,0.2508321029,1.282104073,freestyle
1.460033417,0.3990370926,-0.2617140636,0.3259308171,0.5778890464,freestyle
1.470022417,0.05143985644,0.1105897783,0.5003813267,0.5150316786,freestyle
1.480010417,0.2290694971,0.3531638586,0.426392414,0.5991727933,freestyle
1.489998417,0.3793398696,0.5304445667,0.07383746982,0.6562942533,freestyle
1.499986417,0.2573957486,0.8470829156,-0.2370040226,0.9165003786,freestyle
1.509974417,0.3299099936,0.8277065586,-0.2910802424,0.9373721024,freestyle
1.519963417,0.3734808134,1.104092309,0.04379272163,1.166372817,freestyle
1.529951417,0.2665828939,1.295489366,0.4709651542,1.403982661,freestyle
1.539939417,0.3142702266,0.5942406131,0.9176129079,1.13749775,freestyle
1.549927417,0.3531906096,-0.01452828437,0.730019027,0.8110995361,freestyle
1.559915417,0.609082966,-0.001321470737,0.2488370329,0.6579541585,freestyle
1.569904417,1.148994029,0.3337038133,0.09766428888,1.200451509,freestyle
1.579892416,1.162402206,0.7106070019,0.09755845428,1.36589123,freestyle
1.589880417,1.064467264,0.7055734263,0.1432602918,1.285086739,freestyle
1.599868417,1.018270386,0.4224486863,0.2351294053,1.127219282,freestyle
1.609856416,0.9572475283,-0.01735080846,0.6405958039,1.151949159,freestyle
1.619844417,0.8762264617,-0.5197219426,0.9210633498,1.37340504,freestyle
1.629832417,0.7131264941,-0.8226407502,1.081447213,1.534540737,freestyle
1.639820416,0.727857019,-0.8361071071,1.046698964,1.524608034,freestyle
1.649808417,1.009521782,-0.9047860171,0.6835857028,1.518242859,freestyle
1.659796417,1.173264432,-1.071556721,0.3088166016,1.618688026,freestyle
1.669784416,0.9849490048,-1.123069594,0.2417379284,1.513224068,freestyle
1.679773417,0.9859489518,-1.089008832,0.03048036575,1.469341561,freestyle
1.689761417,1.089448543,-0.9426096086,-0.6682993269,1.588091619,freestyle
1.699749417,0.9833104688,-0.6189111122,-1.238940797,1.698506621,freestyle
1.709737417,0.4512541171,-0.2840656301,-1.43130659,1.527403718,freestyle
1.719725417,-0.3866559058,-0.1445000477,-1.266754248,1.33230979,freestyle
1.729714416,0.2217160387,-0.01670798019,-1.073802563,1.096580641,freestyle
1.739702417,0.3268211288,-0.204454181,-0.6889604634,0.7894808943,freestyle
1.749690417,0.4176085074,-0.3400990592,-0.1149375486,0.5507039818,freestyle
1.759678417,0.5553571406,-0.2756535333,0.1345695752,0.6344410096,freestyle
1.769666417,0.3983240247,-0.3309073824,0.3542371881,0.627411914,freestyle
1.779655416,0.3202783138,-0.511280829,0.5545171881,0.8194361453,freestyle
1.789643417,0.3839479141,-0.6067114815,0.7387606144,1.030185453,freestyle
1.799631417,0.5476917698,-0.6163936666,0.792106517,1.143389768,freestyle
1.809619416,0.5666049543,-0.5723557274,0.7572834241,1.105491039,freestyle
1.819607417,0.4560867678,-0.537133489,0.8578830153,1.110176019,freestyle
1.829596417,0.2681426021,-0.594216274,0.9736812741,1.17177159,freestyle
1.839584417,-0.002022332624,-0.6334463402,1.002761816,1.186081623,freestyle
1.849572417,-0.2971839681,-0.5452292515,1.158545675,1.314466176,freestyle
1.859560417,-0.4752916552,-0.3757147421,1.442478281,1.564547,freestyle
1.869548417,-0.5487743452,-0.4617403675,1.62656734,1.777661037,freestyle
1.879536417,-0.5584574074,-0.6589181272,1.692072528,1.899778201,freestyle
1.889525417,-0.4855007841,-0.7836525395,1.664440341,1.902678103,freestyle
1.899513416,-0.2921149803,-0.8022322134,1.468648079,1.698774519,freestyle
1.909501417,-0.06562056039,-0.7453139544,1.27537012,1.478637174,freestyle
1.919489417,0.06952902205,-0.6727745665,1.076360135,1.27122423,freestyle
1.929477416,0.06152235657,-0.6023401031,0.8728325915,1.062278369,freestyle
1.939466417,-0.01516815249,-0.5457362781,0.636038484,0.8382142395,freestyle
1.949454417,-0.2133822946,-0.5240615999,0.3755654919,0.6791332733,freestyle
1.959442417,-0.4363095841,-0.5635966714,0.1601388645,0.7305146933,freestyle
1.969430417,-0.5751221182,-0.5138691721,0.02133648992,0.7715453472,freestyle
1.979418417,-0.5798901937,-0.4125595828,-0.05434636116,0.7137447534,freestyle
1.989407416,-0.612833699,-0.2799317218,-0.113141284,0.6831748397,freestyle
1.999395417,-0.6686142725,-0.1611111834,-0.1302975994,0.6999852308,freestyle
2.009383417,-0.6608476353,-0.1074949202,-0.2070732951,0.7008238755,freestyle
2.019371417,-0.6032509166,-0.02476032704,-0.3528958368,0.699328402,freestyle
2.029359417,-0.4358430494,0.04569313981,-0.3301314569,0.5486654769,freestyle
2.039348416,-0.2034343901,0.1895820804,-0.3506522602,0.4475309194,freestyle
2.049336417,-0.1434441502,0.3062666309,-0.5926889813,0.6823896995,freestyle
2.059324417,-0.05362883471,0.2983085704,-0.63635131,0.7048454049,freestyle
2.069312416,0.03624447785,0.3106375708,-0.6812965178,0.7496494566,freestyle
2.079300417,0.1190967828,0.3399490781,-0.6968945503,0.7844816337,freestyle
2.089289417,0.1034359293,0.3205383687,-0.5592405689,0.6528352404,freestyle
2.099277417,0.04776250597,0.2194318239,-0.4869871098,0.5362723445,freestyle
2.109265417,0.06426013257,0.2249043792,-0.3960962355,0.4600038828,freestyle
2.119253417,0.05956511077,0.2992572811,-0.2026136237,0.3662720345,freestyle
2.129241417,-0.07846079014,0.3200548039,-0.03480730534,0.3313649372,freestyle
2.139229417,-0.2547588371,0.2870553115,-0.02090555012,0.3843694303,freestyle
2.149218417,-0.3745993126,0.2770863935,-0.08767841399,0.4741192031,freestyle
2.159206416,-0.4736171588,0.257220186,-0.08449928284,0.5455415346,freestyle
2.169194417,-0.5527291095,0.2006150454,-0.1140131038,0.5989614786,freestyle
2.179182417,-0.5996307957,0.1492188969,-0.187314384,0.6456857199,freestyle
2.189170416,-0.6260829415,0.05487948105,-0.1577713269,0.6479841037,freestyle
2.199159417,-0.632012676,-0.06064790547,-0.0983373034,0.6424861215,freestyle
2.209147417,-0.59168231,-0.1253020307,-0.09884308755,0.6128282882,freestyle
2.219135417,-0.4816935524,-0.213750523,-0.1354238534,0.544111739,freestyle
2.229123417,-0.4905414494,-0.30089494,-0.1851158309,0.6045134816,freestyle
2.239111417,-0.4872268822,-0.3463843775,-0.2245675796,0.6385943701,freestyle
2.249100416,-0.4142645578,-0.367017155,-0.1758515024,0.5807240884,freestyle
2.259088417,-0.3901006833,-0.3260853298,0.04106090248,0.5100942885,freestyle
2.269076417,-0.5037825058,-0.2962991747,0.369328267,0.6913706552,freestyle
2.279064417,-0.702875521,-0.32550207,0.6757691449,1.027934596,freestyle
2.289052417,-0.8339981626,-0.3481930675,0.949818787,1.31108622,freestyle
2.299041416,-0.886851218,-0.2537849468,1.093659123,1.430734832,freestyle
2.309029417,-0.9374370886,-0.1452708569,0.9342014587,1.33139937,freestyle
2.319017417,-0.9643818623,-0.03704942018,0.637483331,1.156628736,freestyle
2.329005416,-0.9624370784,0.1307150906,0.3578887743,1.035111559,freestyle
2.338993417,-0.9661821469,0.2809758152,0.08347660482,1.009665139,freestyle
2.348981417,-0.9114733315,0.3757508487,-0.0863230294,0.9896585268,freestyle
2.358970417,-0.87432809,0.4694230972,-0.2044239217,1.01321113,freestyle
2.368958417,-0.8373993418,0.5756779692,-0.3067782623,1.061487486,freestyle
2.378946417,-0.8186951222,0.6663030875,-0.3683634764,1.117995151,freestyle
2.388934417,-0.8063020948,0.6664470752,-0.3669326627,1.108564094,freestyle
2.398922417,-0.6890015401,0.5652192007,-0.340517866,0.9540169203,freestyle
2.408911417,-0.4866443168,0.5274290845,-0.2470460308,0.7589702705,freestyle
2.418899416,-0.176481613,0.620739098,-0.02204400301,0.6457156693,freestyle
2.428887417,-0.2468891061,0.6883524992,0.3531408352,0.8120910314,freestyle
2.438875417,-0.6183994078,0.7855552965,0.9253633922,1.362282041,freestyle
2.448863416,-0.8751366869,0.8304623513,1.313016248,1.783127479,freestyle
2.458852417,-1.186898531,0.7541590375,1.435323628,2.009387442,freestyle
2.468840417,-1.452848464,0.6500531635,1.449665093,2.152874046,freestyle
2.478828417,-1.565653094,0.7111581751,1.411405592,2.224653076,freestyle
2.488816417,-1.567335923,0.7844145048,1.165900303,2.105034804,freestyle
2.498804417,-1.536640526,0.7614392596,0.75008901,1.871813926,freestyle
2.508793416,-1.491215846,0.792775877,0.4687917441,1.752707617,freestyle
2.518781417,-1.544653989,0.917469578,0.2819293499,1.818568264,freestyle
2.528769417,-1.765444413,1.067741558,0.04698003888,2.063752198,freestyle
2.538757417,-2.080314053,1.219412705,-0.07217452168,2.41244338,freestyle
2.548745417,-2.411232106,1.32146986,-0.2818995291,2.764017042,freestyle
2.558733417,-2.66422534,1.450889793,-0.5618039882,3.085255512,freestyle
2.568722417,-2.673037386,1.628559048,-0.7393944526,3.216214794,freestyle
2.578710417,-2.529508415,1.761205913,-0.8697271353,3.202605873,freestyle
2.588698416,-2.415831818,1.827002145,-0.9786636865,3.18307443,freestyle
2.598686417,-2.369112419,1.798842978,-1.016398693,3.143500599,freestyle
2.608674417,-2.247018756,1.68694145,-0.9464408505,2.964897136,freestyle
2.618663417,-1.976300418,1.517917595,-0.7419713205,2.600068963,freestyle
2.628651417,-1.637794872,1.391434719,-0.5763957149,2.225015649,freestyle
2.638639417,-1.26421641,1.291273085,-0.3075413239,1.833087825,freestyle
2.648627417,-0.9612851769,1.215494924,-0.0746233356,1.551472121,freestyle
2.658615417,-0.7470757936,1.088274714,0.0836496824,1.322672055,freestyle
2.668604417,-0.6954862484,0.9456504531,0.1790709794,1.187443606,freestyle
2.678592416,-0.6903781208,0.774561654,0.1712017965,1.051607227,freestyle
2.688580417,-0.6461259542,0.6457273203,0.09121773362,0.9180213483,freestyle
2.698568417,-0.4584265311,0.4931888129,-0.1596576387,0.6920120311,freestyle
2.708556416,-0.07294416144,0.3301191777,-0.5307342231,0.6292680969,freestyle
2.718545417,0.4022380047,0.1947353777,-0.8094867808,0.9246545993,freestyle
2.728533417,0.8313312475,0.1221992058,-0.9522529829,1.269972453,freestyle
2.738521417,1.107180663,0.05577527449,-0.9279461074,1.445698405,freestyle
2.748509417,1.242219769,-0.100500627,-0.8667801386,1.518063945,freestyle
2.758497417,1.251065145,-0.3229626243,-0.6940481257,1.466687306,freestyle
2.768486416,1.519027981,-0.3483376399,-0.2612863398,1.580207477,freestyle
2.778474417,1.836488814,-0.3233752915,0.05137129784,1.865449478,freestyle
2.788462417,1.884216566,-0.5238850871,0.08828126192,1.957682618,freestyle
2.798450417,1.806444212,-0.7274697872,0.02057284355,1.947530802,freestyle
2.808438417,1.849545939,-0.8188937813,-0.1125577319,2.025852031,freestyle
2.818426417,2.017255194,-0.8727295344,-0.3264108735,2.222052973,freestyle
2.828415417,2.285445487,-0.8565694383,-0.5494125688,2.501764667,freestyle
2.838403417,2.721600559,-0.7290274854,-0.8069666308,2.930833639,freestyle
2.848391416,3.017016512,-0.6351871294,-1.08356332,3.268020928,freestyle
2.858379417,3.196573395,-0.5620538105,-1.304820791,3.498077079,freestyle
2.868367417,3.2661193,-0.5017639008,-1.529156821,3.641101877,freestyle
2.878356417,3.326389768,-0.4946469623,-1.71917028,3.776915535,freestyle
2.888344417,3.407382768,-0.4986031884,-1.811246384,3.890947948,freestyle
2.898332417,3.538699245,-0.5238312927,-1.838013768,4.021826225,freestyle
2.908320417,3.722486881,-0.5730062301,-1.924546713,4.229553731,freestyle
2.918308417,3.863171474,-0.6474177504,-2.063868905,4.427504764,freestyle
2.928297417,3.854030814,-0.7545043887,-2.32980612,4.566270573,freestyle
2.938285416,3.802994562,-0.8202693388,-2.552886168,4.653260922,freestyle
2.948273417,3.733179392,-0.830619349,-2.567231727,4.606217061,freestyle
2.958261417,3.590996157,-0.7604727879,-2.622020137,4.510938024,freestyle
2.968249416,3.341795427,-0.722534591,-2.598390954,4.294332132,freestyle
2.978238417,3.184625779,-0.8560209695,-2.574613836,4.183688523,freestyle
2.988226417,3.17578128,-1.080622024,-2.652939044,4.276846534,freestyle
2.998214417,3.160150504,-1.46909773,-2.607846487,4.352661558,freestyle
3.008202417,3.285985508,-1.719483983,-2.231920221,4.328486317,freestyle
3.018190417,3.566899781,-1.76991651,-1.734653122,4.3433167,freestyle
3.028178417,3.545188777,-1.804953465,-1.336615026,4.196755914,freestyle
3.038167417,3.258352736,-1.882379663,-1.085309299,3.916390178,freestyle
3.048155417,2.729620015,-1.9290517,-1.060574992,3.506691489,freestyle
3.058143417,2.286374464,-1.94506927,-1.088192561,3.192955638,freestyle
3.068131417,1.991066392,-1.996705739,-0.8763526154,2.952824596,freestyle
3.078119417,1.795856805,-2.175724094,-0.5590569663,2.876007943,freestyle
3.088108417,1.624587035,-2.451404086,0.01598453343,2.940904713,freestyle
3.098096417,1.594218058,-2.681129056,1.010807,3.27898079,freestyle
3.108084416,1.588606047,-2.670436252,1.949089816,3.667949026,freestyle
3.118072417,1.518646743,-2.683431397,2.654504929,4.068597843,freestyle
3.128060417,1.39450363,-2.758859894,3.217556128,4.461907185,freestyle
3.138049417,1.048915059,-2.824756553,3.624436968,4.713386863,freestyle
3.148037417,0.6790356919,-2.806751221,3.784235525,4.760187013,freestyle
3.158025417,0.5260060184,-2.667854122,3.654558315,4.555208494,freestyle
3.168013417,0.3879721141,-2.569980795,3.335039554,4.228216229,freestyle
3.178001417,0.05950404391,-2.484174952,2.8232392,3.761029846,freestyle
3.187990417,-0.318546807,-2.290742334,2.265527678,3.237528095,freestyle
3.197978416,-0.6588470104,-2.09323406,1.76964403,2.81910415,freestyle
3.207966417,-1.079949448,-1.800476983,1.320649204,2.480347253,freestyle
3.217954417,-1.576173405,-1.451204373,0.9136157513,2.329165188,freestyle
3.227942416,-2.216092247,-1.076686117,0.600575121,2.53594328,freestyle
3.237931417,-2.880751829,-0.7876732311,0.394400543,3.012426265,freestyle
3.247919417,-3.359234748,-0.6399893014,0.2286354876,3.427290268,freestyle
3.257907417,-3.729639487,-0.5351085252,0.2329448855,3.775025186,freestyle
3.267895417,-3.792176043,-0.4554092216,0.2790028185,3.829600407,freestyle
3.277883417,-3.695599337,-0.4025761199,0.4966075337,3.750485439,freestyle
3.287871417,-3.723458103,-0.4240682188,1.183301032,3.929907815,freestyle
3.297860417,-3.886839541,-0.4985925172,1.990537219,4.395265013,freestyle
3.307848417,-3.955579993,-0.5774955761,2.601634989,4.76955122,freestyle
3.317836417,-3.990400162,-0.6028601033,3.040711768,5.052985436,freestyle
3.327824417,-4.150935468,-0.624903485,3.341193164,5.365104042,freestyle
3.337812417,-4.269270249,-0.7523140217,3.421541508,5.522643492,freestyle
3.347801417,-4.126199992,-0.8079353683,3.268208218,5.325361104,freestyle
3.357789417,-3.720160858,-0.75962845,2.953781798,4.810557047,freestyle
3.367777416,-3.505237384,-0.7164543638,2.645811288,4.449754302,freestyle
3.377765417,-3.385615046,-0.5248207878,2.510053559,4.247139622,freestyle
3.387753417,-3.231524541,-0.1470988427,2.402154304,4.029234944,freestyle
3.397742417,-2.933914713,0.1014515305,2.200591425,3.668889556,freestyle
3.407730417,-2.487938805,0.3271457224,1.923109467,3.161520811,freestyle
3.417718417,-1.938919169,0.6581596702,1.72413515,2.67679355,freestyle
3.427706417,-1.377982907,0.9421653664,1.581070156,2.299194491,freestyle
3.437694417,-0.8080384254,1.079879282,1.485379887,2.006344628,freestyle
3.447682417,-0.3943496722,1.257410982,1.53040754,2.019589384,freestyle
3.457671416,-0.1681741083,1.403278547,1.647809106,2.170886469,freestyle
3.467659417,-0.04187425017,1.361642278,1.716273569,2.191213844,freestyle
3.477647417,0.04626141608,1.330932702,1.740236628,2.191334182,freestyle
3.487635416,0.04963175118,1.295029044,1.636671329,2.087643785,freestyle
3.497623417,-0.06300842643,1.114866974,1.365631834,1.764043292,freestyle
3.507612417,-0.1897111577,0.8605823824,1.021708549,1.349251911,freestyle
