"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
7.572767502E-1,5.469944528E-1,-2.968028758E-1,-1.283523477E0,1.426438711E0
7.672647499E-1,-1.087591467E0,8.933760528E-1,-9.420051527E-1,1.693620288E0
7.772527500E-1,-2.110486416E0,7.961663850E-1,-1.330361429E0,2.618758362E0
7.872407502E-1,-2.469449909E0,4.907015901E-1,-1.500722980E0,2.931064715E0
7.972287498E-1,-2.295782634E0,7.997559907E-1,-1.748649017E0,2.994662073E0
8.072167500E-1,-1.003915326E0,1.507082705E0,-1.892243770E0,2.619108769E0
8.172047501E-1,5.350285645E-1,1.421027624E0,-1.658435251E0,2.248551212E0
8.271927498E-1,9.918548588E-1,6.195849308E-1,-1.709101374E0,2.070915028E0
8.371807500E-1,7.677983259E-1,-1.186867833E-1,-1.825042305E0,1.983527221E0
8.471687501E-1,1.612409185E-1,-5.247588073E-1,-1.572088832E0,1.665182794E0
8.571567498E-1,-5.936430642E-1,-8.562624595E-1,-8.496752787E-1,1.344449912E0
8.671447500E-1,-7.611066992E-1,-1.077687745E0,4.785864151E-1,1.403473990E0
8.771327501E-1,-8.372659522E-1,-1.184999063E0,1.137993881E0,1.843981325E0
8.871207498E-1,-1.218698613E0,-1.169452632E0,6.710036641E-1,1.817440972E0
8.971087500E-1,-1.692644240E0,-8.828228518E-1,-5.671471739E-1,1.991501099E0
9.070967501E-1,-1.611035820E0,-5.041722593E-1,-1.894385605E0,2.537385052E0
9.170847503E-1,-3.914893605E-1,-4.581446222E-1,-3.152032814E0,3.209123132E0
9.270727499E-1,1.257581867E0,-8.669011760E-1,-3.677903323E0,3.982461884E0
9.370607501E-1,1.442609697E0,-1.511555532E0,-2.427699035E0,3.203068134E0
9.470487502E-1,-3.016987860E-2,-2.120724891E0,2.745261902E-1,2.138632487E0
9.570367499E-1,-1.493644341E0,-2.084079659E0,2.016857291E0,3.262219302E0
9.670247501E-1,-1.456771507E0,-2.054347153E0,1.957028580E0,3.189433541E0
9.770127502E-1,-7.271351802E-1,-2.371317843E0,1.119844708E0,2.721383114E0
9.870007499E-1,-8.961659056E-1,-2.131700115E0,-1.225985706E-2,2.312446543E0
9.969887501E-1,-9.502976739E-1,-1.863689769E0,-4.830788308E-1,2.147037583E0
1.006976750E0,-1.828097183E0,-1.676090333E0,-1.826541531E-1,2.486881713E0
1.016964750E0,-2.306109109E0,-9.750189708E-1,8.140610576E-2,2.505080472E0
1.026952750E0,-2.553910308E0,-4.129606287E-1,-7.556356788E-2,2.588185502E0
1.036940750E0,-2.816173425E0,5.539067388E-2,-1.202965218E-1,2.819285750E0
1.046928750E0,-2.254172678E0,5.701387556E-1,-3.333146811E-1,2.348925571E0
1.056917750E0,-1.441403270E0,5.754988982E-1,-6.748318362E-1,1.692406682E0
1.066905750E0,-1.293126067E0,3.432353229E-1,-6.537713349E-1,1.489094514E0
1.076893750E0,-9.290067923E-1,2.471062571E-1,3.180476010E-2,9.618350509E-1
1.086881750E0,-1.142562603E0,1.825758004E-1,1.430300285E0,1.839712513E0
1.096869750E0,-1.229435563E0,4.647181351E-1,2.545523354E0,2.864814810E0
1.106857750E0,-6.281640387E-1,8.748767781E-1,2.370308613E0,2.603528828E0
1.116845750E0,-4.762907982E-2,1.000985578E0,1.388749970E0,1.712561572E0
1.126833042E0,3.139878792E-1,1.318839783E0,7.529576540E-1,1.550764969E0
1.136821042E0,3.330749452E-2,1.673597373E0,1.340101721E0,2.144273811E0
1.146809042E0,-2.822234648E-1,2.017121585E0,2.523843048E0,3.243179505E0
1.156797042E0,-3.910559356E-1,2.104313949E0,2.704554171E0,3.449010757E0
1.166785042E0,-1.632109916E-1,2.017821351E0,2.212106931E0,2.998609329E0
1.176773041E0,1.116987759E-1,1.761408957E0,1.762163687E0,2.494044705E0
1.186761042E0,7.277035296E-2,1.555709612E0,1.965721636E0,2.507905395E0
1.196749042E0,-1.245971489E-1,1.685165066E0,2.264691526E0,2.825620898E0
1.206737041E0,-1.369768739E-2,1.843475360E0,1.949441818E0,2.683078909E0
1.216725042E0,1.781096971E-1,1.823745246E0,1.565258115E0,2.409938330E0
1.226713042E0,5.913511384E-1,1.615326068E0,1.434738906E0,2.239966563E0
1.236701042E0,1.034789355E0,1.180155814E0,1.453761068E0,2.139387295E0
1.246689042E0,1.237961973E0,8.988901234E-1,1.467840579E0,2.120167273E0
1.256677042E0,1.452611505E0,6.460189502E-1,1.404497691E0,2.121328460E0
1.266665042E0,1.678368993E0,4.470757699E-1,1.401843055E0,2.232031177E0
1.276653042E0,1.824091548E0,4.335618313E-1,1.339435723E0,2.304207866E0
1.286641042E0,1.919065533E0,3.954628359E-1,1.107487203E0,2.250717947E0
1.296629042E0,1.851112116E0,3.011681512E-1,5.812839872E-1,1.963468715E0
1.306617042E0,1.770911121E0,2.596473652E-1,1.563370049E-1,1.796659181E0
1.316605042E0,3.262652194E0,-1.519816186E0,7.877228594E-1,3.684460324E0
1.326593042E0,2.351608048E0,-2.241437150E0,1.630645189E0,3.634983444E0
1.336581042E0,9.561285174E-1,7.205048762E-1,6.514090598E-1,1.362953698E0
1.346569042E0,4.342624739E-1,1.237778370E0,-9.279765129E-1,1.606804157E0
1.356557042E0,-4.146626070E-1,1.327251587E0,-1.061135155E0,1.749156846E0
1.366545042E0,2.091972962E-1,1.295009748E0,-1.285997434E0,1.837009297E0
1.376533042E0,7.462245852E-1,3.694546399E-1,-1.025503392E0,1.320986400E0
1.386521042E0,1.009805957E0,-5.099533649E-1,-2.439961231E-1,1.157278970E0
1.396510042E0,1.305982633E0,-7.492139742E-1,3.724910259E-2,1.506087551E0
1.406498041E0,1.300935901E0,-6.432102402E-1,-4.940312505E-2,1.452099962E0
1.416486042E0,7.484857035E-1,-4.701690558E-1,-2.246944642E-1,9.120183066E-1
1.426474042E0,4.773886129E-1,-2.685131329E-1,-5.677628857E-1,7.888940896E-1
1.436462042E0,3.354527155E-1,-1.883111150E-1,-1.111865598E0,1.176535043E0
1.446450042E0,3.703807658E-1,-3.539954057E-1,-1.593310717E0,1.673658776E0
1.456438042E0,5.014817727E-1,-8.090135948E-1,-1.712902649E0,1.959597522E0
1.466426042E0,4.831288245E-1,-1.134468595E0,-1.499616687E0,1.941464051E0
1.476414042E0,3.961386278E-1,-1.230315131E0,-1.091444782E0,1.691701169E0
1.486402042E0,3.346762052E-1,-1.273447117E0,-7.439336461E-1,1.512320400E0
1.496390042E0,4.244648793E-1,-1.530170874E0,-4.860650039E-1,1.660678333E0
1.506378042E0,5.898589289E-1,-1.862887531E0,-1.089652026E-1,1.957078671E0
1.516366042E0,3.538769996E-1,-2.131708008E0,9.350341022E-2,2.162903338E0
1.526354042E0,7.755980730E-2,-2.061033882E0,-2.422676861E-2,2.062634995E0
1.536342042E0,-5.340039861E-1,-1.588013724E0,-2.746255928E-1,1.697753534E0
1.546330042E0,-8.917816633E-1,-9.415063852E-1,-8.302098978E-1,1.539791311E0
1.556318042E0,-1.167217095E0,-4.796573326E-1,-1.701126941E0,2.118088708E0
1.566306042E0,-1.295112074E0,-2.372208081E-2,-2.398309759E0,2.725760027E0
1.576294042E0,-1.723441671E0,1.099687310E-1,-2.366506754E0,2.929624298E0
1.586282042E0,-1.412928207E0,2.042132758E-1,-1.945354614E0,2.412980264E0
1.596270042E0,-1.041182116E0,2.368345995E-1,-1.255417666E0,1.648097188E0
1.606258042E0,-7.491259736E-1,-8.465935037E-2,1.395899945E-1,7.667087429E-1
1.616246042E0,-1.051898308E0,5.531159028E-2,1.390166166E0,1.744164955E0
1.626234042E0,-1.404628084E0,9.714852060E-1,1.577602757E0,2.324993337E0
1.636222042E0,-1.121160917E0,1.344152672E0,1.022983242E0,2.027373404E0
1.646210042E0,-1.220149015E0,1.395746018E0,6.695073617E-1,1.971068409E0
1.656198042E0,-1.183719108E0,1.476470338E0,4.494953477E-1,1.945045411E0
1.666186042E0,-9.771170980E-1,1.606315801E0,1.503646588E-1,1.886164841E0
1.676174042E0,-9.064166594E-1,1.646250969E0,-1.190925801E-1,1.883060396E0
1.686162042E0,-8.296889108E-1,1.736474091E0,-3.922429204E-1,1.964072419E0
1.696150042E0,-6.987773538E-1,1.761431615E0,-3.315061373E-1,1.923753478E0
1.706138042E0,-4.415595067E-1,1.603646401E0,4.697688138E-1,1.728392119E0
1.716126041E0,-1.595178902E-1,9.119723913E-1,1.549599271E0,1.805103183E0
1.726115042E0,3.561012805E-2,2.280469653E-1,2.789070995E0,2.798605102E0
1.736103042E0,5.117909986E-1,2.653422609E-1,2.737973347E0,2.798005467E0
1.746091042E0,6.417582303E-1,3.921245143E-1,1.921596208E0,2.063527864E0
1.756079042E0,7.648970836E-1,4.649846220E-1,1.610731911E0,1.842752164E0
1.766067042E0,9.493545181E-1,2.752727334E-1,1.591656539E0,1.873611384E0
1.776055042E0,1.026178161E0,4.163012892E-2,1.587765217E0,1.890971462E0
1.786043042E0,9.516741085E-1,-3.341084406E-2,1.337914277E0,1.642198072E0
1.796031042E0,5.857372266E-1,-3.143901676E-3,1.221585091E0,1.354757586E0
1.806019042E0,1.055305481E-1,-4.085347250E-2,1.249344748E0,1.254459247E0
1.816007042E0,-2.607045418E-1,-2.302724156E-1,1.420554730E0,1.462521106E0
1.825995042E0,2.002028167E-2,-4.272791442E-1,1.262040807E0,1.332559671E0
1.835983042E0,3.586342943E-1,-7.348912194E-1,1.115225408E0,1.382899625E0
1.845971042E0,7.251482964E-1,-9.016236967E-1,1.002237321E0,1.530766145E0
1.855959042E0,7.293658930E-1,-7.988015789E-1,7.089713895E-1,1.293328651E0
1.865947042E0,7.905254298E-1,-6.790985495E-1,3.356243312E-1,1.094873959E0
1.875935042E0,7.667787176E-1,-5.242748040E-1,-8.907355964E-2,9.331386665E-1
1.885923041E0,5.781855476E-1,-2.436280409E-1,-3.925265104E-1,7.400879752E-1
1.895911042E0,6.176536685E-1,2.059067756E-2,-6.999275011E-1,9.337122346E-1
1.905899042E0,5.972825539E-1,9.339362875E-2,-1.269006010E0,1.405647564E0
1.915887041E0,5.165518016E-1,9.295918062E-2,-1.777128466E0,1.853011807E0
1.925875042E0,4.759189153E-1,7.500325844E-2,-1.907365839E0,1.967274446E0
1.935863042E0,5.980637419E-1,-2.003855422E-2,-1.716381742E0,1.817704065E0
1.945851041E0,6.836342347E-1,-2.714590332E-1,-1.466728438E0,1.640834570E0
1.955839042E0,6.808480364E-1,-5.610214846E-1,-9.812177503E-1,1.319502720E0
1.965827042E0,4.616423535E-1,-7.179854572E-1,-3.678524297E-1,9.294795261E-1
1.975815042E0,-2.948902881E-1,-5.276249662E-1,-3.484531224E-2,6.054441203E-1
1.985803042E0,-9.105442089E-1,-1.139901535E-1,-5.737872720E-2,9.194437611E-1
1.995791042E0,-1.182681227E0,2.297689703E-1,-4.632368892E-1,1.290781577E0
2.005779042E0,-9.142262006E-1,3.326209089E-1,-9.547953522E-1,1.363114221E0
2.015767042E0,-5.132200581E-1,3.509647939E-1,-1.136611015E0,1.295552281E0
2.025755042E0,-4.235617769E-1,2.604680219E-1,-9.442037058E-1,1.067131111E0
2.035743042E0,-5.849653941E-1,1.639733224E-1,-3.475035346E-1,6.998788962E-1
2.045731042E0,-6.040226394E-1,4.385397121E-2,3.490588939E-1,6.990054586E-1
2.055720042E0,-3.988514435E-1,-4.254980823E-1,9.423711884E-1,1.108239391E0
2.065708042E0,-1.594880694E-1,-8.965377885E-1,1.553000597E0,1.800285340E0
2.075696042E0,-3.357500464E-1,-7.912712422E-1,1.731146547E0,1.932797620E0
2.085684041E0,-9.020318323E-1,-3.009895188E-1,1.478823988E0,1.758174197E0
2.095672042E0,-1.348109483E0,1.942000651E-1,9.688532281E-1,1.671463257E0
2.105660042E0,-1.279019952E0,3.166132790E-1,1.243702769E-1,1.323481761E0
2.115648041E0,-1.017802024E0,5.787767011E-1,-2.777304643E-1,1.203344357E0
2.125636416E0,-7.978034592E-1,1.149129903E0,-1.986299157E-3,1.398925959E0
2.135624417E0,-4.845821500E-1,5.081801967E-1,6.471113563E-3,7.022170945E-1
2.145612417E0,-3.913015187E-1,-1.367606731E-1,7.813488096E-1,8.844921269E-1
2.155600416E0,6.192961514E-2,-4.473793866E-1,1.392834250E0,1.464230461E0
2.165588417E0,4.301328778E-1,-8.377820420E-1,1.627422203E0,1.880264894E0
2.175576417E0,6.218145472E-1,-1.230828662E0,1.716278247E0,2.201636561E0
2.185564416E0,9.553970307E-1,-1.343857972E0,1.605648926E0,2.301487825E0
2.195552417E0,8.529696000E-1,-1.205776851E0,1.402054725E0,2.036470576E0
2.205540417E0,3.067186207E-1,-6.910002646E-1,1.029313438E0,1.277123264E0
2.215528417E0,-1.084716976E-1,-8.847802073E-2,3.089779848E-1,3.392077010E-1
2.225516417E0,-2.511846900E-2,2.212601021E-1,-5.911616886E-1,6.317112571E-1
2.235504417E0,2.731240278E-1,6.866663083E-2,-1.108623902E0,1.143835126E0
2.245492417E0,5.476239055E-1,-3.368287115E-1,-9.600824046E-1,1.155466895E0
2.255480417E0,4.168672997E-1,-8.737102586E-1,-3.828382587E-1,1.041015415E0
2.265468417E0,2.031942523E-1,-1.229755698E0,1.759064662E-1,1.258781183E0
2.275456417E0,3.357061923E-2,-1.201833489E0,3.197450477E-1,1.244093091E0
2.285444417E0,-8.849410057E-2,-1.016467836E0,4.730795074E-1,1.124652074E0
2.295432417E0,4.805241823E-2,-7.880774930E-1,5.284350979E-1,9.500625362E-1
2.305420417E0,-7.721365213E-2,-6.566488959E-1,1.606235987E-1,6.804040425E-1
2.315408417E0,-1.329224145E-1,-5.486056530E-1,-3.598885220E-1,6.694447544E-1
2.325396417E0,1.257151365E-2,-4.705286595E-1,-1.091105059E0,1.188303628E0
2.335384417E0,9.696157050E-1,-6.175146510E-1,-1.389716515E0,1.803549542E0
2.345372417E0,-3.345969754E-1,-2.354561184E-1,-7.096841651E-1,8.191741780E-1
2.355360417E0,-2.788700867E-1,-3.493674807E-1,-1.941719985E-1,4.873693946E-1
2.365348417E0,1.009641066E0,-1.312583408E0,1.973201394E-1,1.667688677E0
2.375336417E0,1.431260397E0,-1.757493808E0,9.314632076E-1,2.450492709E0
2.385324417E0,4.214497626E-1,-9.447027656E-1,1.483609934E0,1.808640831E0
2.395312417E0,-5.144123054E-1,-2.672215560E-1,1.437076623E0,1.549585945E0
2.405300417E0,-9.060693347E-1,9.316953421E-2,7.470408565E-1,1.178011988E0
2.415289417E0,-7.806266785E-1,4.164056620E-1,-1.129149967E-1,8.919201102E-1
2.425277417E0,-3.925639325E-1,3.786057517E-1,-6.644413340E-1,8.596109833E-1
2.435265417E0,2.419168532E-2,1.489540181E-1,-6.424984878E-1,6.599824573E-1
2.445253417E0,2.242237633E-1,-6.338381767E-2,-2.296932489E-1,3.271892311E-1
2.455241417E0,1.002224457E-1,-3.605513039E-1,5.428057998E-1,6.593025995E-1
2.465229417E0,-5.138533115E-3,-6.692945230E-1,1.788935748E0,1.910045202E0
