Time (ms),Linear Acceleration x (m/s^2),Linear Acceleration y (m/s^2),Linear Acceleration z (m/s^2),Absolute acceleration (m/s^2)
8.173250128,0.6728914377,0.417994789,-1.914915179,2.072294061
18.161249809999997,0.4073781458,0.2128557529,-0.5901273161,0.7480072021
28.149249960000002,0.29685773,-0.01409354389,0.9190600938,0.9659164538
38.13725011,0.147184943,-0.2784647284,1.96025215,1.985395302
48.12625004,0.009472781718,-0.3646858701,2.378460801,2.4062754
58.11425019,-0.03798248962,-0.341151558,2.188383608,2.21514105
68.10224987999999,0.07398555055,-0.2967498489,1.677333452,1.704987344
78.09025003,0.1352887827,-0.1426510119,1.030248408,1.048839429
88.07825018,0.06000120342,0.08075589538,0.3957541734,0.408341799
98.06624986,-0.05496426567,0.2707304701,-0.03474181652,0.2784296173
108.05425000000001,-0.1216185772,0.4242666587,-0.2295517462,0.4974809345
118.0427498,-0.1418994986,0.4129565357,-0.3387531763,0.5526502352
128.03075,0.001781500429,0.3172446321,-0.327768597,0.4561574109
138.0187501,0.175484882,0.1871734661,-0.2760324329,0.3768590642
148.0067498,0.2632685459,0.07949333534,-0.3311588126,0.4304598434
157.99474999999998,0.3811150843,0.02009848818,-0.2748454481,0.4703112555
167.9827501,0.3524780533,0.002763832659,-0.0205985713,0.3530902405
177.97075030000002,0.1856213227,-0.006402262598,0.2315678662,0.2968500313
187.9587499,0.01898854047,-0.0002119615674,0.3969054902,0.3973595069
197.9467501,-0.08586972401,0.08420341372,0.5694252491,0.5819870606
207.9347502,-0.2069534272,0.1187206972,0.6013545549,0.6469556597
217.92274989999999,-0.2156437053,0.1298944339,0.3737434995,0.4506206553
227.9107501,-0.1228777751,0.1276643059,-0.009993476272,0.1774739197
237.8987502,0.04606319547,0.1278721744,-0.3146989006,0.3427951414
247.8867499,0.2047316314,0.1459473798,-0.4323472184,0.5001397763
257.87475009999997,0.2595997104,0.1758551569,-0.4661873943,0.5618253576
267.8627502,0.2989039631,0.2043144326,-0.4706529129,0.5938031079
277.85074990000004,0.2331713189,0.1694621037,-0.418823778,0.5084285846
287.83875009999997,0.1208787583,0.2093196492,-0.2830233639,0.3721943233
297.8267502,0.10045765,0.3043215546,-0.04096968591,0.3230818212
307.81474990000004,0.1057363701,0.2660665847,0.1732658637,0.3346530546
317.80275,-0.05230919123,-0.06156825721,0.2727948296,0.2845064513
327.7907502,-0.4109304754,-0.7206862861,-0.02973893881,0.8301427486
337.7787499,-0.2912270075,-0.776854932,-0.2065575707,0.8549753127
347.76675,-0.1326573895,-0.3520267944,-0.1502447909,0.405085601
357.75475020000005,-0.4161065769,-0.1626723169,0.1366979617,0.4672186841
367.7427499,0.9795735133,0.06781893075,0.1490338326,0.9931640139
377.73075,1.175729033,0.3243137696,0.4968466848,1.316956647
387.7197499,1.081660198,0.5172452813,0.7544720829,1.416601422
397.7077501,1.254001324,0.5280643845,1.155909165,1.785356355
407.69575019999996,0.7167476016,0.489773308,1.389037068,1.63799542
417.6837499,-0.3361488265,0.2703986406,1.266987551,1.338420305
427.67175010000005,-1.34256486,-0.1076314527,0.9454807377,1.645599817
437.65975019999996,-1.787553467,-0.3311143738,0.4348170823,1.869237818
447.6477499,-1.411762272,-0.2302773857,0.06625012279,1.431953025
457.6357501,-0.5265072709,0.04045951635,-0.2358345795,0.5783293419
467.6237502,0.5142605701,0.2767833616,-0.5639715511,0.8118724491
477.6117499,1.320032322,0.3516112036,-0.8953320926,1.633320338
487.59975,1.632051152,0.3529373521,-1.189364009,2.050059141
497.5877502,1.338750137,-0.3601880457,-1.162686673,1.809372172
507.5757499,1.108692899,-1.275537643,0.01079454482,1.690062941
517.56375,2.090227276,-0.5504101038,0.8363114673,2.317632028
527.5517502,1.344515784,-0.125687947,-0.3821243137,1.403402702
537.5397499,0.9734982562,0.2102739148,0.1180377424,1.002919181
547.52775,0.8555140159,0.1923771957,0.5067816889,1.012788673
557.5157502,0.9141671437,0.4353580959,0.02239132762,1.012788038
567.5037499,0.8672682349,0.8999044691,-1.426751609,1.896734668
577.49175,0.187232523,0.4164292701,-2.328706259,2.37304492
587.4797502,-0.6405510727,-0.2658006095,-2.430645447,2.527645728
597.4677498,-0.9915763852,-0.8763447216,-1.878256645,2.297618729
607.45575,-0.9236887497,-1.012170498,-0.9527160823,1.668939171
617.4437501,-0.8014423276,-0.4722755152,0.03185153782,0.9307891744
627.4317498,-0.7117621194,0.4459799286,0.8546179301,1.198280108
637.4197499999999,-0.6983765271,1.163711251,1.474081897,2.003714323
647.4077500999999,-0.5817054252,1.491991918,1.380620002,2.114363421
657.3957498000001,-0.6625671552,0.9710298541,1.015492374,1.553421699
667.3837500000001,-1.048372584,0.6680381025,1.024780676,1.611066546
677.3717501,-1.496119321,0.8223113327,1.467921855,2.251524711
687.3597498,-1.953460902,1.048891085,0.049445225,2.217797744
697.34775,-1.350904598,0.8055763091,-1.341940085,2.067534671
707.3357501,-0.5427990755,0.1871779246,-1.752604659,1.844258523
717.3237502999999,0.1744190808,-0.6859149411,-1.275875904,1.459027294
727.3127502,1.553966849,-1.282164292,2.138071826,2.937704779
737.3007499,0.6906304282,-1.58253883,-1.173840821,2.087894109
747.2887499999999,1.04729041,-1.994867375,-1.828565252,2.90171741
757.2767501999999,0.5469944528,-0.2968028758,-1.283523477,1.426438711
767.2647499000001,-1.087591467,0.8933760528,-0.9420051527,1.693620288
777.25275,-2.110486416,0.796166385,-1.330361429,2.618758362
787.2407502,-2.469449909,0.4907015901,-1.50072298,2.931064715
797.2287498000001,-2.295782634,0.7997559907,-1.748649017,2.994662073
807.21675,-1.003915326,1.507082705,-1.89224377,2.619108769
817.2047501000001,0.5350285645,1.421027624,-1.658435251,2.248551212
827.1927498,0.9918548588,0.6195849308,-1.709101374,2.070915028
837.18075,0.7677983259,-0.1186867833,-1.825042305,1.983527221
847.1687501,0.1612409185,-0.5247588073,-1.572088832,1.665182794
857.1567498000001,-0.5936430642,-0.8562624595,-0.8496752787,1.344449912
867.14475,-0.7611066992,-1.077687745,0.4785864151,1.40347399
877.1327501000001,-0.8372659522,-1.184999063,1.137993881,1.843981325
887.1207498,-1.218698613,-1.169452632,0.6710036641,1.817440972
897.10875,-1.69264424,-0.8828228518,-0.5671471739,1.991501099
907.0967501,-1.61103582,-0.5041722593,-1.894385605,2.537385052
917.0847503,-0.3914893605,-0.4581446222,-3.152032814,3.209123132
927.0727499,1.257581867,-0.866901176,-3.677903323,3.982461884
937.0607501,1.442609697,-1.511555532,-2.427699035,3.203068134
947.0487502,-0.0301698786,-2.120724891,0.2745261902,2.138632487
957.0367499,-1.493644341,-2.084079659,2.016857291,3.262219302
967.0247501,-1.456771507,-2.054347153,1.95702858,3.189433541
977.0127502,-0.7271351802,-2.371317843,1.119844708,2.721383114
987.0007499,-0.8961659056,-2.131700115,-0.01225985706,2.312446543
996.9887501,-0.9502976739,-1.863689769,-0.4830788308,2.147037583
1006.9767499999999,-1.828097183,-1.676090333,-0.1826541531,2.486881713
1016.9647500000001,-2.306109109,-0.9750189708,0.08140610576,2.505080472
1026.95275,-2.553910308,-0.4129606287,-0.07556356788,2.588185502
1036.94075,-2.816173425,0.05539067388,-0.1202965218,2.81928575
1046.92875,-2.254172678,0.5701387556,-0.3333146811,2.348925571
1056.91775,-1.44140327,0.5754988982,-0.6748318362,1.692406682
1066.9057500000001,-1.293126067,0.3432353229,-0.6537713349,1.489094514
1076.89375,-0.9290067923,0.2471062571,0.0318047601,0.9618350509
1086.88175,-1.142562603,0.1825758004,1.430300285,1.839712513
1096.86975,-1.229435563,0.4647181351,2.545523354,2.86481481
1106.8577500000001,-0.6281640387,0.8748767781,2.370308613,2.603528828
1116.84575,-0.04762907982,1.000985578,1.38874997,1.712561572
1126.833042,0.3139878792,1.318839783,0.752957654,1.550764969
1136.821042,0.03330749452,1.673597373,1.340101721,2.144273811
1146.8090419999999,-0.2822234648,2.017121585,2.523843048,3.243179505
1156.797042,-0.3910559356,2.104313949,2.704554171,3.449010757
1166.7850420000002,-0.1632109916,2.017821351,2.212106931,2.998609329
1176.773041,0.1116987759,1.761408957,1.762163687,2.494044705
1186.761042,0.07277035296,1.555709612,1.965721636,2.507905395
1196.749042,-0.1245971489,1.685165066,2.264691526,2.825620898
1206.737041,-0.01369768739,1.84347536,1.949441818,2.683078909
1216.725042,0.1781096971,1.823745246,1.565258115,2.40993833
1226.713042,0.5913511384,1.615326068,1.434738906,2.239966563
1236.701042,1.034789355,1.180155814,1.453761068,2.139387295
1246.689042,1.237961973,0.8988901234,1.467840579,2.120167273
1256.677042,1.452611505,0.6460189502,1.404497691,2.12132846
1266.665042,1.678368993,0.4470757699,1.401843055,2.232031177
