Time (ms),Linear Acceleration x (m/s^2),Linear Acceleration y (m/s^2),Linear Acceleration z (m/s^2),Absolute acceleration (m/s^2)
16.58866694,-0.8527360037,-1.25051536,0.3484145308,1.553170964
26.576667089999997,-0.08654580832,-1.161184231,1.064890237,1.577919583
36.563667,0.3832710989,-0.8029788297,1.269515303,1.550271215
46.55166669,0.506487574,-0.5095892295,1.40607527,1.579005545
56.53866706,0.4875696386,-0.5557474422,1.163010024,1.378104382
66.52566696999999,-0.03790106714,-0.6505734926,0.9041841924,1.114554357
76.51366713,-0.3775006279,-0.820076673,0.5724780804,1.069001228
86.50066704000001,-0.3258065638,-0.9649174672,0.02468752921,1.018737017
96.48766694999999,0.04354889274,-0.7141306803,-0.2845641053,0.7699713401
106.47566710000001,0.375447232,-0.3194874778,-0.6824349707,0.8418731269
116.46266700000001,0.6021426134,0.03194743216,-1.001597636,1.169099734
126.45066669999999,0.725270357,0.273331604,-0.9330747002,1.212994498
136.4376671,0.7741185813,0.3297250754,-0.6069725597,1.037494044
146.424667,0.7162102425,0.3148623303,-0.3901355839,0.8742431997
156.41266670000002,0.458599024,0.388801834,-0.3785925955,0.7105014315
166.399667,0.4270376542,0.5149291992,-0.7310493064,0.9909320495
176.3866669,0.8626131204,0.9682878023,-0.8689324987,1.561001714
186.3746671,1.822907487,1.581599329,-0.1698540133,2.419359115
196.36166699999998,1.310109013,0.9319865334,0.4837477523,1.678986722
206.3496667,0.5240480782,0.7686814016,1.346153589,1.636345615
216.3366671,0.4649816984,0.7180293113,1.363164309,1.609344899
226.323667,0.4003854606,0.5443117502,0.906125468,1.130330554
236.31166670000002,0.2683699492,0.6855819422,1.052331002,1.284307427
246.298667,0.2725745358,0.9047206745,1.469522822,1.747087205
256.2861252,0.2388977896,0.7739503276,1.41865497,1.633601294
266.2741253,0.1300140095,0.8288732243,1.191699972,1.45742351
276.26112520000004,0.1057221175,1.020347902,1.147775103,1.539374774
286.2481251,0.2770055558,1.117580082,0.9635737771,1.501396597
296.23612529999997,0.3751131367,0.8811926481,0.5972813845,1.128696328
306.2231252,0.1383084311,0.4021788016,0.03332445145,0.4265999644
316.2111253,-0.4279602718,-0.2864524636,-0.8036945289,0.9545312483
326.19812529999996,-1.252830858,-0.7364065254,-1.029607553,1.781002931
336.1851252,-1.75753313,-0.3269856548,-0.4514424706,1.843811983
346.1731253,-1.016152525,0.2041061255,-0.03248479128,1.036957341
356.16012520000004,-0.2003551367,0.7577754673,0.2775076854,0.831490442
366.14712510000004,0.128089033,1.452448368,-0.03834428608,1.458589506
376.13512529999997,0.02922953669,1.798368184,-0.277229358,1.819845765
386.1221252,0.006874443535,2.485315451,-0.07072675109,2.486331117
396.1101254,0.5821893554,2.835205819,0.6256397957,2.961209489
406.09712529999996,0.2462787482,2.958949859,0.5729938048,3.023964185
416.08412519999996,0.4842943208,2.384016533,-0.7032732779,2.532324845
426.0721253,0.8742837974,1.507480608,-0.7403592432,1.893410085
436.0591252,0.01770785406,0.9479611266,-0.5647416294,1.103574634
446.04612510000004,0.185935172,0.9678662181,-1.175659305,1.534115937
456.03412529999997,0.9034475894,1.560353178,0.09914304972,1.805754394
466.0211252,1.897922439,1.214601177,-0.1946754438,2.261694969
476.0091254,2.258491139,0.5822575486,-1.27841418,2.659727222
485.9961253,2.01152463,-0.0366541484,-1.223707631,2.354789848
495.98312519999996,2.005426277,-0.3833130527,-0.4560372126,2.092040484
505.9711253,2.779591489,0.5002091262,0.6327114183,2.894246319
515.9581251999999,2.208825766,0.3166442692,1.150740227,2.510652889
525.9451251,1.054186105,-0.1503123263,1.065246332,1.506204464
535.9331253,0.6759119631,0.4557553768,0.6467856663,1.040625602
545.9201252,0.8434243128,0.5458118534,-0.03913190603,1.005388709
555.9081254,0.7659836425,-0.2145945686,-1.264328238,1.493756226
565.8951253,0.9216419318,-0.3788650757,-1.539166085,1.833574332
575.8821252,0.9744189003,0.1074601293,-1.463480895,1.761481252
585.8701253,0.5133273545,-0.7974076027,-1.29620258,1.606083742
595.8571252,1.045108229,-0.6267741555,-0.8131471378,1.465027413
605.8441252,1.412084308,0.2654419559,0.09271345139,1.439804607
615.8321253,-0.2617775059,1.11548327,1.455820457,1.852631532
625.8191252,-1.66887677,0.7052876437,1.572747229,2.399190317
635.8061251,-1.131287271,0.2707100049,1.085379465,1.59095675
645.7941253,-0.263613093,0.5380283323,1.955104846,2.044847503
655.7811252,-0.2189206311,1.043238582,0.6585227823,1.252966574
665.7691253,-0.3914082304,0.6807530192,-0.3923072398,0.8777984087
675.7561251999999,-0.397940155,0.7892916673,-1.311351546,1.581448886
685.7431252,-0.2739800602,1.040693581,-1.954303193,2.231010797
695.7311253,0.4564365774,1.076939009,-2.291642513,2.572888918
705.7181252,0.9253733325,1.024890604,-2.012109936,2.44034894
715.7051250999999,0.6846218294,-0.4069182622,-0.1103720427,0.8040345199
725.6931253,-2.197933573,-0.3457414761,-0.7150086397,2.337025142
735.6801252,-3.150426584,-0.4019241554,-1.313945371,3.43703115
745.6681253,-0.6912625122,-1.410669428,-0.4060943896,1.622573495
755.6551252,-1.225360346,-0.1744984567,0.3008638036,1.273764781
765.6421252,-1.605188166,-0.4036967388,0.08404904723,1.657306353
775.6301252999999,-1.646841391,-1.176688708,-0.2185116184,2.035787369
785.6171252,-1.696564067,-1.134217165,-0.07226339936,2.042057837
795.6041251,-0.7914098212,-0.4200128093,-0.8601002795,1.24197937
805.5921253,1.262112728,0.9141686055,-1.632733229,2.25708896
815.5791252,0.7683051333,1.708476892,-1.178361304,2.213079626
825.5671252999999,-0.2239202929,1.503427318,-1.013972683,1.827176674
835.5541252999999,-0.2857911435,0.3607346141,-0.7766616815,0.9027787144
845.5411252,-1.022795839,-0.3593225116,-0.03700819731,1.084708994
855.5291253,-1.215704839,-0.4394127014,0.9147641444,1.58360829
865.5161252,-1.023136439,-0.2215276122,1.8134502,2.093916017
875.5031250999999,-1.434008589,-0.4985531947,1.88065108,2.416978363
885.4911252999999,-2.006206003,-1.064984669,1.164935512,2.552671075
895.4781252,-2.878200104,-1.391007873,0.755513472,3.284773865
